parcel_id,record_id,owner_id,ownership_type,ownership_status
PAR-052403,52403,OWN-052403,Individual,Verified
PAR-052404,52404,OWN-052404,Institutional,Verified
PAR-052405,52405,OWN-052405,Government,Verified
PAR-052406,52406,OWN-052406,Joint,Verified
PAR-052407,52407,OWN-052407,Joint,Verified
PAR-052408,52408,OWN-052408,Government,Pending Verification
PAR-052409,52409,OWN-052409,Individual,Verified
PAR-052410,52410,OWN-052410,Individual,Verified
PAR-052411,52411,OWN-052411,Individual,Verified
PAR-052412,52412,OWN-052412,Government,Verified
PAR-052413,52413,OWN-052413,Individual,Pending Verification
PAR-052414,52414,OWN-052414,Individual,Verified
PAR-052415,52415,OWN-052415,Individual,Verified
PAR-052416,52416,OWN-052416,Individual,Verified
PAR-052417,52417,OWN-052417,Individual,Disputed
PAR-052418,52418,OWN-052418,Joint,Verified
PAR-052419,52419,OWN-052419,Individual,Pending Verification
PAR-052420,52420,OWN-052420,Institutional,Pending Verification
PAR-052421,52421,OWN-052421,Institutional,Verified
PAR-052422,52422,OWN-052422,Joint,Verified
PAR-052423,52423,OWN-052423,Individual,Verified
PAR-052424,52424,OWN-052424,Individual,Verified
PAR-052425,52425,OWN-052425,Individual,Disputed
PAR-052426,52426,OWN-052426,Individual,Verified
PAR-052427,52427,OWN-052427,Institutional,Verified
PAR-052428,52428,OWN-052428,Joint,Pending Verification
PAR-052429,52429,OWN-052429,Individual,Verified
PAR-052430,52430,OWN-052430,Government,Verified
PAR-052431,52431,OWN-052431,Individual,Verified
PAR-052432,52432,OWN-052432,Individual,Verified
PAR-052433,52433,OWN-052433,Joint,Verified
PAR-052434,52434,OWN-052434,Individual,Pending Verification
PAR-052435,52435,OWN-052435,Individual,Verified
PAR-052436,52436,OWN-052436,Individual,Verified
PAR-052437,52437,OWN-052437,Individual,Verified
PAR-052438,52438,OWN-052438,Government,Verified
PAR-052439,52439,OWN-052439,Institutional,Verified
PAR-052440,52440,OWN-052440,Individual,Verified
PAR-052441,52441,OWN-052441,Joint,Verified
PAR-052442,52442,OWN-052442,Government,Verified
PAR-052443,52443,OWN-052443,Individual,Verified
PAR-052444,52444,OWN-052444,Individual,Verified
PAR-052445,52445,OWN-052445,Individual,Verified
PAR-052446,52446,OWN-052446,Government,Verified
PAR-052447,52447,OWN-052447,Government,Verified
PAR-052448,52448,OWN-052448,Individual,Verified
PAR-052449,52449,OWN-052449,Institutional,Disputed
PAR-052450,52450,OWN-052450,Individual,Verified
PAR-052451,52451,OWN-052451,Individual,Verified
PAR-052452,52452,OWN-052452,Institutional,Disputed
PAR-052453,52453,OWN-052453,Individual,Verified
PAR-052454,52454,OWN-052454,Individual,Pending Verification
PAR-052455,52455,OWN-052455,Institutional,Disputed
PAR-052456,52456,OWN-052456,Individual,Verified
PAR-052457,52457,OWN-052457,Joint,Verified
PAR-052458,52458,OWN-052458,Joint,Disputed
PAR-052459,52459,OWN-052459,Individual,Pending Verification
PAR-052460,52460,OWN-052460,Institutional,Verified
PAR-052461,52461,OWN-052461,Individual,Verified
PAR-052462,52462,OWN-052462,Individual,Verified
PAR-052463,52463,OWN-052463,Joint,Verified
PAR-052464,52464,OWN-052464,Individual,Verified
PAR-052465,52465,OWN-052465,Individual,Pending Verification
PAR-052466,52466,OWN-052466,Individual,Verified
PAR-052467,52467,OWN-052467,Joint,Verified
PAR-052468,52468,OWN-052468,Individual,Verified
PAR-052469,52469,OWN-052469,Individual,Verified
PAR-052470,52470,OWN-052470,Individual,Pending Verification
PAR-052471,52471,OWN-052471,Individual,Verified
PAR-052472,52472,OWN-052472,Institutional,Disputed
PAR-052473,52473,OWN-052473,Individual,Verified
PAR-052474,52474,OWN-052474,Individual,Verified
PAR-052475,52475,OWN-052475,Joint,Disputed
PAR-052476,52476,OWN-052476,Government,Verified
PAR-052477,52477,OWN-052477,Government,Disputed
PAR-052478,52478,OWN-052478,Government,Verified
PAR-052479,52479,OWN-052479,Individual,Verified
PAR-052480,52480,OWN-052480,Joint,Disputed
PAR-052481,52481,OWN-052481,Individual,Verified
PAR-052482,52482,OWN-052482,Individual,Pending Verification
PAR-052483,52483,OWN-052483,Individual,Verified
PAR-052484,52484,OWN-052484,Individual,Verified
PAR-052485,52485,OWN-052485,Individual,Pending Verification
PAR-052486,52486,OWN-052486,Individual,Verified
PAR-052487,52487,OWN-052487,Government,Pending Verification
PAR-052488,52488,OWN-052488,Government,Verified
PAR-052489,52489,OWN-052489,Individual,Verified
PAR-052490,52490,OWN-052490,Individual,Verified
PAR-052491,52491,OWN-052491,Individual,Verified
PAR-052492,52492,OWN-052492,Individual,Pending Verification
PAR-052493,52493,OWN-052493,Individual,Disputed
PAR-052494,52494,OWN-052494,Individual,Disputed
PAR-052495,52495,OWN-052495,Individual,Pending Verification
PAR-052496,52496,OWN-052496,Individual,Verified
PAR-052497,52497,OWN-052497,Institutional,Pending Verification
PAR-052498,52498,OWN-052498,Institutional,Verified
PAR-052499,52499,OWN-052499,Individual,Verified
PAR-052500,52500,OWN-052500,Individual,Verified
PAR-052501,52501,OWN-052501,Individual,Verified
PAR-052502,52502,OWN-052502,Institutional,Verified
PAR-052503,52503,OWN-052503,Individual,Verified
PAR-052504,52504,OWN-052504,Individual,Verified
PAR-052505,52505,OWN-052505,Individual,Verified
PAR-052506,52506,OWN-052506,Individual,Verified
PAR-052507,52507,OWN-052507,Individual,Verified
PAR-052508,52508,OWN-052508,Individual,Pending Verification
PAR-052509,52509,OWN-052509,Individual,Verified
PAR-052510,52510,OWN-052510,Individual,Pending Verification
PAR-052511,52511,OWN-052511,Individual,Verified
PAR-052512,52512,OWN-052512,Joint,Verified
PAR-052513,52513,OWN-052513,Government,Verified
PAR-052514,52514,OWN-052514,Individual,Verified
PAR-052515,52515,OWN-052515,Individual,Verified
PAR-052516,52516,OWN-052516,Individual,Verified
PAR-052517,52517,OWN-052517,Government,Verified
PAR-052518,52518,OWN-052518,Government,Verified
PAR-052519,52519,OWN-052519,Individual,Verified
PAR-052520,52520,OWN-052520,Individual,Verified
PAR-052521,52521,OWN-052521,Individual,Pending Verification
PAR-052522,52522,OWN-052522,Government,Verified
PAR-052523,52523,OWN-052523,Individual,Pending Verification
PAR-052524,52524,OWN-052524,Joint,Pending Verification
PAR-052525,52525,OWN-052525,Individual,Verified
PAR-052526,52526,OWN-052526,Individual,Verified
PAR-052527,52527,OWN-052527,Individual,Verified
PAR-052528,52528,OWN-052528,Individual,Verified
PAR-052529,52529,OWN-052529,Institutional,Verified
PAR-052530,52530,OWN-052530,Individual,Pending Verification
PAR-052531,52531,OWN-052531,Individual,Verified
PAR-052532,52532,OWN-052532,Joint,Verified
PAR-052533,52533,OWN-052533,Government,Verified
PAR-052534,52534,OWN-052534,Government,Verified
PAR-052535,52535,OWN-052535,Individual,Verified
PAR-052536,52536,OWN-052536,Individual,Verified
PAR-052537,52537,OWN-052537,Joint,Verified
PAR-052538,52538,OWN-052538,Individual,Verified
PAR-052539,52539,OWN-052539,Joint,Verified
PAR-052540,52540,OWN-052540,Government,Verified
PAR-052541,52541,OWN-052541,Joint,Pending Verification
PAR-052542,52542,OWN-052542,Joint,Verified
PAR-052543,52543,OWN-052543,Individual,Verified
PAR-052544,52544,OWN-052544,Government,Verified
PAR-052545,52545,OWN-052545,Individual,Verified
PAR-052546,52546,OWN-052546,Individual,Verified
PAR-052547,52547,OWN-052547,Joint,Disputed
PAR-052548,52548,OWN-052548,Government,Verified
PAR-052549,52549,OWN-052549,Joint,Verified
PAR-052550,52550,OWN-052550,Individual,Verified
PAR-052551,52551,OWN-052551,Individual,Verified
PAR-052552,52552,OWN-052552,Individual,Pending Verification
PAR-052553,52553,OWN-052553,Individual,Verified
PAR-052554,52554,OWN-052554,Individual,Verified
PAR-052555,52555,OWN-052555,Individual,Verified
PAR-052556,52556,OWN-052556,Government,Disputed
PAR-052557,52557,OWN-052557,Institutional,Pending Verification
PAR-052558,52558,OWN-052558,Individual,Verified
PAR-052559,52559,OWN-052559,Government,Verified
PAR-052560,52560,OWN-052560,Government,Pending Verification
PAR-052561,52561,OWN-052561,Joint,Verified
PAR-052562,52562,OWN-052562,Joint,Verified
PAR-052563,52563,OWN-052563,Government,Verified
PAR-052564,52564,OWN-052564,Government,Verified
PAR-052565,52565,OWN-052565,Individual,Verified
PAR-052566,52566,OWN-052566,Joint,Verified
PAR-052567,52567,OWN-052567,Government,Verified
PAR-052568,52568,OWN-052568,Government,Pending Verification
PAR-052569,52569,OWN-052569,Individual,Verified
PAR-052570,52570,OWN-052570,Institutional,Disputed
PAR-052571,52571,OWN-052571,Individual,Pending Verification
PAR-052572,52572,OWN-052572,Joint,Pending Verification
PAR-052573,52573,OWN-052573,Individual,Verified
PAR-052574,52574,OWN-052574,Individual,Verified
PAR-052575,52575,OWN-052575,Government,Verified
PAR-052576,52576,OWN-052576,Individual,Verified
PAR-052577,52577,OWN-052577,Joint,Pending Verification
PAR-052578,52578,OWN-052578,Individual,Verified
PAR-052579,52579,OWN-052579,Institutional,Verified
PAR-052580,52580,OWN-052580,Individual,Verified
PAR-052581,52581,OWN-052581,Individual,Verified
PAR-052582,52582,OWN-052582,Individual,Verified
PAR-052583,52583,OWN-052583,Individual,Pending Verification
PAR-052584,52584,OWN-052584,Individual,Pending Verification
PAR-052585,52585,OWN-052585,Joint,Pending Verification
PAR-052586,52586,OWN-052586,Individual,Pending Verification
PAR-052587,52587,OWN-052587,Joint,Verified
PAR-052588,52588,OWN-052588,Individual,Pending Verification
PAR-052589,52589,OWN-052589,Joint,Verified
PAR-052590,52590,OWN-052590,Individual,Pending Verification
PAR-052591,52591,OWN-052591,Government,Pending Verification
PAR-052592,52592,OWN-052592,Joint,Pending Verification
PAR-052593,52593,OWN-052593,Institutional,Pending Verification
PAR-052594,52594,OWN-052594,Individual,Verified
PAR-052595,52595,OWN-052595,Individual,Verified
PAR-052596,52596,OWN-052596,Individual,Verified
PAR-052597,52597,OWN-052597,Individual,Verified
PAR-052598,52598,OWN-052598,Individual,Verified
PAR-052599,52599,OWN-052599,Joint,Verified
PAR-052600,52600,OWN-052600,Individual,Verified
PAR-052601,52601,OWN-052601,Individual,Pending Verification
PAR-052602,52602,OWN-052602,Individual,Verified
PAR-052603,52603,OWN-052603,Individual,Pending Verification
PAR-052604,52604,OWN-052604,Individual,Verified
PAR-052605,52605,OWN-052605,Joint,Verified
PAR-052606,52606,OWN-052606,Joint,Verified
PAR-052607,52607,OWN-052607,Individual,Verified
PAR-052608,52608,OWN-052608,Individual,Disputed
PAR-052609,52609,OWN-052609,Joint,Pending Verification
PAR-052610,52610,OWN-052610,Institutional,Verified
PAR-052611,52611,OWN-052611,Individual,Verified
PAR-052612,52612,OWN-052612,Individual,Pending Verification
PAR-052613,52613,OWN-052613,Individual,Verified
PAR-052614,52614,OWN-052614,Individual,Verified
PAR-052615,52615,OWN-052615,Individual,Verified
PAR-052616,52616,OWN-052616,Individual,Verified
PAR-052617,52617,OWN-052617,Joint,Disputed
PAR-052618,52618,OWN-052618,Individual,Disputed
PAR-052619,52619,OWN-052619,Joint,Verified
PAR-052620,52620,OWN-052620,Individual,Pending Verification
PAR-052621,52621,OWN-052621,Government,Pending Verification
PAR-052622,52622,OWN-052622,Joint,Verified
PAR-052623,52623,OWN-052623,Joint,Verified
PAR-052624,52624,OWN-052624,Individual,Verified
PAR-052625,52625,OWN-052625,Individual,Verified
PAR-052626,52626,OWN-052626,Institutional,Disputed
PAR-052627,52627,OWN-052627,Joint,Verified
PAR-052628,52628,OWN-052628,Institutional,Verified
PAR-052629,52629,OWN-052629,Government,Verified
PAR-052630,52630,OWN-052630,Joint,Verified
PAR-052631,52631,OWN-052631,Government,Verified
PAR-052632,52632,OWN-052632,Individual,Verified
PAR-052633,52633,OWN-052633,Individual,Verified
PAR-052634,52634,OWN-052634,Joint,Verified
PAR-052635,52635,OWN-052635,Individual,Pending Verification
PAR-052636,52636,OWN-052636,Individual,Verified
PAR-052637,52637,OWN-052637,Government,Verified
PAR-052638,52638,OWN-052638,Individual,Verified
PAR-052639,52639,OWN-052639,Joint,Verified
PAR-052640,52640,OWN-052640,Joint,Verified
PAR-052641,52641,OWN-052641,Joint,Verified
PAR-052642,52642,OWN-052642,Individual,Verified
PAR-052643,52643,OWN-052643,Joint,Verified
PAR-052644,52644,OWN-052644,Institutional,Pending Verification
PAR-052645,52645,OWN-052645,Individual,Verified
PAR-052646,52646,OWN-052646,Individual,Pending Verification
PAR-052647,52647,OWN-052647,Government,Verified
PAR-052648,52648,OWN-052648,Individual,Pending Verification
PAR-052649,52649,OWN-052649,Individual,Verified
PAR-052650,52650,OWN-052650,Government,Verified
PAR-052651,52651,OWN-052651,Individual,Verified
PAR-052652,52652,OWN-052652,Government,Pending Verification
PAR-052653,52653,OWN-052653,Individual,Pending Verification
PAR-052654,52654,OWN-052654,Individual,Verified
PAR-052655,52655,OWN-052655,Individual,Verified
PAR-052656,52656,OWN-052656,Joint,Verified
PAR-052657,52657,OWN-052657,Individual,Verified
PAR-052658,52658,OWN-052658,Joint,Pending Verification
PAR-052659,52659,OWN-052659,Individual,Verified
PAR-052660,52660,OWN-052660,Joint,Verified
PAR-052661,52661,OWN-052661,Individual,Verified
PAR-052662,52662,OWN-052662,Joint,Pending Verification
PAR-052663,52663,OWN-052663,Individual,Verified
PAR-052664,52664,OWN-052664,Individual,Pending Verification
PAR-052665,52665,OWN-052665,Government,Verified
PAR-052666,52666,OWN-052666,Individual,Verified
PAR-052667,52667,OWN-052667,Institutional,Verified
PAR-052668,52668,OWN-052668,Institutional,Verified
PAR-052669,52669,OWN-052669,Institutional,Verified
PAR-052670,52670,OWN-052670,Individual,Verified
PAR-052671,52671,OWN-052671,Joint,Pending Verification
PAR-052672,52672,OWN-052672,Government,Pending Verification
PAR-052673,52673,OWN-052673,Individual,Verified
PAR-052674,52674,OWN-052674,Joint,Pending Verification
PAR-052675,52675,OWN-052675,Individual,Verified
PAR-052676,52676,OWN-052676,Government,Pending Verification
PAR-052677,52677,OWN-052677,Joint,Verified
PAR-052678,52678,OWN-052678,Individual,Verified
PAR-052679,52679,OWN-052679,Joint,Verified
PAR-052680,52680,OWN-052680,Individual,Verified
PAR-052681,52681,OWN-052681,Individual,Verified
PAR-052682,52682,OWN-052682,Institutional,Verified
PAR-052683,52683,OWN-052683,Individual,Verified
PAR-052684,52684,OWN-052684,Joint,Verified
PAR-052685,52685,OWN-052685,Government,Pending Verification
PAR-052686,52686,OWN-052686,Individual,Pending Verification
PAR-052687,52687,OWN-052687,Individual,Verified
PAR-052688,52688,OWN-052688,Individual,Verified
PAR-052689,52689,OWN-052689,Individual,Pending Verification
PAR-052690,52690,OWN-052690,Individual,Verified
PAR-052691,52691,OWN-052691,Government,Verified
PAR-052692,52692,OWN-052692,Institutional,Verified
PAR-052693,52693,OWN-052693,Individual,Verified
PAR-052694,52694,OWN-052694,Institutional,Verified
PAR-052695,52695,OWN-052695,Individual,Verified
PAR-052696,52696,OWN-052696,Individual,Verified
PAR-052697,52697,OWN-052697,Individual,Verified
PAR-052698,52698,OWN-052698,Joint,Verified
PAR-052699,52699,OWN-052699,Individual,Verified
PAR-052700,52700,OWN-052700,Individual,Verified
PAR-052701,52701,OWN-052701,Individual,Disputed
PAR-052702,52702,OWN-052702,Individual,Disputed
PAR-052703,52703,OWN-052703,Government,Verified
PAR-052704,52704,OWN-052704,Individual,Verified
PAR-052705,52705,OWN-052705,Individual,Disputed
PAR-052706,52706,OWN-052706,Joint,Verified
PAR-052707,52707,OWN-052707,Individual,Verified
PAR-052708,52708,OWN-052708,Individual,Verified
PAR-052709,52709,OWN-052709,Individual,Verified
PAR-052710,52710,OWN-052710,Individual,Verified
PAR-052711,52711,OWN-052711,Individual,Verified
PAR-052712,52712,OWN-052712,Individual,Verified
PAR-052713,52713,OWN-052713,Joint,Verified
PAR-052714,52714,OWN-052714,Individual,Verified
PAR-052715,52715,OWN-052715,Joint,Pending Verification
PAR-052716,52716,OWN-052716,Government,Verified
PAR-052717,52717,OWN-052717,Individual,Verified
PAR-052718,52718,OWN-052718,Individual,Verified
PAR-052719,52719,OWN-052719,Individual,Pending Verification
PAR-052720,52720,OWN-052720,Joint,Pending Verification
PAR-052721,52721,OWN-052721,Individual,Verified
PAR-052722,52722,OWN-052722,Individual,Verified
PAR-052723,52723,OWN-052723,Individual,Verified
PAR-052724,52724,OWN-052724,Individual,Verified
PAR-052725,52725,OWN-052725,Institutional,Verified
PAR-052726,52726,OWN-052726,Government,Pending Verification
PAR-052727,52727,OWN-052727,Individual,Pending Verification
PAR-052728,52728,OWN-052728,Individual,Verified
PAR-052729,52729,OWN-052729,Individual,Verified
PAR-052730,52730,OWN-052730,Joint,Verified
PAR-052731,52731,OWN-052731,Joint,Verified
PAR-052732,52732,OWN-052732,Individual,Verified
PAR-052733,52733,OWN-052733,Individual,Verified
PAR-052734,52734,OWN-052734,Joint,Verified
PAR-052735,52735,OWN-052735,Individual,Verified
PAR-052736,52736,OWN-052736,Individual,Verified
PAR-052737,52737,OWN-052737,Individual,Verified
PAR-052738,52738,OWN-052738,Individual,Verified
PAR-052739,52739,OWN-052739,Individual,Disputed
PAR-052740,52740,OWN-052740,Individual,Verified
PAR-052741,52741,OWN-052741,Individual,Verified
PAR-052742,52742,OWN-052742,Individual,Verified
PAR-052743,52743,OWN-052743,Individual,Verified
PAR-052744,52744,OWN-052744,Individual,Verified
PAR-052745,52745,OWN-052745,Joint,Verified
PAR-052746,52746,OWN-052746,Joint,Verified
PAR-052747,52747,OWN-052747,Institutional,Verified
PAR-052748,52748,OWN-052748,Individual,Verified
PAR-052749,52749,OWN-052749,Individual,Verified
PAR-052750,52750,OWN-052750,Joint,Verified
PAR-052751,52751,OWN-052751,Government,Verified
PAR-052752,52752,OWN-052752,Individual,Verified
PAR-052753,52753,OWN-052753,Individual,Verified
PAR-052754,52754,OWN-052754,Institutional,Verified
PAR-052755,52755,OWN-052755,Government,Pending Verification
PAR-052756,52756,OWN-052756,Joint,Verified
PAR-052757,52757,OWN-052757,Joint,Verified
PAR-052758,52758,OWN-052758,Institutional,Verified
PAR-052759,52759,OWN-052759,Institutional,Verified
PAR-052760,52760,OWN-052760,Individual,Verified
PAR-052761,52761,OWN-052761,Individual,Verified
PAR-052762,52762,OWN-052762,Individual,Verified
PAR-052763,52763,OWN-052763,Individual,Verified
PAR-052764,52764,OWN-052764,Individual,Disputed
PAR-052765,52765,OWN-052765,Joint,Verified
PAR-052766,52766,OWN-052766,Individual,Verified
PAR-052767,52767,OWN-052767,Individual,Verified
PAR-052768,52768,OWN-052768,Individual,Verified
PAR-052769,52769,OWN-052769,Individual,Verified
