delay_id,project_id,historical_delay,delay_days,delay_stage,delay_reason
DLY-063229,PRJ-00350,0,0,None,Incomplete documentation
DLY-063230,PRJ-01788,0,0,None,Stakeholder bottleneck
DLY-063231,PRJ-02897,0,0,None,Pending approvals
DLY-063232,PRJ-01895,1,163,Approval,Compensation delay
DLY-063233,PRJ-01334,0,0,None,Possession pending
DLY-063234,PRJ-01015,0,0,None,Legal dispute
DLY-063235,PRJ-00370,0,0,None,Stakeholder bottleneck
DLY-063236,PRJ-01469,0,0,None,Incomplete documentation
DLY-063237,PRJ-01225,1,127,Approval,Legal dispute
DLY-063238,PRJ-04940,0,0,None,Pending approvals
DLY-063239,PRJ-01231,0,0,None,Pending approvals
DLY-063240,PRJ-00003,0,0,None,Pending approvals
DLY-063241,PRJ-04749,0,0,None,Incomplete documentation
DLY-063242,PRJ-04607,1,90,Approval,Pending approvals
DLY-063243,PRJ-03275,0,0,None,Notification pending
DLY-063244,PRJ-03024,0,0,None,Pending approvals
DLY-063245,PRJ-02137,0,0,None,Stakeholder bottleneck
DLY-063246,PRJ-01521,0,0,None,Compensation delay
DLY-063247,PRJ-04673,1,16,Award,Notification pending
DLY-063248,PRJ-03936,0,0,None,Pending approvals
DLY-063249,PRJ-00225,0,0,None,Compensation delay
DLY-063250,PRJ-04187,0,0,None,Incomplete documentation
DLY-063251,PRJ-02113,0,0,None,Pending approvals
DLY-063252,PRJ-00942,0,0,None,Pending approvals
DLY-063253,PRJ-02578,0,0,None,Pending approvals
DLY-063254,PRJ-02995,0,0,None,Stakeholder bottleneck
DLY-063255,PRJ-04826,0,0,None,Stakeholder bottleneck
DLY-063256,PRJ-02575,0,0,None,Incomplete documentation
DLY-063257,PRJ-02617,0,0,None,Pending approvals
DLY-063258,PRJ-04409,0,0,None,Possession pending
DLY-063259,PRJ-02326,0,0,None,Legal dispute
DLY-063260,PRJ-01861,0,0,None,Stakeholder bottleneck
DLY-063261,PRJ-01297,1,91,Legal,Incomplete documentation
DLY-063262,PRJ-01991,1,102,Rehabilitation,Compensation delay
DLY-063263,PRJ-01994,0,0,None,Pending approvals
DLY-063264,PRJ-02363,0,0,None,Pending approvals
DLY-063265,PRJ-00207,0,0,None,Rehabilitation delay
DLY-063266,PRJ-02061,0,0,None,Pending approvals
DLY-063267,PRJ-01412,0,0,None,Stakeholder bottleneck
DLY-063268,PRJ-04292,0,0,None,Rehabilitation delay
DLY-063269,PRJ-03097,0,0,None,Pending approvals
DLY-063270,PRJ-02220,1,99,Notification,Legal dispute
DLY-063271,PRJ-02830,0,0,None,Pending approvals
DLY-063272,PRJ-01022,0,0,None,Pending approvals
DLY-063273,PRJ-04871,0,0,None,Incomplete documentation
DLY-063274,PRJ-02215,1,117,Possession,Possession pending
DLY-063275,PRJ-04712,0,0,None,Pending approvals
DLY-063276,PRJ-00051,0,0,None,Compensation delay
DLY-063277,PRJ-01088,0,0,None,Incomplete documentation
DLY-063278,PRJ-04981,0,0,None,Stakeholder bottleneck
DLY-063279,PRJ-02601,0,0,None,Pending approvals
DLY-063280,PRJ-00770,0,0,None,Pending approvals
DLY-063281,PRJ-00784,0,0,None,Pending approvals
DLY-063282,PRJ-04671,0,0,None,Pending approvals
DLY-063283,PRJ-00243,1,57,Rehabilitation,Pending approvals
DLY-063284,PRJ-00522,0,0,None,Compensation delay
DLY-063285,PRJ-01645,0,0,None,Notification pending
DLY-063286,PRJ-04678,0,0,None,Incomplete documentation
DLY-063287,PRJ-00092,1,107,Possession,Notification pending
DLY-063288,PRJ-03397,0,0,None,Compensation delay
DLY-063289,PRJ-01180,0,0,None,Pending approvals
DLY-063290,PRJ-00002,0,0,None,Pending approvals
DLY-063291,PRJ-04031,0,0,None,Pending approvals
DLY-063292,PRJ-01017,1,46,Award,Incomplete documentation
DLY-063293,PRJ-01254,0,0,None,Pending approvals
DLY-063294,PRJ-02416,1,97,Rehabilitation,Legal dispute
DLY-063295,PRJ-01367,0,0,None,Pending approvals
DLY-063296,PRJ-00761,0,0,None,Pending approvals
DLY-063297,PRJ-01796,0,0,None,Stakeholder bottleneck
DLY-063298,PRJ-04679,0,0,None,Pending approvals
DLY-063299,PRJ-01775,1,33,Legal,Pending approvals
DLY-063300,PRJ-02440,0,0,None,Pending approvals
DLY-063301,PRJ-00266,0,0,None,Pending approvals
DLY-063302,PRJ-03584,0,0,None,Pending approvals
DLY-063303,PRJ-04904,0,0,None,Pending approvals
DLY-063304,PRJ-02123,0,0,None,Pending approvals
DLY-063305,PRJ-02836,0,0,None,Pending approvals
DLY-063306,PRJ-01614,0,0,None,Pending approvals
DLY-063307,PRJ-03667,0,0,None,Pending approvals
DLY-063308,PRJ-04785,0,0,None,Legal dispute
DLY-063309,PRJ-01710,0,0,None,Rehabilitation delay
DLY-063310,PRJ-04706,0,0,None,Legal dispute
DLY-063311,PRJ-04468,0,0,None,Legal dispute
DLY-063312,PRJ-02390,0,0,None,Pending approvals
DLY-063313,PRJ-03318,0,0,None,Pending approvals
DLY-063314,PRJ-02082,0,0,None,Compensation delay
DLY-063315,PRJ-01565,0,0,None,Pending approvals
DLY-063316,PRJ-04674,0,0,None,Pending approvals
DLY-063317,PRJ-01698,0,0,None,Compensation delay
DLY-063318,PRJ-02233,0,0,None,Pending approvals
DLY-063319,PRJ-04947,0,0,None,Incomplete documentation
DLY-063320,PRJ-03436,0,0,None,Legal dispute
DLY-063321,PRJ-03651,1,88,Legal,Pending approvals
DLY-063322,PRJ-01827,1,102,Legal,Pending approvals
DLY-063323,PRJ-00547,0,0,None,Notification pending
DLY-063324,PRJ-02368,0,0,None,Pending approvals
DLY-063325,PRJ-03415,0,0,None,Rehabilitation delay
DLY-063326,PRJ-02056,1,105,Legal,Incomplete documentation
DLY-063327,PRJ-04203,0,0,None,Pending approvals
DLY-063328,PRJ-01294,1,255,Possession,Compensation delay
DLY-063329,PRJ-03919,0,0,None,Incomplete documentation
DLY-063330,PRJ-04489,0,0,None,Pending approvals
DLY-063331,PRJ-04982,1,58,Award,Pending approvals
DLY-063332,PRJ-02050,0,0,None,Pending approvals
DLY-063333,PRJ-00197,0,0,None,Possession pending
DLY-063334,PRJ-04683,0,0,None,Legal dispute
DLY-063335,PRJ-03280,0,0,None,Pending approvals
DLY-063336,PRJ-04379,0,0,None,Pending approvals
DLY-063337,PRJ-04229,0,0,None,Pending approvals
DLY-063338,PRJ-02882,0,0,None,Stakeholder bottleneck
DLY-063339,PRJ-03104,0,0,None,Pending approvals
DLY-063340,PRJ-01426,1,66,Legal,Compensation delay
DLY-063341,PRJ-03559,0,0,None,Pending approvals
DLY-063342,PRJ-01208,0,0,None,Pending approvals
DLY-063343,PRJ-01139,0,0,None,Stakeholder bottleneck
DLY-063344,PRJ-04552,0,0,None,Pending approvals
DLY-063345,PRJ-04839,0,0,None,Incomplete documentation
DLY-063346,PRJ-04773,0,0,None,Stakeholder bottleneck
DLY-063347,PRJ-02701,1,85,Compensation,Compensation delay
DLY-063348,PRJ-02442,0,0,None,Compensation delay
DLY-063349,PRJ-00598,0,0,None,Compensation delay
DLY-063350,PRJ-03345,0,0,None,Pending approvals
DLY-063351,PRJ-01244,0,0,None,Pending approvals
DLY-063352,PRJ-04701,0,0,None,Pending approvals
DLY-063353,PRJ-02305,1,53,Notification,Notification pending
DLY-063354,PRJ-00926,0,0,None,Pending approvals
DLY-063355,PRJ-02626,0,0,None,Legal dispute
DLY-063356,PRJ-04848,0,0,None,Legal dispute
DLY-063357,PRJ-02527,0,0,None,Pending approvals
DLY-063358,PRJ-04699,0,0,None,Rehabilitation delay
DLY-063359,PRJ-02685,0,0,None,Pending approvals
DLY-063360,PRJ-01398,0,0,None,Notification pending
DLY-063361,PRJ-01080,1,111,Award,Rehabilitation delay
DLY-063362,PRJ-01679,0,0,None,Stakeholder bottleneck
DLY-063363,PRJ-03705,0,0,None,Pending approvals
DLY-063364,PRJ-02615,1,110,Award,Rehabilitation delay
DLY-063365,PRJ-04346,0,0,None,Stakeholder bottleneck
DLY-063366,PRJ-01987,0,0,None,Pending approvals
DLY-063367,PRJ-02045,0,0,None,Pending approvals
DLY-063368,PRJ-02152,0,0,None,Incomplete documentation
DLY-063369,PRJ-02639,0,0,None,Pending approvals
DLY-063370,PRJ-02726,0,0,None,Pending approvals
DLY-063371,PRJ-03330,1,125,Approval,Pending approvals
DLY-063372,PRJ-02370,1,163,Compensation,Pending approvals
DLY-063373,PRJ-02815,1,120,Possession,Legal dispute
DLY-063374,PRJ-00197,1,230,Possession,Legal dispute
DLY-063375,PRJ-04750,0,0,None,Possession pending
DLY-063376,PRJ-04260,0,0,None,Stakeholder bottleneck
DLY-063377,PRJ-04928,0,0,None,Pending approvals
DLY-063378,PRJ-04334,0,0,None,Pending approvals
DLY-063379,PRJ-02297,0,0,None,Pending approvals
DLY-063380,PRJ-04302,0,0,None,Legal dispute
DLY-063381,PRJ-03020,0,0,None,Pending approvals
DLY-063382,PRJ-04564,0,0,None,Stakeholder bottleneck
DLY-063383,PRJ-03339,0,0,None,Rehabilitation delay
DLY-063384,PRJ-00925,0,0,None,Stakeholder bottleneck
DLY-063385,PRJ-01873,0,0,None,Possession pending
DLY-063386,PRJ-01021,0,0,None,Compensation delay
DLY-063387,PRJ-04329,0,0,None,Incomplete documentation
DLY-063388,PRJ-02120,1,59,Notification,Pending approvals
DLY-063389,PRJ-04440,0,0,None,Incomplete documentation
DLY-063390,PRJ-01944,0,0,None,Compensation delay
DLY-063391,PRJ-04211,0,0,None,Compensation delay
DLY-063392,PRJ-02882,0,0,None,Rehabilitation delay
DLY-063393,PRJ-00761,0,0,None,Compensation delay
DLY-063394,PRJ-01553,0,0,None,Compensation delay
DLY-063395,PRJ-03478,0,0,None,Rehabilitation delay
DLY-063396,PRJ-01498,0,0,None,Incomplete documentation
DLY-063397,PRJ-01515,0,0,None,Compensation delay
DLY-063398,PRJ-02885,1,55,Award,Incomplete documentation
DLY-063399,PRJ-01335,1,193,Compensation,Compensation delay
DLY-063400,PRJ-02542,1,68,Approval,Compensation delay
DLY-063401,PRJ-01117,0,0,None,Pending approvals
DLY-063402,PRJ-04306,0,0,None,Pending approvals
DLY-063403,PRJ-02903,0,0,None,Pending approvals
DLY-063404,PRJ-00966,0,0,None,Possession pending
DLY-063405,PRJ-04375,0,0,None,Possession pending
DLY-063406,PRJ-02671,0,0,None,Pending approvals
DLY-063407,PRJ-04071,1,61,Compensation,Pending approvals
DLY-063408,PRJ-00847,0,0,None,Compensation delay
DLY-063409,PRJ-04310,0,0,None,Pending approvals
DLY-063410,PRJ-02477,1,121,Award,Pending approvals
DLY-063411,PRJ-02216,0,0,None,Pending approvals
DLY-063412,PRJ-02932,0,0,None,Rehabilitation delay
DLY-063413,PRJ-04557,0,0,None,Pending approvals
DLY-063414,PRJ-02395,0,0,None,Pending approvals
DLY-063415,PRJ-03507,1,210,Notification,Legal dispute
DLY-063416,PRJ-03890,1,78,Possession,Stakeholder bottleneck
DLY-063417,PRJ-01860,0,0,None,Pending approvals
DLY-063418,PRJ-04174,0,0,None,Pending approvals
DLY-063419,PRJ-01122,1,127,Approval,Incomplete documentation
DLY-063420,PRJ-03325,0,0,None,Stakeholder bottleneck
DLY-063421,PRJ-01172,0,0,None,Pending approvals
DLY-063422,PRJ-00728,0,0,None,Stakeholder bottleneck
DLY-063423,PRJ-01432,0,0,None,Compensation delay
DLY-063424,PRJ-04667,0,0,None,Compensation delay
DLY-063425,PRJ-00554,0,0,None,Incomplete documentation
DLY-063426,PRJ-03461,0,0,None,Pending approvals
DLY-063427,PRJ-04264,0,0,None,Compensation delay
DLY-063428,PRJ-01058,0,0,None,Notification pending
DLY-063429,PRJ-03644,0,0,None,Pending approvals
DLY-063430,PRJ-04333,0,0,None,Notification pending
DLY-063431,PRJ-04365,0,0,None,Pending approvals
DLY-063432,PRJ-00832,0,0,None,Pending approvals
DLY-063433,PRJ-01343,0,0,None,Pending approvals
DLY-063434,PRJ-03094,1,107,Possession,Compensation delay
DLY-063435,PRJ-02799,0,0,None,Incomplete documentation
DLY-063436,PRJ-02709,1,61,Award,Notification pending
DLY-063437,PRJ-04838,0,0,None,Legal dispute
DLY-063438,PRJ-02832,0,0,None,Incomplete documentation
DLY-063439,PRJ-04859,0,0,None,Pending approvals
DLY-063440,PRJ-02659,1,59,Rehabilitation,Rehabilitation delay
DLY-063441,PRJ-02094,0,0,None,Pending approvals
DLY-063442,PRJ-02355,0,0,None,Compensation delay
DLY-063443,PRJ-00645,0,0,None,Pending approvals
DLY-063444,PRJ-02783,0,0,None,Pending approvals
DLY-063445,PRJ-02217,0,0,None,Notification pending
DLY-063446,PRJ-00322,0,0,None,Pending approvals
DLY-063447,PRJ-04573,0,0,None,Compensation delay
DLY-063448,PRJ-02322,1,206,Rehabilitation,Pending approvals
DLY-063449,PRJ-02272,0,0,None,Pending approvals
DLY-063450,PRJ-01676,0,0,None,Pending approvals
DLY-063451,PRJ-02856,0,0,None,Rehabilitation delay
DLY-063452,PRJ-01473,0,0,None,Pending approvals
DLY-063453,PRJ-04213,0,0,None,Notification pending
DLY-063454,PRJ-04766,0,0,None,Stakeholder bottleneck
DLY-063455,PRJ-00874,0,0,None,Possession pending
DLY-063456,PRJ-02301,0,0,None,Stakeholder bottleneck
DLY-063457,PRJ-02557,1,134,Rehabilitation,Stakeholder bottleneck
DLY-063458,PRJ-04395,1,142,Legal,Rehabilitation delay
DLY-063459,PRJ-00496,0,0,None,Pending approvals
DLY-063460,PRJ-00393,0,0,None,Compensation delay
DLY-063461,PRJ-03613,1,76,Compensation,Rehabilitation delay
DLY-063462,PRJ-03519,0,0,None,Pending approvals
DLY-063463,PRJ-02589,0,0,None,Notification pending
DLY-063464,PRJ-02352,1,40,Compensation,Incomplete documentation
DLY-063465,PRJ-02474,0,0,None,Compensation delay
DLY-063466,PRJ-01963,0,0,None,Pending approvals
DLY-063467,PRJ-01153,0,0,None,Pending approvals
DLY-063468,PRJ-02199,0,0,None,Incomplete documentation
DLY-063469,PRJ-04249,1,47,Award,Notification pending
DLY-063470,PRJ-04620,0,0,None,Pending approvals
DLY-063471,PRJ-02717,0,0,None,Stakeholder bottleneck
DLY-063472,PRJ-02318,1,191,Award,Pending approvals
DLY-063473,PRJ-03572,0,0,None,Incomplete documentation
DLY-063474,PRJ-03122,0,0,None,Pending approvals
DLY-063475,PRJ-04655,1,33,Approval,Rehabilitation delay
DLY-063476,PRJ-03861,0,0,None,Pending approvals
DLY-063477,PRJ-02871,0,0,None,Pending approvals
DLY-063478,PRJ-00821,1,91,Approval,Compensation delay
DLY-063479,PRJ-04865,0,0,None,Compensation delay
DLY-063480,PRJ-04247,0,0,None,Pending approvals
DLY-063481,PRJ-00117,0,0,None,Stakeholder bottleneck
DLY-063482,PRJ-04034,0,0,None,Pending approvals
DLY-063483,PRJ-01750,1,179,Legal,Notification pending
DLY-063484,PRJ-00579,0,0,None,Pending approvals
DLY-063485,PRJ-00843,0,0,None,Stakeholder bottleneck
DLY-063486,PRJ-02397,0,0,None,Pending approvals
DLY-063487,PRJ-01097,0,0,None,Pending approvals
DLY-063488,PRJ-02035,0,0,None,Rehabilitation delay
DLY-063489,PRJ-02154,0,0,None,Pending approvals
DLY-063490,PRJ-01360,0,0,None,Pending approvals
DLY-063491,PRJ-03135,0,0,None,Legal dispute
DLY-063492,PRJ-00245,0,0,None,Rehabilitation delay
DLY-063493,PRJ-01250,0,0,None,Compensation delay
DLY-063494,PRJ-03060,1,62,Possession,Pending approvals
DLY-063495,PRJ-04338,0,0,None,Legal dispute
DLY-063496,PRJ-01345,0,0,None,Pending approvals
DLY-063497,PRJ-02772,1,165,Notification,Compensation delay
DLY-063498,PRJ-02578,0,0,None,Pending approvals
DLY-063499,PRJ-01547,0,0,None,Pending approvals
DLY-063500,PRJ-04689,0,0,None,Possession pending
DLY-063501,PRJ-02947,0,0,None,Pending approvals
DLY-063502,PRJ-02574,0,0,None,Pending approvals
DLY-063503,PRJ-03489,1,109,Award,Pending approvals
DLY-063504,PRJ-04079,0,0,None,Possession pending
DLY-063505,PRJ-00995,0,0,None,Compensation delay
DLY-063506,PRJ-02160,0,0,None,Pending approvals
DLY-063507,PRJ-02798,1,108,Possession,Pending approvals
DLY-063508,PRJ-04802,1,130,Compensation,Pending approvals
DLY-063509,PRJ-00171,0,0,None,Pending approvals
DLY-063510,PRJ-02545,0,0,None,Pending approvals
DLY-063511,PRJ-00460,0,0,None,Legal dispute
DLY-063512,PRJ-02507,0,0,None,Rehabilitation delay
DLY-063513,PRJ-00628,0,0,None,Pending approvals
DLY-063514,PRJ-01033,0,0,None,Pending approvals
DLY-063515,PRJ-03409,0,0,None,Pending approvals
DLY-063516,PRJ-03047,0,0,None,Pending approvals
DLY-063517,PRJ-03406,0,0,None,Stakeholder bottleneck
DLY-063518,PRJ-00191,1,147,Legal,Pending approvals
DLY-063519,PRJ-00992,0,0,None,Incomplete documentation
DLY-063520,PRJ-02002,0,0,None,Stakeholder bottleneck
DLY-063521,PRJ-03946,1,174,Award,Pending approvals
DLY-063522,PRJ-02076,0,0,None,Pending approvals
DLY-063523,PRJ-03833,0,0,None,Pending approvals
DLY-063524,PRJ-03065,1,153,Compensation,Pending approvals
DLY-063525,PRJ-02806,0,0,None,Possession pending
DLY-063526,PRJ-02738,0,0,None,Pending approvals
DLY-063527,PRJ-00038,1,139,Award,Rehabilitation delay
DLY-063528,PRJ-04769,1,92,Legal,Legal dispute
DLY-063529,PRJ-00179,0,0,None,Legal dispute
DLY-063530,PRJ-03828,1,106,Award,Notification pending
DLY-063531,PRJ-00103,0,0,None,Pending approvals
DLY-063532,PRJ-02364,1,64,Possession,Rehabilitation delay
DLY-063533,PRJ-02214,0,0,None,Rehabilitation delay
DLY-063534,PRJ-03990,0,0,None,Incomplete documentation
DLY-063535,PRJ-04898,0,0,None,Pending approvals
DLY-063536,PRJ-02668,0,0,None,Pending approvals
DLY-063537,PRJ-02751,0,0,None,Pending approvals
DLY-063538,PRJ-02114,0,0,None,Pending approvals
DLY-063539,PRJ-03159,0,0,None,Pending approvals
DLY-063540,PRJ-00128,0,0,None,Stakeholder bottleneck
DLY-063541,PRJ-00832,0,0,None,Pending approvals
DLY-063542,PRJ-01419,0,0,None,Pending approvals
DLY-063543,PRJ-04468,1,145,Legal,Rehabilitation delay
DLY-063544,PRJ-02689,0,0,None,Compensation delay
DLY-063545,PRJ-01288,0,0,None,Pending approvals
DLY-063546,PRJ-01426,1,196,Compensation,Compensation delay
DLY-063547,PRJ-01734,0,0,None,Pending approvals
DLY-063548,PRJ-00749,0,0,None,Compensation delay
DLY-063549,PRJ-03623,0,0,None,Pending approvals
DLY-063550,PRJ-02473,0,0,None,Compensation delay
DLY-063551,PRJ-01000,1,108,Notification,Legal dispute
DLY-063552,PRJ-02790,0,0,None,Rehabilitation delay
DLY-063553,PRJ-02898,0,0,None,Pending approvals
DLY-063554,PRJ-02056,0,0,None,Compensation delay
DLY-063555,PRJ-04560,0,0,None,Pending approvals
DLY-063556,PRJ-01266,0,0,None,Compensation delay
DLY-063557,PRJ-00806,1,106,Possession,Pending approvals
DLY-063558,PRJ-04400,0,0,None,Compensation delay
DLY-063559,PRJ-02058,0,0,None,Pending approvals
DLY-063560,PRJ-02295,0,0,None,Rehabilitation delay
DLY-063561,PRJ-00258,0,0,None,Stakeholder bottleneck
DLY-063562,PRJ-02127,0,0,None,Pending approvals
DLY-063563,PRJ-02871,0,0,None,Pending approvals
DLY-063564,PRJ-03031,0,0,None,Pending approvals
DLY-063565,PRJ-00069,0,0,None,Incomplete documentation
DLY-063566,PRJ-02712,0,0,None,Notification pending
DLY-063567,PRJ-02451,0,0,None,Stakeholder bottleneck
DLY-063568,PRJ-02642,0,0,None,Incomplete documentation
DLY-063569,PRJ-02060,0,0,None,Notification pending
DLY-063570,PRJ-03786,0,0,None,Compensation delay
DLY-063571,PRJ-02648,0,0,None,Pending approvals
DLY-063572,PRJ-04443,1,62,Approval,Incomplete documentation
DLY-063573,PRJ-04778,1,187,Approval,Pending approvals
DLY-063574,PRJ-00564,0,0,None,Pending approvals
DLY-063575,PRJ-01452,0,0,None,Incomplete documentation
DLY-063576,PRJ-04885,1,31,Rehabilitation,Rehabilitation delay
DLY-063577,PRJ-00241,1,103,Award,Compensation delay
DLY-063578,PRJ-03212,0,0,None,Pending approvals
DLY-063579,PRJ-01752,1,136,Notification,Compensation delay
DLY-063580,PRJ-01208,1,99,Rehabilitation,Incomplete documentation
DLY-063581,PRJ-02044,0,0,None,Rehabilitation delay
DLY-063582,PRJ-02602,0,0,None,Possession pending
DLY-063583,PRJ-04268,0,0,None,Pending approvals
DLY-063584,PRJ-00344,0,0,None,Pending approvals
DLY-063585,PRJ-04333,0,0,None,Stakeholder bottleneck
DLY-063586,PRJ-04905,1,166,Notification,Incomplete documentation
DLY-063587,PRJ-04529,0,0,None,Possession pending
DLY-063588,PRJ-03781,0,0,None,Rehabilitation delay
DLY-063589,PRJ-03261,0,0,None,Pending approvals
DLY-063590,PRJ-04470,1,112,Rehabilitation,Compensation delay
DLY-063591,PRJ-04080,0,0,None,Pending approvals
DLY-063592,PRJ-02912,0,0,None,Pending approvals
DLY-063593,PRJ-01091,0,0,None,Pending approvals
DLY-063594,PRJ-03108,0,0,None,Pending approvals
DLY-063595,PRJ-00222,0,0,None,Pending approvals
DLY-063596,PRJ-02602,0,0,None,Pending approvals
DLY-063597,PRJ-03412,0,0,None,Pending approvals
DLY-063598,PRJ-00341,0,0,None,Possession pending
DLY-063599,PRJ-02784,0,0,None,Legal dispute
DLY-063600,PRJ-00970,0,0,None,Pending approvals
DLY-063601,PRJ-04914,1,183,Legal,Compensation delay
DLY-063602,PRJ-02445,1,52,Award,Incomplete documentation
DLY-063603,PRJ-00807,1,78,Compensation,Pending approvals
DLY-063604,PRJ-00045,0,0,None,Pending approvals
DLY-063605,PRJ-03715,0,0,None,Pending approvals
DLY-063606,PRJ-03978,0,0,None,Pending approvals
DLY-063607,PRJ-03019,0,0,None,Compensation delay
DLY-063608,PRJ-01788,0,0,None,Pending approvals
DLY-063609,PRJ-04612,1,76,Notification,Rehabilitation delay
DLY-063610,PRJ-03116,0,0,None,Pending approvals
DLY-063611,PRJ-00867,1,115,Award,Stakeholder bottleneck
DLY-063612,PRJ-02351,0,0,None,Compensation delay
DLY-063613,PRJ-03741,0,0,None,Notification pending
DLY-063614,PRJ-04671,1,38,Legal,Pending approvals
DLY-063615,PRJ-02592,1,60,Award,Legal dispute
DLY-063616,PRJ-03135,0,0,None,Pending approvals
DLY-063617,PRJ-01439,0,0,None,Pending approvals
DLY-063618,PRJ-01506,0,0,None,Incomplete documentation
DLY-063619,PRJ-04872,1,126,Approval,Incomplete documentation
DLY-063620,PRJ-00527,1,10,Possession,Pending approvals
DLY-063621,PRJ-04301,0,0,None,Stakeholder bottleneck
DLY-063622,PRJ-02774,0,0,None,Pending approvals
DLY-063623,PRJ-03840,0,0,None,Pending approvals
DLY-063624,PRJ-01278,0,0,None,Legal dispute
DLY-063625,PRJ-02675,1,297,Possession,Pending approvals
DLY-063626,PRJ-02503,1,39,Possession,Pending approvals
DLY-063627,PRJ-01397,1,15,Possession,Pending approvals
DLY-063628,PRJ-03396,0,0,None,Rehabilitation delay
DLY-063629,PRJ-04862,0,0,None,Incomplete documentation
DLY-063630,PRJ-04277,0,0,None,Pending approvals
DLY-063631,PRJ-01242,0,0,None,Legal dispute
DLY-063632,PRJ-02889,0,0,None,Stakeholder bottleneck
DLY-063633,PRJ-03915,0,0,None,Pending approvals
DLY-063634,PRJ-01046,0,0,None,Legal dispute
DLY-063635,PRJ-03918,1,82,Rehabilitation,Compensation delay
DLY-063636,PRJ-03047,0,0,None,Pending approvals
DLY-063637,PRJ-00546,0,0,None,Possession pending
DLY-063638,PRJ-00537,0,0,None,Pending approvals
DLY-063639,PRJ-00059,0,0,None,Pending approvals
DLY-063640,PRJ-00034,0,0,None,Pending approvals
