record_id,parcel_id,project_id,case_id,compensation_id,approval_id,delay_id,district,taluk,village,survey_no,area,classification,legal_disputes,compensation_pending,approval_pending,documentation_pending,rehabilitation_pending,stakeholder_responsiveness,delay_days,risk_score,delay_probability,risk_category,delay_reason
53155,PAR-053155,PRJ-02401,CASE-053155,COMP-053155,APR-053155,DLY-053155,Coimbatore,Kinathukadavu,Negamam,8785,1.291,Government,0,0,1,0,0,93.9,0,11.5,0.168,LOW,Pending approvals
53156,PAR-053156,PRJ-00582,CASE-053156,COMP-053156,APR-053156,DLY-053156,Coimbatore,Kinathukadavu,Saravanampatti,4084,0.361,Commercial,0,1,0,0,0,100.0,0,20.8,0.1978,LOW,Compensation delay
53157,PAR-053157,PRJ-00914,CASE-053157,COMP-053157,APR-053157,DLY-053157,Coimbatore,Mettupalayam,Kinathukadavu,6492,0.23,Commercial,0,1,0,0,0,95.4,0,15.7,0.1978,LOW,Compensation delay
53158,PAR-053158,PRJ-01971,CASE-053158,COMP-053158,APR-053158,DLY-053158,Coimbatore,Sulur,Negamam,6146,1.968,Poramboke,0,1,0,0,0,81.6,0,22.8,0.2405,LOW,Compensation delay
53159,PAR-053159,PRJ-03095,CASE-053159,COMP-053159,APR-053159,DLY-053159,Coimbatore,Coimbatore North,Pollachi,6461,0.292,Poramboke,0,0,1,0,0,98.5,209,27.7,0.2497,MEDIUM,Pending approvals
53160,PAR-053160,PRJ-01010,CASE-053160,COMP-053160,APR-053160,DLY-053160,Coimbatore,Kinathukadavu,Karamadai,3543,0.432,Nanjai,0,0,0,0,0,88.9,0,18.2,0.0998,LOW,Pending approvals
53161,PAR-053161,PRJ-00574,CASE-053161,COMP-053161,APR-053161,DLY-053161,Coimbatore,Coimbatore North,Kovilpalayam,9236,0.893,Industrial,0,0,0,0,0,100.0,120,12.6,0.1246,LOW,Stakeholder bottleneck
53162,PAR-053162,PRJ-00634,CASE-053162,COMP-053162,APR-053162,DLY-053162,Coimbatore,Coimbatore North,Karamadai,3565,0.627,Residential,0,1,0,0,0,85.0,0,32.1,0.3208,MEDIUM,Compensation delay
53163,PAR-053163,PRJ-04081,CASE-053163,COMP-053163,APR-053163,DLY-053163,Coimbatore,Coimbatore South,Pollachi,8442,1.592,Residential,0,0,0,0,0,100.0,0,6.9,0.0998,LOW,Pending approvals
53164,PAR-053164,PRJ-01350,CASE-053164,COMP-053164,APR-053164,DLY-053164,Coimbatore,Coimbatore South,Perur,9289,1.368,Punjai,0,1,0,0,0,76.3,0,14.2,0.1978,LOW,Compensation delay
53165,PAR-053165,PRJ-03944,CASE-053165,COMP-053165,APR-053165,DLY-053165,Coimbatore,Mettupalayam,Negamam,8975,2.152,Punjai,0,0,0,0,0,97.4,0,8.6,0.0998,LOW,Pending approvals
53166,PAR-053166,PRJ-00537,CASE-053166,COMP-053166,APR-053166,DLY-053166,Coimbatore,Mettupalayam,Negamam,3575,0.977,Punjai,1,0,1,0,1,76.8,0,64.0,0.6341,HIGH,Pending approvals
53167,PAR-053167,PRJ-00354,CASE-053167,COMP-053167,APR-053167,DLY-053167,Coimbatore,Coimbatore North,Mettupalayam,4132,0.545,Residential,0,0,0,0,0,86.5,0,16.8,0.1246,LOW,Stakeholder bottleneck
53168,PAR-053168,PRJ-04393,CASE-053168,COMP-053168,APR-053168,DLY-053168,Coimbatore,Kinathukadavu,Sulur,3439,2.475,Poramboke,1,1,0,0,0,73.7,0,37.8,0.3775,MEDIUM,Compensation delay
53169,PAR-053169,PRJ-02815,CASE-053169,COMP-053169,APR-053169,DLY-053169,Coimbatore,Coimbatore North,Perur,5591,0.982,Residential,0,0,0,1,1,95.2,135,39.5,0.4013,MEDIUM,Incomplete documentation
53170,PAR-053170,PRJ-03226,CASE-053170,COMP-053170,APR-053170,DLY-053170,Coimbatore,Coimbatore North,Perur,4449,1.333,Government,0,0,0,0,0,90.9,0,26.2,0.2315,MEDIUM,Notification pending
53171,PAR-053171,PRJ-02331,CASE-053171,COMP-053171,APR-053171,DLY-053171,Coimbatore,Coimbatore South,Karamadai,1363,2.911,Punjai,0,0,0,0,0,99.3,0,18.9,0.1545,LOW,Notification pending
53172,PAR-053172,PRJ-00242,CASE-053172,COMP-053172,APR-053172,DLY-053172,Coimbatore,Coimbatore North,Negamam,3009,1.072,Punjai,1,1,0,0,0,54.3,0,55.8,0.5622,HIGH,Compensation delay
53173,PAR-053173,PRJ-02239,CASE-053173,COMP-053173,APR-053173,DLY-053173,Coimbatore,Kinathukadavu,Negamam,2713,0.717,Commercial,0,1,0,0,0,100.0,71,28.5,0.2891,MEDIUM,Compensation delay
53174,PAR-053174,PRJ-04563,CASE-053174,COMP-053174,APR-053174,DLY-053174,Coimbatore,Coimbatore South,Negamam,1006,0.485,Industrial,0,0,0,1,0,78.0,0,23.9,0.1978,LOW,Incomplete documentation
53175,PAR-053175,PRJ-04367,CASE-053175,COMP-053175,APR-053175,DLY-053175,Coimbatore,Annur,Madukkarai,9125,0.649,Nanjai,0,0,0,0,0,81.8,0,13.5,0.1545,LOW,Notification pending
53176,PAR-053176,PRJ-02236,CASE-053176,COMP-053176,APR-053176,DLY-053176,Coimbatore,Kinathukadavu,Kovilpalayam,2150,1.517,Commercial,0,1,0,0,0,100.0,0,16.9,0.1978,LOW,Compensation delay
53177,PAR-053177,PRJ-01992,CASE-053177,COMP-053177,APR-053177,DLY-053177,Coimbatore,Coimbatore South,Annur,6781,0.221,Residential,0,0,0,0,0,100.0,0,13.0,0.0998,LOW,Pending approvals
53178,PAR-053178,PRJ-02678,CASE-053178,COMP-053178,APR-053178,DLY-053178,Coimbatore,Coimbatore North,Madukkarai,8102,0.45,Residential,1,0,0,0,0,91.4,0,19.6,0.2142,LOW,Legal dispute
53179,PAR-053179,PRJ-03376,CASE-053179,COMP-053179,APR-053179,DLY-053179,Coimbatore,Kinathukadavu,Mettupalayam,1729,0.466,Government,0,0,1,0,0,72.0,127,25.6,0.2497,MEDIUM,Pending approvals
53180,PAR-053180,PRJ-03230,CASE-053180,COMP-053180,APR-053180,DLY-053180,Coimbatore,Kinathukadavu,Perur,5301,0.963,Government,0,0,0,1,0,94.5,161,18.9,0.1978,LOW,Incomplete documentation
53181,PAR-053181,PRJ-00198,CASE-053181,COMP-053181,APR-053181,DLY-053181,Coimbatore,Sulur,Annur,1684,2.08,Residential,0,0,1,0,0,96.1,0,13.0,0.168,LOW,Pending approvals
53182,PAR-053182,PRJ-03314,CASE-053182,COMP-053182,APR-053182,DLY-053182,Coimbatore,Sulur,Saravanampatti,6834,0.768,Poramboke,0,0,0,0,0,78.5,0,16.1,0.1419,LOW,Pending approvals
53183,PAR-053183,PRJ-03247,CASE-053183,COMP-053183,APR-053183,DLY-053183,Coimbatore,Madukkarai,Thudiyalur,1625,0.677,Industrial,0,0,0,0,0,100.0,0,10.7,0.0998,LOW,Pending approvals
53184,PAR-053184,PRJ-02481,CASE-053184,COMP-053184,APR-053184,DLY-053184,Coimbatore,Sulur,Mettupalayam,2478,0.702,Punjai,1,1,1,0,0,84.0,0,59.8,0.525,HIGH,Pending approvals
53185,PAR-053185,PRJ-03395,CASE-053185,COMP-053185,APR-053185,DLY-053185,Coimbatore,Coimbatore North,Sulur,7836,1.596,Poramboke,0,0,0,0,0,93.1,0,12.0,0.0998,LOW,Pending approvals
53186,PAR-053186,PRJ-04358,CASE-053186,COMP-053186,APR-053186,DLY-053186,Coimbatore,Coimbatore North,Pollachi,4884,0.834,Punjai,0,0,0,1,0,77.0,0,17.9,0.1978,LOW,Incomplete documentation
53187,PAR-053187,PRJ-01305,CASE-053187,COMP-053187,APR-053187,DLY-053187,Coimbatore,Mettupalayam,Karamadai,4422,1.309,Residential,0,0,0,0,0,100.0,0,10.2,0.0998,LOW,Pending approvals
53188,PAR-053188,PRJ-04582,CASE-053188,COMP-053188,APR-053188,DLY-053188,Coimbatore,Sulur,Negamam,8085,0.703,Nanjai,0,0,1,0,1,85.2,205,29.7,0.2994,MEDIUM,Pending approvals
53189,PAR-053189,PRJ-02446,CASE-053189,COMP-053189,APR-053189,DLY-053189,Coimbatore,Pollachi,Karamadai,5965,1.355,Punjai,0,0,0,0,0,96.4,0,17.0,0.19,LOW,Stakeholder bottleneck
53190,PAR-053190,PRJ-00293,CASE-053190,COMP-053190,APR-053190,DLY-053190,Coimbatore,Mettupalayam,Karamadai,5266,1.077,Nanjai,0,0,0,0,0,100.0,0,12.6,0.0998,LOW,Pending approvals
53191,PAR-053191,PRJ-00539,CASE-053191,COMP-053191,APR-053191,DLY-053191,Coimbatore,Annur,Annur,7108,0.57,Punjai,0,0,0,0,0,92.4,0,10.3,0.1419,LOW,Pending approvals
53192,PAR-053192,PRJ-04849,CASE-053192,COMP-053192,APR-053192,DLY-053192,Coimbatore,Kinathukadavu,Madukkarai,6577,0.452,Poramboke,0,0,0,1,0,85.0,0,18.0,0.1978,LOW,Incomplete documentation
53193,PAR-053193,PRJ-02912,CASE-053193,COMP-053193,APR-053193,DLY-053193,Coimbatore,Coimbatore South,Sulur,6353,0.755,Poramboke,1,0,0,0,0,97.8,0,26.4,0.2142,MEDIUM,Legal dispute
53194,PAR-053194,PRJ-00792,CASE-053194,COMP-053194,APR-053194,DLY-053194,Coimbatore,Sulur,Annur,3681,2.603,Nanjai,0,1,0,0,0,82.9,0,21.4,0.1978,LOW,Compensation delay
53195,PAR-053195,PRJ-02993,CASE-053195,COMP-053195,APR-053195,DLY-053195,Coimbatore,Coimbatore North,Perur,5358,2.59,Industrial,0,1,0,0,0,78.7,0,20.9,0.2405,LOW,Compensation delay
53196,PAR-053196,PRJ-04752,CASE-053196,COMP-053196,APR-053196,DLY-053196,Coimbatore,Coimbatore North,Perur,1249,0.973,Residential,0,0,0,1,0,64.3,0,28.8,0.2689,MEDIUM,Incomplete documentation
53197,PAR-053197,PRJ-01766,CASE-053197,COMP-053197,APR-053197,DLY-053197,Coimbatore,Pollachi,Madukkarai,8640,3.414,Nanjai,0,0,0,0,0,67.5,0,12.5,0.0998,LOW,Pending approvals
53198,PAR-053198,PRJ-00592,CASE-053198,COMP-053198,APR-053198,DLY-053198,Coimbatore,Sulur,Karamadai,3341,1.009,Poramboke,0,1,1,0,0,75.0,148,29.2,0.31,MEDIUM,Pending approvals
53199,PAR-053199,PRJ-03519,CASE-053199,COMP-053199,APR-053199,DLY-053199,Coimbatore,Pollachi,Kovilpalayam,8853,0.38,Residential,0,1,0,0,0,80.6,0,21.1,0.2405,LOW,Compensation delay
53200,PAR-053200,PRJ-03290,CASE-053200,COMP-053200,APR-053200,DLY-053200,Coimbatore,Kinathukadavu,Madukkarai,1540,0.923,Punjai,0,0,0,0,0,94.7,0,17.0,0.1545,LOW,Notification pending
53201,PAR-053201,PRJ-00182,CASE-053201,COMP-053201,APR-053201,DLY-053201,Coimbatore,Pollachi,Perur,1722,0.347,Government,0,0,0,0,0,89.6,0,8.4,0.1246,LOW,Stakeholder bottleneck
53202,PAR-053202,PRJ-01343,CASE-053202,COMP-053202,APR-053202,DLY-053202,Coimbatore,Coimbatore North,Mettupalayam,1610,1.404,Industrial,1,0,0,0,0,88.0,0,29.9,0.31,MEDIUM,Legal dispute
53203,PAR-053203,PRJ-02195,CASE-053203,COMP-053203,APR-053203,DLY-053203,Coimbatore,Pollachi,Perur,2996,0.145,Punjai,0,0,0,0,0,79.5,0,10.4,0.1246,LOW,Stakeholder bottleneck
53204,PAR-053204,PRJ-00549,CASE-053204,COMP-053204,APR-053204,DLY-053204,Coimbatore,Madukkarai,Perur,3474,1.673,Nanjai,0,0,0,0,0,100.0,0,17.6,0.0998,LOW,Pending approvals
53205,PAR-053205,PRJ-01597,CASE-053205,COMP-053205,APR-053205,DLY-053205,Coimbatore,Coimbatore North,Annur,7626,2.201,Punjai,1,0,0,0,0,96.5,0,24.6,0.2142,LOW,Legal dispute
53206,PAR-053206,PRJ-02814,CASE-053206,COMP-053206,APR-053206,DLY-053206,Coimbatore,Coimbatore North,Karamadai,2761,1.177,Residential,1,0,1,0,0,76.6,0,35.0,0.3318,MEDIUM,Pending approvals
53207,PAR-053207,PRJ-02671,CASE-053207,COMP-053207,APR-053207,DLY-053207,Coimbatore,Coimbatore North,Pollachi,4248,0.904,Residential,0,0,0,0,0,100.0,0,15.9,0.0998,LOW,Pending approvals
53208,PAR-053208,PRJ-04164,CASE-053208,COMP-053208,APR-053208,DLY-053208,Coimbatore,Pollachi,Saravanampatti,4735,1.639,Residential,0,0,0,0,1,93.7,180,15.8,0.19,LOW,Rehabilitation delay
53209,PAR-053209,PRJ-04830,CASE-053209,COMP-053209,APR-053209,DLY-053209,Coimbatore,Kinathukadavu,Negamam,1606,1.75,Commercial,0,0,1,0,0,84.5,0,18.2,0.168,LOW,Pending approvals
53210,PAR-053210,PRJ-03498,CASE-053210,COMP-053210,APR-053210,DLY-053210,Coimbatore,Coimbatore North,Perur,9388,0.725,Nanjai,0,0,0,0,0,100.0,0,15.5,0.1419,LOW,Pending approvals
53211,PAR-053211,PRJ-01357,CASE-053211,COMP-053211,APR-053211,DLY-053211,Coimbatore,Pollachi,Perur,7882,0.277,Nanjai,1,0,0,0,1,67.6,110,32.8,0.31,MEDIUM,Legal dispute
53212,PAR-053212,PRJ-04349,CASE-053212,COMP-053212,APR-053212,DLY-053212,Coimbatore,Coimbatore North,Mettupalayam,5483,0.674,Residential,0,0,0,0,1,76.4,0,17.9,0.19,LOW,Rehabilitation delay
53213,PAR-053213,PRJ-01536,CASE-053213,COMP-053213,APR-053213,DLY-053213,Coimbatore,Kinathukadavu,Kinathukadavu,8748,0.579,Nanjai,1,0,1,0,1,77.5,84,46.1,0.4502,MEDIUM,Pending approvals
53214,PAR-053214,PRJ-01356,CASE-053214,COMP-053214,APR-053214,DLY-053214,Coimbatore,Coimbatore North,Madukkarai,7039,0.485,Residential,1,0,0,0,1,88.1,0,40.9,0.4256,MEDIUM,Legal dispute
53215,PAR-053215,PRJ-02167,CASE-053215,COMP-053215,APR-053215,DLY-053215,Coimbatore,Pollachi,Kinathukadavu,5681,0.228,Commercial,0,0,0,0,0,76.9,0,12.0,0.0998,LOW,Pending approvals
53216,PAR-053216,PRJ-00573,CASE-053216,COMP-053216,APR-053216,DLY-053216,Coimbatore,Kinathukadavu,Pollachi,479,1.809,Punjai,0,0,0,0,0,87.1,0,13.6,0.1751,LOW,Stakeholder bottleneck
53217,PAR-053217,PRJ-04476,CASE-053217,COMP-053217,APR-053217,DLY-053217,Coimbatore,Mettupalayam,Sulur,6137,4.072,Punjai,0,0,0,0,0,74.7,0,12.2,0.0998,LOW,Pending approvals
53218,PAR-053218,PRJ-02101,CASE-053218,COMP-053218,APR-053218,DLY-053218,Coimbatore,Madukkarai,Pollachi,4401,1.77,Punjai,0,0,0,0,1,77.7,63,13.4,0.1545,LOW,Rehabilitation delay
53219,PAR-053219,PRJ-03894,CASE-053219,COMP-053219,APR-053219,DLY-053219,Coimbatore,Pollachi,Kinathukadavu,6253,0.409,Punjai,0,0,0,1,0,89.5,101,24.9,0.2689,LOW,Incomplete documentation
53220,PAR-053220,PRJ-03184,CASE-053220,COMP-053220,APR-053220,DLY-053220,Coimbatore,Coimbatore North,Thudiyalur,7325,0.175,Nanjai,0,0,0,1,0,82.1,63,20.7,0.1978,LOW,Incomplete documentation
53221,PAR-053221,PRJ-04558,CASE-053221,COMP-053221,APR-053221,DLY-053221,Coimbatore,Sulur,Karamadai,7199,0.286,Nanjai,0,0,0,0,0,92.7,0,9.0,0.0998,LOW,Pending approvals
53222,PAR-053222,PRJ-04557,CASE-053222,COMP-053222,APR-053222,DLY-053222,Coimbatore,Sulur,Annur,1237,0.513,Poramboke,0,0,0,0,0,100.0,0,16.0,0.1246,LOW,Stakeholder bottleneck
53223,PAR-053223,PRJ-02947,CASE-053223,COMP-053223,APR-053223,DLY-053223,Coimbatore,Mettupalayam,Negamam,1418,1.285,Residential,0,0,0,1,0,100.0,0,22.2,0.1978,LOW,Incomplete documentation
53224,PAR-053224,PRJ-03118,CASE-053224,COMP-053224,APR-053224,DLY-053224,Coimbatore,Madukkarai,Annur,8971,1.197,Residential,0,0,0,0,0,100.0,0,9.8,0.0998,LOW,Pending approvals
53225,PAR-053225,PRJ-03101,CASE-053225,COMP-053225,APR-053225,DLY-053225,Coimbatore,Coimbatore South,Annur,4283,0.914,Punjai,0,0,0,0,0,76.7,0,16.5,0.1751,LOW,Stakeholder bottleneck
53226,PAR-053226,PRJ-00136,CASE-053226,COMP-053226,APR-053226,DLY-053226,Coimbatore,Coimbatore South,Kinathukadavu,3241,0.392,Poramboke,0,0,0,0,0,85.4,19,10.2,0.0998,LOW,Pending approvals
53227,PAR-053227,PRJ-02924,CASE-053227,COMP-053227,APR-053227,DLY-053227,Coimbatore,Sulur,Pollachi,3130,0.711,Commercial,0,1,0,0,0,85.3,0,35.6,0.343,MEDIUM,Compensation delay
53228,PAR-053228,PRJ-04114,CASE-053228,COMP-053228,APR-053228,DLY-053228,Coimbatore,Annur,Perur,8876,0.615,Nanjai,0,0,0,0,0,100.0,0,9.2,0.0998,LOW,Pending approvals
53229,PAR-053229,PRJ-04211,CASE-053229,COMP-053229,APR-053229,DLY-053229,Coimbatore,Kinathukadavu,Pollachi,5543,1.734,Commercial,0,0,0,1,0,84.6,0,29.6,0.2891,MEDIUM,Incomplete documentation
53230,PAR-053230,PRJ-00788,CASE-053230,COMP-053230,APR-053230,DLY-053230,Coimbatore,Kinathukadavu,Perur,4782,2.998,Poramboke,0,1,0,0,0,84.0,0,15.3,0.1978,LOW,Compensation delay
53231,PAR-053231,PRJ-01084,CASE-053231,COMP-053231,APR-053231,DLY-053231,Coimbatore,Kinathukadavu,Madukkarai,4686,0.528,Residential,0,0,0,0,0,97.6,0,3.5,0.0998,LOW,Pending approvals
53232,PAR-053232,PRJ-00169,CASE-053232,COMP-053232,APR-053232,DLY-053232,Coimbatore,Annur,Kinathukadavu,3977,1.437,Punjai,0,0,1,0,0,88.2,0,26.9,0.168,MEDIUM,Pending approvals
53233,PAR-053233,PRJ-02302,CASE-053233,COMP-053233,APR-053233,DLY-053233,Coimbatore,Mettupalayam,Karamadai,7211,0.903,Punjai,0,0,0,0,0,93.7,0,9.9,0.0998,LOW,Pending approvals
53234,PAR-053234,PRJ-00634,CASE-053234,COMP-053234,APR-053234,DLY-053234,Coimbatore,Mettupalayam,Saravanampatti,9406,0.541,Punjai,0,0,0,0,0,81.7,0,4.8,0.0998,LOW,Pending approvals
53235,PAR-053235,PRJ-00404,CASE-053235,COMP-053235,APR-053235,DLY-053235,Coimbatore,Pollachi,Sulur,5261,1.303,Government,0,0,0,0,0,89.4,0,10.0,0.0998,LOW,Pending approvals
53236,PAR-053236,PRJ-02694,CASE-053236,COMP-053236,APR-053236,DLY-053236,Coimbatore,Mettupalayam,Annur,7788,0.726,Punjai,0,0,1,0,0,95.6,0,19.0,0.168,LOW,Pending approvals
53237,PAR-053237,PRJ-01906,CASE-053237,COMP-053237,APR-053237,DLY-053237,Coimbatore,Mettupalayam,Saravanampatti,1886,0.606,Punjai,0,1,0,0,0,78.9,0,19.7,0.1978,LOW,Compensation delay
53238,PAR-053238,PRJ-03647,CASE-053238,COMP-053238,APR-053238,DLY-053238,Coimbatore,Mettupalayam,Saravanampatti,7498,0.798,Industrial,0,0,0,0,0,79.4,0,12.4,0.1545,LOW,Possession pending
53239,PAR-053239,PRJ-00056,CASE-053239,COMP-053239,APR-053239,DLY-053239,Coimbatore,Annur,Annur,3879,0.559,Punjai,0,1,0,0,0,95.5,0,20.9,0.2405,LOW,Compensation delay
53240,PAR-053240,PRJ-03377,CASE-053240,COMP-053240,APR-053240,DLY-053240,Coimbatore,Coimbatore South,Perur,5486,2.392,Residential,0,0,0,0,0,96.0,0,9.5,0.0998,LOW,Pending approvals
53241,PAR-053241,PRJ-04601,CASE-053241,COMP-053241,APR-053241,DLY-053241,Coimbatore,Coimbatore South,Kovilpalayam,7216,1.096,Commercial,0,0,0,0,0,100.0,0,10.7,0.0998,LOW,Pending approvals
53242,PAR-053242,PRJ-03293,CASE-053242,COMP-053242,APR-053242,DLY-053242,Coimbatore,Kinathukadavu,Karamadai,3587,0.629,Punjai,0,1,0,1,0,79.9,0,46.5,0.4134,MEDIUM,Compensation delay
53243,PAR-053243,PRJ-03327,CASE-053243,COMP-053243,APR-053243,DLY-053243,Coimbatore,Mettupalayam,Perur,9336,0.315,Poramboke,0,0,0,0,0,100.0,0,5.5,0.0998,LOW,Pending approvals
53244,PAR-053244,PRJ-02302,CASE-053244,COMP-053244,APR-053244,DLY-053244,Coimbatore,Coimbatore North,Annur,6902,1.036,Nanjai,0,0,0,0,0,96.7,0,15.6,0.1545,LOW,Possession pending
53245,PAR-053245,PRJ-04571,CASE-053245,COMP-053245,APR-053245,DLY-053245,Coimbatore,Annur,Kovilpalayam,8724,0.699,Industrial,0,0,1,0,0,78.2,0,19.7,0.168,LOW,Pending approvals
53246,PAR-053246,PRJ-02291,CASE-053246,COMP-053246,APR-053246,DLY-053246,Coimbatore,Coimbatore North,Saravanampatti,5560,1.796,Punjai,1,0,0,0,0,100.0,0,20.9,0.2142,LOW,Legal dispute
53247,PAR-053247,PRJ-01691,CASE-053247,COMP-053247,APR-053247,DLY-053247,Coimbatore,Sulur,Thudiyalur,968,0.719,Punjai,0,0,0,0,0,89.0,41,15.3,0.0998,LOW,Pending approvals
53248,PAR-053248,PRJ-01045,CASE-053248,COMP-053248,APR-053248,DLY-053248,Coimbatore,Coimbatore North,Kinathukadavu,222,0.136,Punjai,0,0,0,0,0,79.5,0,6.8,0.0998,LOW,Pending approvals
53249,PAR-053249,PRJ-01667,CASE-053249,COMP-053249,APR-053249,DLY-053249,Coimbatore,Coimbatore North,Negamam,8317,1.008,Nanjai,0,0,0,0,0,98.1,0,13.9,0.0998,LOW,Pending approvals
53250,PAR-053250,PRJ-00952,CASE-053250,COMP-053250,APR-053250,DLY-053250,Coimbatore,Coimbatore North,Mettupalayam,7040,1.263,Nanjai,0,0,0,0,0,93.9,0,7.7,0.1246,LOW,Stakeholder bottleneck
53251,PAR-053251,PRJ-04323,CASE-053251,COMP-053251,APR-053251,DLY-053251,Coimbatore,Pollachi,Thudiyalur,9020,0.872,Punjai,0,0,0,0,0,87.1,0,6.6,0.0998,LOW,Pending approvals
53252,PAR-053252,PRJ-03330,CASE-053252,COMP-053252,APR-053252,DLY-053252,Coimbatore,Pollachi,Annur,4811,1.923,Government,0,0,0,0,0,90.4,0,18.1,0.1545,LOW,Possession pending
53253,PAR-053253,PRJ-01677,CASE-053253,COMP-053253,APR-053253,DLY-053253,Coimbatore,Coimbatore South,Saravanampatti,6648,1.694,Residential,0,0,0,0,0,89.5,0,16.8,0.0998,LOW,Pending approvals
53254,PAR-053254,PRJ-01637,CASE-053254,COMP-053254,APR-053254,DLY-053254,Coimbatore,Pollachi,Kinathukadavu,8320,0.516,Residential,0,0,0,0,0,93.7,109,12.3,0.0998,LOW,Pending approvals
53255,PAR-053255,PRJ-03919,CASE-053255,COMP-053255,APR-053255,DLY-053255,Coimbatore,Annur,Mettupalayam,3145,0.979,Commercial,0,0,0,0,0,80.7,0,10.6,0.0998,LOW,Pending approvals
53256,PAR-053256,PRJ-02031,CASE-053256,COMP-053256,APR-053256,DLY-053256,Coimbatore,Coimbatore North,Saravanampatti,1723,1.999,Commercial,0,0,0,0,0,94.5,0,15.4,0.1545,LOW,Possession pending
53257,PAR-053257,PRJ-02752,CASE-053257,COMP-053257,APR-053257,DLY-053257,Coimbatore,Pollachi,Saravanampatti,4617,1.173,Residential,0,0,0,0,0,90.3,0,8.9,0.1246,LOW,Stakeholder bottleneck
53258,PAR-053258,PRJ-02421,CASE-053258,COMP-053258,APR-053258,DLY-053258,Coimbatore,Coimbatore North,Kinathukadavu,4863,0.675,Residential,1,0,1,0,0,68.7,81,47.8,0.4875,MEDIUM,Pending approvals
53259,PAR-053259,PRJ-04160,CASE-053259,COMP-053259,APR-053259,DLY-053259,Coimbatore,Pollachi,Saravanampatti,3789,3.549,Residential,0,0,0,0,0,100.0,0,11.3,0.0998,LOW,Pending approvals
53260,PAR-053260,PRJ-00532,CASE-053260,COMP-053260,APR-053260,DLY-053260,Coimbatore,Annur,Madukkarai,2462,0.892,Residential,0,0,0,0,0,79.6,0,15.6,0.1545,LOW,Possession pending
53261,PAR-053261,PRJ-04162,CASE-053261,COMP-053261,APR-053261,DLY-053261,Coimbatore,Madukkarai,Kovilpalayam,7643,0.262,Residential,0,0,1,0,0,100.0,0,16.0,0.168,LOW,Pending approvals
53262,PAR-053262,PRJ-00649,CASE-053262,COMP-053262,APR-053262,DLY-053262,Coimbatore,Coimbatore North,Perur,792,1.428,Residential,0,0,0,1,0,90.9,0,14.8,0.1978,LOW,Incomplete documentation
53263,PAR-053263,PRJ-03969,CASE-053263,COMP-053263,APR-053263,DLY-053263,Coimbatore,Pollachi,Karamadai,3790,1.181,Residential,0,0,1,0,0,89.6,36,18.4,0.2059,LOW,Pending approvals
53264,PAR-053264,PRJ-00286,CASE-053264,COMP-053264,APR-053264,DLY-053264,Coimbatore,Mettupalayam,Kovilpalayam,5145,0.174,Punjai,0,0,0,0,0,94.2,0,15.4,0.19,LOW,Stakeholder bottleneck
53265,PAR-053265,PRJ-00191,CASE-053265,COMP-053265,APR-053265,DLY-053265,Coimbatore,Coimbatore North,Saravanampatti,5605,0.517,Poramboke,0,1,1,0,0,86.1,153,45.2,0.4013,MEDIUM,Pending approvals
53266,PAR-053266,PRJ-00060,CASE-053266,COMP-053266,APR-053266,DLY-053266,Coimbatore,Coimbatore North,Saravanampatti,8234,1.097,Government,0,0,1,0,0,90.8,0,12.2,0.168,LOW,Pending approvals
53267,PAR-053267,PRJ-01550,CASE-053267,COMP-053267,APR-053267,DLY-053267,Coimbatore,Coimbatore South,Annur,6439,3.571,Nanjai,0,1,0,0,1,75.0,88,34.2,0.343,MEDIUM,Compensation delay
53268,PAR-053268,PRJ-01678,CASE-053268,COMP-053268,APR-053268,DLY-053268,Coimbatore,Madukkarai,Thudiyalur,4627,2.94,Residential,0,0,0,1,1,71.4,124,59.4,0.5866,HIGH,Incomplete documentation
53269,PAR-053269,PRJ-00692,CASE-053269,COMP-053269,APR-053269,DLY-053269,Coimbatore,Sulur,Karamadai,3685,1.268,Residential,0,0,0,1,0,66.3,0,24.8,0.2689,LOW,Incomplete documentation
53270,PAR-053270,PRJ-03516,CASE-053270,COMP-053270,APR-053270,DLY-053270,Coimbatore,Sulur,Perur,6780,0.311,Government,1,0,0,0,0,85.1,0,26.3,0.2592,MEDIUM,Legal dispute
53271,PAR-053271,PRJ-02358,CASE-053271,COMP-053271,APR-053271,DLY-053271,Coimbatore,Coimbatore South,Negamam,7794,5.605,Industrial,0,0,1,0,0,77.0,0,25.9,0.2994,MEDIUM,Pending approvals
53272,PAR-053272,PRJ-02791,CASE-053272,COMP-053272,APR-053272,DLY-053272,Coimbatore,Coimbatore North,Madukkarai,7413,0.858,Residential,1,0,0,0,0,94.5,0,18.8,0.2142,LOW,Legal dispute
53273,PAR-053273,PRJ-01513,CASE-053273,COMP-053273,APR-053273,DLY-053273,Coimbatore,Coimbatore North,Annur,1645,1.369,Punjai,0,0,0,0,0,100.0,0,6.5,0.0998,LOW,Pending approvals
53274,PAR-053274,PRJ-02919,CASE-053274,COMP-053274,APR-053274,DLY-053274,Coimbatore,Annur,Thudiyalur,6254,0.461,Commercial,0,1,0,0,0,83.2,0,23.8,0.1978,LOW,Compensation delay
53275,PAR-053275,PRJ-01370,CASE-053275,COMP-053275,APR-053275,DLY-053275,Coimbatore,Madukkarai,Madukkarai,485,0.536,Government,0,0,0,0,0,83.9,0,8.4,0.0998,LOW,Pending approvals
