case_id,project_id,dispute_flag,dispute_type,case_status,pending_days
CASE-045393,PRJ-04837,0,None,None,0
CASE-045394,PRJ-01031,0,None,None,0
CASE-045395,PRJ-04713,0,None,None,0
CASE-045396,PRJ-04241,0,None,None,0
CASE-045397,PRJ-03783,0,None,None,0
CASE-045398,PRJ-02504,0,None,None,0
CASE-045399,PRJ-02276,0,None,None,0
CASE-045400,PRJ-03176,0,None,None,0
CASE-045401,PRJ-04601,0,None,None,0
CASE-045402,PRJ-00212,0,None,None,0
CASE-045403,PRJ-01570,0,None,None,0
CASE-045404,PRJ-04238,0,None,None,0
CASE-045405,PRJ-00672,0,None,None,0
CASE-045406,PRJ-01135,0,None,None,0
CASE-045407,PRJ-02976,0,None,None,0
CASE-045408,PRJ-00171,0,None,None,0
CASE-045409,PRJ-02523,0,None,None,0
CASE-045410,PRJ-03680,0,None,None,0
CASE-045411,PRJ-02892,0,None,None,0
CASE-045412,PRJ-00313,1,Ownership,Hearing,392
CASE-045413,PRJ-01312,0,None,None,0
CASE-045414,PRJ-04790,0,None,None,0
CASE-045415,PRJ-04280,0,None,None,0
CASE-045416,PRJ-01900,0,None,None,0
CASE-045417,PRJ-03658,0,None,None,0
CASE-045418,PRJ-01384,0,None,None,0
CASE-045419,PRJ-01024,1,Boundary,Open,268
CASE-045420,PRJ-04223,0,None,None,0
CASE-045421,PRJ-00635,0,None,None,0
CASE-045422,PRJ-03713,0,None,None,0
CASE-045423,PRJ-04051,0,None,None,0
CASE-045424,PRJ-04942,1,Boundary,Open,804
CASE-045425,PRJ-01828,0,None,None,0
CASE-045426,PRJ-00478,0,None,None,0
CASE-045427,PRJ-00374,0,None,None,0
CASE-045428,PRJ-04813,0,None,None,0
CASE-045429,PRJ-00849,1,Inheritance,Appeal,748
CASE-045430,PRJ-03270,0,None,None,0
CASE-045431,PRJ-02657,1,Boundary,Open,251
CASE-045432,PRJ-04123,0,None,None,0
CASE-045433,PRJ-04843,0,None,None,0
CASE-045434,PRJ-00387,0,None,None,0
CASE-045435,PRJ-02250,0,None,None,0
CASE-045436,PRJ-03634,0,None,None,0
CASE-045437,PRJ-02166,0,None,None,0
CASE-045438,PRJ-03832,0,None,None,0
CASE-045439,PRJ-02048,0,None,None,0
CASE-045440,PRJ-00711,0,None,None,0
CASE-045441,PRJ-01975,0,None,None,0
CASE-045442,PRJ-04292,0,None,None,0
CASE-045443,PRJ-01996,0,None,None,0
CASE-045444,PRJ-00341,1,Compensation,Open,674
CASE-045445,PRJ-01461,0,None,None,0
CASE-045446,PRJ-02506,0,None,None,0
CASE-045447,PRJ-01760,0,None,None,0
CASE-045448,PRJ-00691,0,None,None,0
CASE-045449,PRJ-00233,0,None,None,0
CASE-045450,PRJ-00894,0,None,None,0
CASE-045451,PRJ-01175,0,None,None,0
CASE-045452,PRJ-03265,0,None,None,0
CASE-045453,PRJ-01354,0,None,None,0
CASE-045454,PRJ-00591,0,None,None,0
CASE-045455,PRJ-02196,0,None,None,0
CASE-045456,PRJ-04723,0,None,None,0
CASE-045457,PRJ-02485,0,None,None,0
CASE-045458,PRJ-04289,0,None,None,0
CASE-045459,PRJ-00191,0,None,None,0
CASE-045460,PRJ-04698,0,None,None,0
CASE-045461,PRJ-03745,0,None,None,0
CASE-045462,PRJ-04592,0,None,None,0
CASE-045463,PRJ-04067,0,None,None,0
CASE-045464,PRJ-01283,0,None,None,0
CASE-045465,PRJ-00115,0,None,None,0
CASE-045466,PRJ-02284,0,None,None,0
CASE-045467,PRJ-03699,0,None,None,0
CASE-045468,PRJ-04745,0,None,None,0
CASE-045469,PRJ-04525,0,None,None,0
CASE-045470,PRJ-02319,1,Inheritance,Open,161
CASE-045471,PRJ-03487,0,None,None,0
CASE-045472,PRJ-00196,0,None,None,0
CASE-045473,PRJ-04505,1,Boundary,Hearing,563
CASE-045474,PRJ-00141,0,None,None,0
CASE-045475,PRJ-04308,0,None,None,0
CASE-045476,PRJ-02623,0,None,None,0
CASE-045477,PRJ-04355,0,None,None,0
CASE-045478,PRJ-00556,0,None,None,0
CASE-045479,PRJ-01775,0,None,None,0
CASE-045480,PRJ-03169,1,Inheritance,Hearing,390
CASE-045481,PRJ-04244,0,None,None,0
CASE-045482,PRJ-00430,0,None,None,0
CASE-045483,PRJ-00311,0,None,None,0
CASE-045484,PRJ-02944,0,None,None,0
CASE-045485,PRJ-01940,0,None,None,0
CASE-045486,PRJ-04469,0,None,None,0
CASE-045487,PRJ-01742,0,None,None,0
CASE-045488,PRJ-01722,0,None,None,0
CASE-045489,PRJ-01185,0,None,None,0
CASE-045490,PRJ-01914,0,None,None,0
CASE-045491,PRJ-00607,0,None,None,0
CASE-045492,PRJ-01212,0,None,None,0
CASE-045493,PRJ-02426,0,None,None,0
CASE-045494,PRJ-02086,0,None,None,0
CASE-045495,PRJ-03763,0,None,None,0
CASE-045496,PRJ-02392,0,None,None,0
CASE-045497,PRJ-03507,0,None,None,0
CASE-045498,PRJ-03302,0,None,None,0
CASE-045499,PRJ-04716,0,None,None,0
CASE-045500,PRJ-01287,0,None,None,0
CASE-045501,PRJ-01439,0,None,None,0
CASE-045502,PRJ-02290,0,None,None,0
CASE-045503,PRJ-00375,0,None,None,0
CASE-045504,PRJ-04529,0,None,None,0
CASE-045505,PRJ-04453,1,Inheritance,Hearing,313
CASE-045506,PRJ-00040,0,None,None,0
CASE-045507,PRJ-01587,0,None,None,0
CASE-045508,PRJ-04473,0,None,None,0
CASE-045509,PRJ-02455,1,Compensation,Hearing,354
CASE-045510,PRJ-03759,0,None,None,0
CASE-045511,PRJ-01901,0,None,None,0
CASE-045512,PRJ-02543,0,None,None,0
CASE-045513,PRJ-00063,0,None,None,0
CASE-045514,PRJ-04361,0,None,None,0
CASE-045515,PRJ-01497,0,None,None,0
CASE-045516,PRJ-04638,0,None,None,0
CASE-045517,PRJ-01009,0,None,None,0
CASE-045518,PRJ-00987,1,Ownership,Open,886
CASE-045519,PRJ-02363,0,None,None,0
CASE-045520,PRJ-00935,1,Boundary,Appeal,184
CASE-045521,PRJ-00702,0,None,None,0
CASE-045522,PRJ-01081,0,None,None,0
CASE-045523,PRJ-03401,0,None,None,0
CASE-045524,PRJ-02212,0,None,None,0
CASE-045525,PRJ-04535,0,None,None,0
CASE-045526,PRJ-03796,0,None,None,0
CASE-045527,PRJ-00451,1,Inheritance,Appeal,331
CASE-045528,PRJ-03708,0,None,None,0
CASE-045529,PRJ-02755,1,Compensation,Hearing,310
CASE-045530,PRJ-01672,0,None,None,0
CASE-045531,PRJ-00698,0,None,None,0
CASE-045532,PRJ-00877,0,None,None,0
CASE-045533,PRJ-03921,0,None,None,0
CASE-045534,PRJ-03209,0,None,None,0
CASE-045535,PRJ-03848,0,None,None,0
CASE-045536,PRJ-03586,0,None,None,0
CASE-045537,PRJ-01216,0,None,None,0
CASE-045538,PRJ-00760,0,None,None,0
CASE-045539,PRJ-01669,0,None,None,0
CASE-045540,PRJ-02281,0,None,None,0
CASE-045541,PRJ-00026,0,None,None,0
CASE-045542,PRJ-01773,0,None,None,0
CASE-045543,PRJ-00919,0,None,None,0
CASE-045544,PRJ-00732,0,None,None,0
CASE-045545,PRJ-00090,0,None,None,0
CASE-045546,PRJ-01265,1,Ownership,Appeal,270
CASE-045547,PRJ-03374,0,None,None,0
CASE-045548,PRJ-02263,0,None,None,0
CASE-045549,PRJ-01035,0,None,None,0
CASE-045550,PRJ-00215,0,None,None,0
CASE-045551,PRJ-04970,1,Ownership,Appeal,278
CASE-045552,PRJ-04791,1,Compensation,Open,192
CASE-045553,PRJ-00177,0,None,None,0
CASE-045554,PRJ-03338,0,None,None,0
CASE-045555,PRJ-01538,0,None,None,0
CASE-045556,PRJ-00682,1,Inheritance,Hearing,77
CASE-045557,PRJ-01106,0,None,None,0
CASE-045558,PRJ-00897,0,None,None,0
CASE-045559,PRJ-00765,0,None,None,0
CASE-045560,PRJ-01442,0,None,None,0
CASE-045561,PRJ-04103,0,None,None,0
CASE-045562,PRJ-01724,0,None,None,0
CASE-045563,PRJ-01042,0,None,None,0
CASE-045564,PRJ-03662,0,None,None,0
CASE-045565,PRJ-00945,0,None,None,0
CASE-045566,PRJ-01882,0,None,None,0
CASE-045567,PRJ-00098,0,None,None,0
CASE-045568,PRJ-01496,0,None,None,0
CASE-045569,PRJ-00405,0,None,None,0
CASE-045570,PRJ-02763,0,None,None,0
CASE-045571,PRJ-03418,0,None,None,0
CASE-045572,PRJ-00159,0,None,None,0
CASE-045573,PRJ-02813,0,None,None,0
CASE-045574,PRJ-00486,0,None,None,0
CASE-045575,PRJ-02795,0,None,None,0
CASE-045576,PRJ-01103,0,None,None,0
CASE-045577,PRJ-03545,0,None,None,0
CASE-045578,PRJ-03808,0,None,None,0
CASE-045579,PRJ-01257,1,Inheritance,Open,853
CASE-045580,PRJ-00051,0,None,None,0
CASE-045581,PRJ-04929,0,None,None,0
CASE-045582,PRJ-01901,0,None,None,0
CASE-045583,PRJ-03272,0,None,None,0
CASE-045584,PRJ-02101,0,None,None,0
CASE-045585,PRJ-00885,1,Compensation,Appeal,380
CASE-045586,PRJ-03203,0,None,None,0
CASE-045587,PRJ-01031,0,None,None,0
CASE-045588,PRJ-03292,1,Inheritance,Appeal,617
CASE-045589,PRJ-03016,1,Ownership,Appeal,315
CASE-045590,PRJ-02429,0,None,None,0
CASE-045591,PRJ-03925,0,None,None,0
CASE-045592,PRJ-01197,0,None,None,0
CASE-045593,PRJ-01892,0,None,None,0
CASE-045594,PRJ-04709,0,None,None,0
CASE-045595,PRJ-04657,0,None,None,0
CASE-045596,PRJ-04741,0,None,None,0
CASE-045597,PRJ-02022,0,None,None,0
CASE-045598,PRJ-02282,0,None,None,0
CASE-045599,PRJ-02166,0,None,None,0
CASE-045600,PRJ-04310,0,None,None,0
CASE-045601,PRJ-02731,1,Inheritance,Appeal,38
CASE-045602,PRJ-01711,0,None,None,0
CASE-045603,PRJ-03149,1,Ownership,Appeal,51
CASE-045604,PRJ-02779,1,Inheritance,Hearing,406
CASE-045605,PRJ-03653,1,Ownership,Hearing,117
CASE-045606,PRJ-03269,0,None,None,0
CASE-045607,PRJ-03192,0,None,None,0
CASE-045608,PRJ-00796,0,None,None,0
CASE-045609,PRJ-02005,0,None,None,0
CASE-045610,PRJ-00159,0,None,None,0
CASE-045611,PRJ-00295,0,None,None,0
CASE-045612,PRJ-03444,0,None,None,0
CASE-045613,PRJ-02055,1,Compensation,Appeal,124
CASE-045614,PRJ-01528,0,None,None,0
CASE-045615,PRJ-02281,0,None,None,0
CASE-045616,PRJ-00367,1,Ownership,Hearing,360
CASE-045617,PRJ-00444,0,None,None,0
CASE-045618,PRJ-00570,0,None,None,0
CASE-045619,PRJ-00490,0,None,None,0
CASE-045620,PRJ-04639,0,None,None,0
CASE-045621,PRJ-02980,0,None,None,0
CASE-045622,PRJ-00896,0,None,None,0
CASE-045623,PRJ-04666,0,None,None,0
CASE-045624,PRJ-03537,0,None,None,0
CASE-045625,PRJ-01079,0,None,None,0
CASE-045626,PRJ-01434,1,Compensation,Hearing,345
CASE-045627,PRJ-01077,1,Inheritance,Hearing,364
CASE-045628,PRJ-01614,0,None,None,0
CASE-045629,PRJ-03954,0,None,None,0
CASE-045630,PRJ-00414,0,None,None,0
CASE-045631,PRJ-00631,0,None,None,0
CASE-045632,PRJ-03457,0,None,None,0
CASE-045633,PRJ-01202,0,None,None,0
CASE-045634,PRJ-03002,0,None,None,0
CASE-045635,PRJ-01351,0,None,None,0
CASE-045636,PRJ-01482,0,None,None,0
CASE-045637,PRJ-04328,0,None,None,0
CASE-045638,PRJ-02527,0,None,None,0
CASE-045639,PRJ-00166,0,None,None,0
CASE-045640,PRJ-04924,0,None,None,0
CASE-045641,PRJ-02332,1,Boundary,Appeal,829
CASE-045642,PRJ-03365,0,None,None,0
CASE-045643,PRJ-01818,0,None,None,0
CASE-045644,PRJ-04504,0,None,None,0
CASE-045645,PRJ-02335,0,None,None,0
CASE-045646,PRJ-00546,0,None,None,0
CASE-045647,PRJ-03472,0,None,None,0
CASE-045648,PRJ-00881,0,None,None,0
CASE-045649,PRJ-03027,0,None,None,0
CASE-045650,PRJ-00431,0,None,None,0
CASE-045651,PRJ-04400,0,None,None,0
CASE-045652,PRJ-03757,0,None,None,0
CASE-045653,PRJ-01536,0,None,None,0
CASE-045654,PRJ-00420,0,None,None,0
CASE-045655,PRJ-02740,0,None,None,0
CASE-045656,PRJ-04087,0,None,None,0
CASE-045657,PRJ-02257,0,None,None,0
CASE-045658,PRJ-02946,0,None,None,0
CASE-045659,PRJ-03835,0,None,None,0
CASE-045660,PRJ-01146,0,None,None,0
CASE-045661,PRJ-00117,0,None,None,0
CASE-045662,PRJ-00609,0,None,None,0
CASE-045663,PRJ-03593,0,None,None,0
CASE-045664,PRJ-02805,0,None,None,0
CASE-045665,PRJ-01963,0,None,None,0
CASE-045666,PRJ-01451,0,None,None,0
CASE-045667,PRJ-00343,0,None,None,0
CASE-045668,PRJ-03309,0,None,None,0
CASE-045669,PRJ-01511,0,None,None,0
CASE-045670,PRJ-01529,0,None,None,0
CASE-045671,PRJ-03930,0,None,None,0
CASE-045672,PRJ-03275,0,None,None,0
CASE-045673,PRJ-01854,0,None,None,0
CASE-045674,PRJ-02000,0,None,None,0
CASE-045675,PRJ-00078,0,None,None,0
CASE-045676,PRJ-02374,0,None,None,0
CASE-045677,PRJ-00978,0,None,None,0
CASE-045678,PRJ-00995,1,Boundary,Appeal,252
CASE-045679,PRJ-04467,0,None,None,0
CASE-045680,PRJ-00481,0,None,None,0
CASE-045681,PRJ-00805,0,None,None,0
CASE-045682,PRJ-02007,0,None,None,0
CASE-045683,PRJ-02760,0,None,None,0
CASE-045684,PRJ-02745,0,None,None,0
CASE-045685,PRJ-01958,1,Compensation,Open,619
CASE-045686,PRJ-00726,0,None,None,0
CASE-045687,PRJ-04974,1,Compensation,Hearing,603
CASE-045688,PRJ-00460,0,None,None,0
CASE-045689,PRJ-04121,0,None,None,0
CASE-045690,PRJ-01016,0,None,None,0
CASE-045691,PRJ-04846,0,None,None,0
CASE-045692,PRJ-03729,1,Ownership,Open,274
CASE-045693,PRJ-02700,0,None,None,0
CASE-045694,PRJ-03000,0,None,None,0
CASE-045695,PRJ-02083,0,None,None,0
CASE-045696,PRJ-02562,0,None,None,0
CASE-045697,PRJ-02901,0,None,None,0
CASE-045698,PRJ-03029,0,None,None,0
CASE-045699,PRJ-03839,0,None,None,0
CASE-045700,PRJ-00143,0,None,None,0
CASE-045701,PRJ-01655,0,None,None,0
CASE-045702,PRJ-00820,0,None,None,0
CASE-045703,PRJ-02978,0,None,None,0
CASE-045704,PRJ-01860,0,None,None,0
CASE-045705,PRJ-04401,1,Inheritance,Open,662
CASE-045706,PRJ-00627,0,None,None,0
CASE-045707,PRJ-03095,0,None,None,0
CASE-045708,PRJ-00295,0,None,None,0
CASE-045709,PRJ-02242,0,None,None,0
CASE-045710,PRJ-02972,0,None,None,0
CASE-045711,PRJ-00417,0,None,None,0
CASE-045712,PRJ-04019,0,None,None,0
CASE-045713,PRJ-02751,0,None,None,0
CASE-045714,PRJ-01719,0,None,None,0
CASE-045715,PRJ-00001,0,None,None,0
CASE-045716,PRJ-03127,0,None,None,0
CASE-045717,PRJ-01216,0,None,None,0
CASE-045718,PRJ-01745,0,None,None,0
CASE-045719,PRJ-04743,0,None,None,0
CASE-045720,PRJ-00601,0,None,None,0
CASE-045721,PRJ-03029,0,None,None,0
CASE-045722,PRJ-02156,0,None,None,0
CASE-045723,PRJ-00315,0,None,None,0
CASE-045724,PRJ-03804,0,None,None,0
CASE-045725,PRJ-04476,0,None,None,0
CASE-045726,PRJ-03687,0,None,None,0
CASE-045727,PRJ-03398,0,None,None,0
CASE-045728,PRJ-00565,0,None,None,0
CASE-045729,PRJ-02955,0,None,None,0
CASE-045730,PRJ-00618,0,None,None,0
CASE-045731,PRJ-04210,0,None,None,0
CASE-045732,PRJ-00604,0,None,None,0
CASE-045733,PRJ-00451,0,None,None,0
CASE-045734,PRJ-00311,0,None,None,0
CASE-045735,PRJ-00782,0,None,None,0
CASE-045736,PRJ-04889,0,None,None,0
CASE-045737,PRJ-03390,0,None,None,0
CASE-045738,PRJ-00693,0,None,None,0
CASE-045739,PRJ-03535,0,None,None,0
CASE-045740,PRJ-03945,1,Boundary,Hearing,808
CASE-045741,PRJ-03295,0,None,None,0
CASE-045742,PRJ-04809,0,None,None,0
CASE-045743,PRJ-02708,0,None,None,0
CASE-045744,PRJ-04165,0,None,None,0
CASE-045745,PRJ-04533,0,None,None,0
CASE-045746,PRJ-01661,0,None,None,0
CASE-045747,PRJ-04770,0,None,None,0
CASE-045748,PRJ-00691,1,Compensation,Appeal,425
CASE-045749,PRJ-03269,0,None,None,0
CASE-045750,PRJ-00475,0,None,None,0
CASE-045751,PRJ-02601,0,None,None,0
CASE-045752,PRJ-00883,0,None,None,0
CASE-045753,PRJ-00948,0,None,None,0
CASE-045754,PRJ-00862,0,None,None,0
CASE-045755,PRJ-04378,0,None,None,0
CASE-045756,PRJ-01976,0,None,None,0
CASE-045757,PRJ-00934,0,None,None,0
CASE-045758,PRJ-00011,0,None,None,0
CASE-045759,PRJ-00079,0,None,None,0
CASE-045760,PRJ-03990,0,None,None,0
CASE-045761,PRJ-02741,0,None,None,0
CASE-045762,PRJ-03408,0,None,None,0
CASE-045763,PRJ-03787,0,None,None,0
CASE-045764,PRJ-00351,0,None,None,0
CASE-045765,PRJ-00121,0,None,None,0
CASE-045766,PRJ-02628,1,Boundary,Hearing,465
CASE-045767,PRJ-01889,0,None,None,0
CASE-045768,PRJ-01181,0,None,None,0
CASE-045769,PRJ-03084,0,None,None,0
CASE-045770,PRJ-00115,0,None,None,0
CASE-045771,PRJ-04206,0,None,None,0
CASE-045772,PRJ-00157,0,None,None,0
CASE-045773,PRJ-02515,0,None,None,0
CASE-045774,PRJ-01199,0,None,None,0
CASE-045775,PRJ-02356,0,None,None,0
CASE-045776,PRJ-02988,0,None,None,0
CASE-045777,PRJ-01076,0,None,None,0
CASE-045778,PRJ-03874,0,None,None,0
CASE-045779,PRJ-01030,0,None,None,0
CASE-045780,PRJ-02507,0,None,None,0
CASE-045781,PRJ-03179,0,None,None,0
CASE-045782,PRJ-04182,0,None,None,0
CASE-045783,PRJ-03377,0,None,None,0
CASE-045784,PRJ-00524,0,None,None,0
CASE-045785,PRJ-04803,0,None,None,0
CASE-045786,PRJ-04501,0,None,None,0
CASE-045787,PRJ-03354,0,None,None,0
CASE-045788,PRJ-02949,0,None,None,0
CASE-045789,PRJ-01858,0,None,None,0
CASE-045790,PRJ-01847,1,Compensation,Open,507
CASE-045791,PRJ-00965,0,None,None,0
CASE-045792,PRJ-03995,0,None,None,0
CASE-045793,PRJ-02281,0,None,None,0
CASE-045794,PRJ-01590,0,None,None,0
CASE-045795,PRJ-02541,0,None,None,0
CASE-045796,PRJ-02387,0,None,None,0
CASE-045797,PRJ-01495,0,None,None,0
CASE-045798,PRJ-00829,0,None,None,0
CASE-045799,PRJ-00442,0,None,None,0
CASE-045800,PRJ-03987,1,Inheritance,Appeal,285
CASE-045801,PRJ-00291,0,None,None,0
CASE-045802,PRJ-04322,0,None,None,0
CASE-045803,PRJ-02886,0,None,None,0
CASE-045804,PRJ-04521,0,None,None,0
CASE-045805,PRJ-04885,0,None,None,0
CASE-045806,PRJ-04638,0,None,None,0
CASE-045807,PRJ-04163,0,None,None,0
CASE-045808,PRJ-04874,0,None,None,0
CASE-045809,PRJ-00806,0,None,None,0
CASE-045810,PRJ-00836,0,None,None,0
CASE-045811,PRJ-00514,0,None,None,0
CASE-045812,PRJ-02844,0,None,None,0
CASE-045813,PRJ-03588,0,None,None,0
CASE-045814,PRJ-00873,0,None,None,0
CASE-045815,PRJ-03376,0,None,None,0
CASE-045816,PRJ-00830,0,None,None,0
CASE-045817,PRJ-03547,0,None,None,0
CASE-045818,PRJ-01472,0,None,None,0
CASE-045819,PRJ-00752,0,None,None,0
CASE-045820,PRJ-01687,0,None,None,0
CASE-045821,PRJ-00031,0,None,None,0
CASE-045822,PRJ-03339,0,None,None,0
CASE-045823,PRJ-00992,0,None,None,0
CASE-045824,PRJ-01594,0,None,None,0
CASE-045825,PRJ-03253,0,None,None,0
CASE-045826,PRJ-02812,0,None,None,0
CASE-045827,PRJ-04420,0,None,None,0
CASE-045828,PRJ-01492,0,None,None,0
CASE-045829,PRJ-00578,0,None,None,0
CASE-045830,PRJ-04185,0,None,None,0
CASE-045831,PRJ-01897,0,None,None,0
CASE-045832,PRJ-04034,0,None,None,0
CASE-045833,PRJ-00840,0,None,None,0
CASE-045834,PRJ-01035,0,None,None,0
CASE-045835,PRJ-03381,1,Inheritance,Hearing,377
CASE-045836,PRJ-01095,0,None,None,0
CASE-045837,PRJ-03684,1,Compensation,Hearing,688
CASE-045838,PRJ-02276,0,None,None,0
CASE-045839,PRJ-00989,0,None,None,0
CASE-045840,PRJ-02158,0,None,None,0
CASE-045841,PRJ-01870,0,None,None,0
CASE-045842,PRJ-00320,0,None,None,0
CASE-045843,PRJ-02341,0,None,None,0
CASE-045844,PRJ-03425,0,None,None,0
CASE-045845,PRJ-00232,0,None,None,0
CASE-045846,PRJ-04829,0,None,None,0
CASE-045847,PRJ-03543,0,None,None,0
CASE-045848,PRJ-04246,0,None,None,0
CASE-045849,PRJ-00370,1,Ownership,Hearing,769
CASE-045850,PRJ-03576,0,None,None,0
CASE-045851,PRJ-02746,1,Compensation,Appeal,323
CASE-045852,PRJ-00306,0,None,None,0
CASE-045853,PRJ-01197,0,None,None,0
CASE-045854,PRJ-02165,0,None,None,0
CASE-045855,PRJ-01384,0,None,None,0
CASE-045856,PRJ-02128,0,None,None,0
CASE-045857,PRJ-00361,0,None,None,0
CASE-045858,PRJ-02076,0,None,None,0
CASE-045859,PRJ-04117,0,None,None,0
CASE-045860,PRJ-01168,0,None,None,0
CASE-045861,PRJ-03202,0,None,None,0
CASE-045862,PRJ-01337,0,None,None,0
CASE-045863,PRJ-00276,0,None,None,0
CASE-045864,PRJ-02286,0,None,None,0
CASE-045865,PRJ-04122,0,None,None,0
CASE-045866,PRJ-01228,0,None,None,0
CASE-045867,PRJ-00296,1,Ownership,Appeal,870
CASE-045868,PRJ-03465,0,None,None,0
CASE-045869,PRJ-04742,0,None,None,0
CASE-045870,PRJ-04584,0,None,None,0
CASE-045871,PRJ-00391,0,None,None,0
CASE-045872,PRJ-01499,0,None,None,0
CASE-045873,PRJ-01371,0,None,None,0
CASE-045874,PRJ-00610,0,None,None,0
CASE-045875,PRJ-03287,0,None,None,0
CASE-045876,PRJ-01025,0,None,None,0
CASE-045877,PRJ-00691,0,None,None,0
CASE-045878,PRJ-04888,0,None,None,0
CASE-045879,PRJ-02651,0,None,None,0
CASE-045880,PRJ-00355,0,None,None,0
CASE-045881,PRJ-00175,0,None,None,0
CASE-045882,PRJ-03874,0,None,None,0
CASE-045883,PRJ-03683,1,Inheritance,Hearing,151
CASE-045884,PRJ-04134,0,None,None,0
CASE-045885,PRJ-03607,0,None,None,0
CASE-045886,PRJ-00171,0,None,None,0
CASE-045887,PRJ-04780,1,Inheritance,Appeal,431
CASE-045888,PRJ-02930,0,None,None,0
CASE-045889,PRJ-03978,0,None,None,0
CASE-045890,PRJ-02243,0,None,None,0
CASE-045891,PRJ-00460,0,None,None,0
CASE-045892,PRJ-04363,0,None,None,0
CASE-045893,PRJ-00259,0,None,None,0
CASE-045894,PRJ-02894,0,None,None,0
CASE-045895,PRJ-00793,0,None,None,0
CASE-045896,PRJ-04489,0,None,None,0
CASE-045897,PRJ-02938,0,None,None,0
CASE-045898,PRJ-00197,1,Compensation,Hearing,731
CASE-045899,PRJ-03543,0,None,None,0
CASE-045900,PRJ-00610,0,None,None,0
CASE-045901,PRJ-03619,0,None,None,0
CASE-045902,PRJ-01197,0,None,None,0
CASE-045903,PRJ-03919,0,None,None,0
CASE-045904,PRJ-01557,0,None,None,0
CASE-045905,PRJ-03854,0,None,None,0
CASE-045906,PRJ-04528,0,None,None,0
CASE-045907,PRJ-01181,1,Boundary,Hearing,837
CASE-045908,PRJ-00194,0,None,None,0
CASE-045909,PRJ-00764,0,None,None,0
CASE-045910,PRJ-02114,0,None,None,0
CASE-045911,PRJ-02045,0,None,None,0
CASE-045912,PRJ-03988,0,None,None,0
CASE-045913,PRJ-02904,0,None,None,0
CASE-045914,PRJ-02966,0,None,None,0
CASE-045915,PRJ-04154,0,None,None,0
CASE-045916,PRJ-02915,0,None,None,0
CASE-045917,PRJ-02181,0,None,None,0
CASE-045918,PRJ-03011,0,None,None,0
CASE-045919,PRJ-02533,0,None,None,0
CASE-045920,PRJ-03946,0,None,None,0
CASE-045921,PRJ-01031,0,None,None,0
CASE-045922,PRJ-02509,0,None,None,0
CASE-045923,PRJ-04844,0,None,None,0
CASE-045924,PRJ-00540,0,None,None,0
CASE-045925,PRJ-04627,0,None,None,0
CASE-045926,PRJ-03544,0,None,None,0
CASE-045927,PRJ-04104,0,None,None,0
CASE-045928,PRJ-00703,0,None,None,0
CASE-045929,PRJ-03020,0,None,None,0
CASE-045930,PRJ-03291,0,None,None,0
CASE-045931,PRJ-01862,0,None,None,0
CASE-045932,PRJ-04404,1,Compensation,Open,113
CASE-045933,PRJ-04898,0,None,None,0
CASE-045934,PRJ-00901,0,None,None,0
CASE-045935,PRJ-01657,0,None,None,0
CASE-045936,PRJ-04837,0,None,None,0
CASE-045937,PRJ-04317,0,None,None,0
CASE-045938,PRJ-03845,0,None,None,0
CASE-045939,PRJ-01083,0,None,None,0
CASE-045940,PRJ-00890,0,None,None,0
CASE-045941,PRJ-03083,0,None,None,0
CASE-045942,PRJ-03322,0,None,None,0
CASE-045943,PRJ-02767,0,None,None,0
CASE-045944,PRJ-02245,0,None,None,0
CASE-045945,PRJ-04057,0,None,None,0
CASE-045946,PRJ-02369,0,None,None,0
CASE-045947,PRJ-02434,0,None,None,0
CASE-045948,PRJ-04442,0,None,None,0
CASE-045949,PRJ-01822,0,None,None,0
CASE-045950,PRJ-00308,0,None,None,0
CASE-045951,PRJ-00357,0,None,None,0
CASE-045952,PRJ-01673,0,None,None,0
CASE-045953,PRJ-02244,0,None,None,0
CASE-045954,PRJ-04831,1,Ownership,Open,691
CASE-045955,PRJ-02137,0,None,None,0
CASE-045956,PRJ-04103,0,None,None,0
CASE-045957,PRJ-02126,0,None,None,0
CASE-045958,PRJ-01424,0,None,None,0
CASE-045959,PRJ-03386,0,None,None,0
CASE-045960,PRJ-00612,0,None,None,0
CASE-045961,PRJ-04954,0,None,None,0
CASE-045962,PRJ-02182,0,None,None,0
CASE-045963,PRJ-03939,0,None,None,0
CASE-045964,PRJ-03024,0,None,None,0
CASE-045965,PRJ-01589,0,None,None,0
CASE-045966,PRJ-03020,0,None,None,0
CASE-045967,PRJ-00091,0,None,None,0
CASE-045968,PRJ-02179,0,None,None,0
CASE-045969,PRJ-02115,0,None,None,0
CASE-045970,PRJ-03722,0,None,None,0
CASE-045971,PRJ-04883,0,None,None,0
CASE-045972,PRJ-04824,0,None,None,0
CASE-045973,PRJ-00492,0,None,None,0
CASE-045974,PRJ-04620,0,None,None,0
CASE-045975,PRJ-03454,0,None,None,0
CASE-045976,PRJ-03322,0,None,None,0
CASE-045977,PRJ-01210,0,None,None,0
CASE-045978,PRJ-01903,1,Boundary,Open,303
CASE-045979,PRJ-03983,0,None,None,0
CASE-045980,PRJ-03928,0,None,None,0
CASE-045981,PRJ-03883,0,None,None,0
CASE-045982,PRJ-01701,0,None,None,0
CASE-045983,PRJ-03140,0,None,None,0
CASE-045984,PRJ-01264,0,None,None,0
CASE-045985,PRJ-02715,0,None,None,0
