project_id,parcel_id,case_id,land_required,affected_family_count,priority
PRJ-03599,PAR-053324,CASE-053324,0.656,3,Normal
PRJ-02536,PAR-053325,CASE-053325,0.559,3,Normal
PRJ-02859,PAR-053326,CASE-053326,2.732,2,Normal
PRJ-00439,PAR-053327,CASE-053327,1.613,2,Normal
PRJ-01563,PAR-053328,CASE-053328,2.635,2,Normal
PRJ-03881,PAR-053329,CASE-053329,2.17,1,Normal
PRJ-03544,PAR-053330,CASE-053330,3.878,2,Strategic
PRJ-04438,PAR-053331,CASE-053331,0.806,3,Strategic
PRJ-02944,PAR-053332,CASE-053332,0.171,3,High
PRJ-03379,PAR-053333,CASE-053333,0.706,2,High
PRJ-02675,PAR-053334,CASE-053334,2.351,3,Normal
PRJ-04235,PAR-053335,CASE-053335,0.438,3,High
PRJ-04389,PAR-053336,CASE-053336,1.179,1,Normal
PRJ-01078,PAR-053337,CASE-053337,3.586,3,High
PRJ-02308,PAR-053338,CASE-053338,0.529,1,High
PRJ-03505,PAR-053339,CASE-053339,0.783,1,High
PRJ-00654,PAR-053340,CASE-053340,1.086,1,Normal
PRJ-00196,PAR-053341,CASE-053341,1.358,3,High
PRJ-03963,PAR-053342,CASE-053342,0.403,2,Normal
PRJ-02610,PAR-053343,CASE-053343,1.751,3,Normal
PRJ-04439,PAR-053344,CASE-053344,1.25,3,High
PRJ-00569,PAR-053345,CASE-053345,0.206,3,Normal
PRJ-02048,PAR-053346,CASE-053346,1.027,3,Strategic
PRJ-01780,PAR-053347,CASE-053347,0.452,2,Normal
PRJ-02224,PAR-053348,CASE-053348,0.429,3,Normal
PRJ-01462,PAR-053349,CASE-053349,1.998,2,Strategic
PRJ-02617,PAR-053350,CASE-053350,0.419,4,Normal
PRJ-02268,PAR-053351,CASE-053351,0.929,2,Normal
PRJ-00478,PAR-053352,CASE-053352,0.58,3,Strategic
PRJ-00816,PAR-053353,CASE-053353,0.727,1,Normal
PRJ-04776,PAR-053354,CASE-053354,1.242,4,Normal
PRJ-03879,PAR-053355,CASE-053355,7.816,2,Normal
PRJ-04024,PAR-053356,CASE-053356,0.6,3,High
PRJ-03432,PAR-053357,CASE-053357,0.539,1,High
PRJ-03771,PAR-053358,CASE-053358,1.003,1,Normal
PRJ-02680,PAR-053359,CASE-053359,0.454,4,Normal
PRJ-02755,PAR-053360,CASE-053360,5.461,1,Normal
PRJ-00417,PAR-053361,CASE-053361,1.567,1,Normal
PRJ-03858,PAR-053362,CASE-053362,0.694,3,Normal
PRJ-04460,PAR-053363,CASE-053363,0.518,1,Normal
PRJ-02390,PAR-053364,CASE-053364,1.155,3,Strategic
PRJ-01680,PAR-053365,CASE-053365,0.328,2,Normal
PRJ-04383,PAR-053366,CASE-053366,1.061,1,Strategic
PRJ-04149,PAR-053367,CASE-053367,0.341,5,Normal
PRJ-02150,PAR-053368,CASE-053368,2.077,2,Normal
PRJ-03116,PAR-053369,CASE-053369,0.326,2,Normal
PRJ-01927,PAR-053370,CASE-053370,1.085,3,Normal
PRJ-03633,PAR-053371,CASE-053371,0.866,2,Strategic
PRJ-01984,PAR-053372,CASE-053372,0.235,4,High
PRJ-02416,PAR-053373,CASE-053373,0.514,2,High
PRJ-03383,PAR-053374,CASE-053374,0.264,3,Strategic
PRJ-02620,PAR-053375,CASE-053375,1.524,2,Normal
PRJ-04418,PAR-053376,CASE-053376,0.919,2,High
PRJ-01048,PAR-053377,CASE-053377,0.505,3,Normal
PRJ-03098,PAR-053378,CASE-053378,0.481,1,Normal
PRJ-04018,PAR-053379,CASE-053379,0.369,2,Normal
PRJ-02856,PAR-053380,CASE-053380,0.87,3,Normal
PRJ-03078,PAR-053381,CASE-053381,0.818,3,Normal
PRJ-00658,PAR-053382,CASE-053382,2.555,2,Normal
PRJ-03818,PAR-053383,CASE-053383,0.165,3,Normal
PRJ-04951,PAR-053384,CASE-053384,1.273,2,Normal
PRJ-03676,PAR-053385,CASE-053385,2.785,2,Normal
PRJ-01813,PAR-053386,CASE-053386,0.884,1,Normal
PRJ-00553,PAR-053387,CASE-053387,1.494,3,High
PRJ-04909,PAR-053388,CASE-053388,0.876,2,High
PRJ-01304,PAR-053389,CASE-053389,1.565,2,Normal
PRJ-02260,PAR-053390,CASE-053390,4.353,2,Normal
PRJ-00761,PAR-053391,CASE-053391,0.344,3,High
PRJ-04439,PAR-053392,CASE-053392,0.685,2,Normal
PRJ-03764,PAR-053393,CASE-053393,1.602,2,Normal
PRJ-03644,PAR-053394,CASE-053394,0.523,3,Normal
PRJ-04322,PAR-053395,CASE-053395,1.695,2,Normal
PRJ-01487,PAR-053396,CASE-053396,0.387,3,Normal
PRJ-03798,PAR-053397,CASE-053397,0.818,2,High
PRJ-03640,PAR-053398,CASE-053398,0.798,2,Normal
PRJ-02058,PAR-053399,CASE-053399,3.303,1,Normal
PRJ-02827,PAR-053400,CASE-053400,1.228,4,Normal
PRJ-02360,PAR-053401,CASE-053401,1.855,3,Strategic
PRJ-04076,PAR-053402,CASE-053402,0.319,1,High
PRJ-03793,PAR-053403,CASE-053403,2.071,2,Normal
PRJ-00257,PAR-053404,CASE-053404,3.183,2,Normal
PRJ-03710,PAR-053405,CASE-053405,0.202,4,Normal
PRJ-02857,PAR-053406,CASE-053406,1.31,3,Normal
PRJ-02014,PAR-053407,CASE-053407,1.326,2,High
PRJ-02061,PAR-053408,CASE-053408,2.64,1,High
PRJ-04546,PAR-053409,CASE-053409,1.127,4,Normal
PRJ-00556,PAR-053410,CASE-053410,1.46,1,Normal
PRJ-02765,PAR-053411,CASE-053411,0.192,3,High
PRJ-00139,PAR-053412,CASE-053412,5.624,2,Normal
PRJ-02797,PAR-053413,CASE-053413,1.882,1,Normal
PRJ-03599,PAR-053414,CASE-053414,0.905,1,Normal
PRJ-02185,PAR-053415,CASE-053415,1.359,2,Normal
PRJ-02508,PAR-053416,CASE-053416,0.464,2,High
PRJ-02871,PAR-053417,CASE-053417,0.325,3,Normal
PRJ-02343,PAR-053418,CASE-053418,0.614,3,Normal
PRJ-01105,PAR-053419,CASE-053419,0.149,3,Normal
PRJ-02440,PAR-053420,CASE-053420,1.211,2,Normal
PRJ-02976,PAR-053421,CASE-053421,1.944,4,Normal
PRJ-01126,PAR-053422,CASE-053422,0.431,1,Strategic
PRJ-01177,PAR-053423,CASE-053423,2.663,1,Normal
PRJ-00655,PAR-053424,CASE-053424,0.584,2,Strategic
PRJ-00286,PAR-053425,CASE-053425,1.057,3,Normal
PRJ-03094,PAR-053426,CASE-053426,0.746,3,High
PRJ-00996,PAR-053427,CASE-053427,0.81,3,High
PRJ-02563,PAR-053428,CASE-053428,0.526,1,Normal
PRJ-03354,PAR-053429,CASE-053429,1.233,4,High
PRJ-01227,PAR-053430,CASE-053430,1.588,4,Normal
PRJ-01026,PAR-053431,CASE-053431,2.771,2,Strategic
PRJ-02636,PAR-053432,CASE-053432,0.225,1,Normal
PRJ-03444,PAR-053433,CASE-053433,0.474,1,High
PRJ-03641,PAR-053434,CASE-053434,2.65,1,High
PRJ-02279,PAR-053435,CASE-053435,1.74,2,Normal
PRJ-03358,PAR-053436,CASE-053436,1.828,2,Normal
PRJ-04608,PAR-053437,CASE-053437,2.402,1,High
PRJ-00276,PAR-053438,CASE-053438,0.101,2,Normal
PRJ-02769,PAR-053439,CASE-053439,0.709,2,High
PRJ-02029,PAR-053440,CASE-053440,0.998,5,Normal
PRJ-04292,PAR-053441,CASE-053441,4.363,3,Strategic
PRJ-04182,PAR-053442,CASE-053442,1.332,4,Strategic
PRJ-00369,PAR-053443,CASE-053443,0.498,3,High
PRJ-01926,PAR-053444,CASE-053444,1.433,1,High
PRJ-00257,PAR-053445,CASE-053445,0.15,2,Normal
PRJ-00710,PAR-053446,CASE-053446,0.593,4,Strategic
PRJ-01341,PAR-053447,CASE-053447,1.579,5,High
PRJ-00617,PAR-053448,CASE-053448,0.305,1,High
PRJ-01778,PAR-053449,CASE-053449,0.173,2,High
PRJ-02636,PAR-053450,CASE-053450,1.248,3,Normal
PRJ-02078,PAR-053451,CASE-053451,2.678,3,High
PRJ-01146,PAR-053452,CASE-053452,0.418,4,High
PRJ-02109,PAR-053453,CASE-053453,0.682,4,Normal
PRJ-01889,PAR-053454,CASE-053454,0.969,1,Normal
PRJ-02885,PAR-053455,CASE-053455,0.139,4,High
PRJ-00378,PAR-053456,CASE-053456,0.397,2,Normal
PRJ-02346,PAR-053457,CASE-053457,3.971,3,Normal
PRJ-00652,PAR-053458,CASE-053458,1.276,2,Normal
PRJ-03096,PAR-053459,CASE-053459,1.421,2,Normal
PRJ-04636,PAR-053460,CASE-053460,0.597,2,High
PRJ-02101,PAR-053461,CASE-053461,0.492,3,Normal
PRJ-04778,PAR-053462,CASE-053462,2.293,1,Normal
PRJ-00430,PAR-053463,CASE-053463,0.332,2,High
PRJ-01463,PAR-053464,CASE-053464,1.388,2,Normal
PRJ-04333,PAR-053465,CASE-053465,1.247,2,Normal
PRJ-04192,PAR-053466,CASE-053466,0.266,1,Strategic
PRJ-01820,PAR-053467,CASE-053467,0.215,3,High
PRJ-03278,PAR-053468,CASE-053468,1.044,4,High
PRJ-01958,PAR-053469,CASE-053469,0.384,3,Normal
PRJ-04291,PAR-053470,CASE-053470,0.391,3,Strategic
PRJ-04727,PAR-053471,CASE-053471,1.558,4,Normal
PRJ-03152,PAR-053472,CASE-053472,0.268,3,Strategic
PRJ-03592,PAR-053473,CASE-053473,1.198,2,High
PRJ-01443,PAR-053474,CASE-053474,0.328,1,Normal
PRJ-04299,PAR-053475,CASE-053475,0.648,2,Normal
PRJ-03235,PAR-053476,CASE-053476,0.426,3,Normal
PRJ-03081,PAR-053477,CASE-053477,0.882,1,High
PRJ-03085,PAR-053478,CASE-053478,0.796,1,Normal
PRJ-03705,PAR-053479,CASE-053479,1.026,2,Normal
PRJ-03595,PAR-053480,CASE-053480,3.843,1,Normal
PRJ-01973,PAR-053481,CASE-053481,0.294,3,Normal
PRJ-03394,PAR-053482,CASE-053482,0.066,2,High
PRJ-01884,PAR-053483,CASE-053483,7.684,2,Normal
PRJ-02145,PAR-053484,CASE-053484,1.334,2,High
PRJ-01486,PAR-053485,CASE-053485,0.601,1,High
PRJ-04342,PAR-053486,CASE-053486,0.756,1,Normal
PRJ-02794,PAR-053487,CASE-053487,1.107,3,Normal
PRJ-00010,PAR-053488,CASE-053488,1.98,3,Normal
PRJ-00552,PAR-053489,CASE-053489,1.309,1,Normal
PRJ-01232,PAR-053490,CASE-053490,1.613,2,High
PRJ-02031,PAR-053491,CASE-053491,0.8,1,Normal
PRJ-04953,PAR-053492,CASE-053492,1.764,1,High
PRJ-03289,PAR-053493,CASE-053493,0.557,2,Normal
PRJ-04736,PAR-053494,CASE-053494,0.389,1,High
PRJ-01848,PAR-053495,CASE-053495,1.308,1,Normal
PRJ-01786,PAR-053496,CASE-053496,0.695,3,Normal
PRJ-00555,PAR-053497,CASE-053497,0.59,1,High
PRJ-02864,PAR-053498,CASE-053498,0.452,2,High
PRJ-03906,PAR-053499,CASE-053499,0.234,2,Strategic
PRJ-01729,PAR-053500,CASE-053500,0.724,3,Strategic
PRJ-00328,PAR-053501,CASE-053501,0.822,2,High
PRJ-00522,PAR-053502,CASE-053502,0.922,3,Normal
PRJ-02552,PAR-053503,CASE-053503,0.212,2,High
PRJ-04444,PAR-053504,CASE-053504,1.43,2,Normal
PRJ-04296,PAR-053505,CASE-053505,1.33,2,Strategic
PRJ-04140,PAR-053506,CASE-053506,1.52,3,High
PRJ-02796,PAR-053507,CASE-053507,0.832,2,Normal
PRJ-03808,PAR-053508,CASE-053508,2.489,4,High
PRJ-03096,PAR-053509,CASE-053509,0.854,2,Normal
PRJ-01384,PAR-053510,CASE-053510,0.355,1,High
PRJ-04577,PAR-053511,CASE-053511,1.05,4,Strategic
PRJ-04954,PAR-053512,CASE-053512,1.282,1,Strategic
PRJ-03877,PAR-053513,CASE-053513,0.823,2,Normal
PRJ-04107,PAR-053514,CASE-053514,1.511,2,Normal
PRJ-02822,PAR-053515,CASE-053515,1.421,1,Normal
PRJ-02370,PAR-053516,CASE-053516,0.303,2,High
PRJ-01235,PAR-053517,CASE-053517,1.059,2,Normal
PRJ-00789,PAR-053518,CASE-053518,1.522,1,Normal
PRJ-00021,PAR-053519,CASE-053519,0.737,1,Normal
PRJ-01992,PAR-053520,CASE-053520,1.476,1,High
PRJ-03345,PAR-053521,CASE-053521,0.862,3,High
PRJ-02730,PAR-053522,CASE-053522,1.477,4,Normal
PRJ-00201,PAR-053523,CASE-053523,0.464,1,High
PRJ-02820,PAR-053524,CASE-053524,0.329,4,Normal
PRJ-02634,PAR-053525,CASE-053525,0.808,3,High
PRJ-01035,PAR-053526,CASE-053526,7.717,3,High
PRJ-00415,PAR-053527,CASE-053527,0.602,3,Normal
PRJ-00340,PAR-053528,CASE-053528,0.33,3,Normal
PRJ-00718,PAR-053529,CASE-053529,0.681,3,Normal
PRJ-04967,PAR-053530,CASE-053530,1.218,1,High
PRJ-01447,PAR-053531,CASE-053531,1.859,2,Strategic
PRJ-00890,PAR-053532,CASE-053532,0.239,3,Normal
PRJ-03806,PAR-053533,CASE-053533,0.985,1,Normal
PRJ-04382,PAR-053534,CASE-053534,0.397,1,High
PRJ-00501,PAR-053535,CASE-053535,0.338,2,Normal
PRJ-02848,PAR-053536,CASE-053536,7.315,1,High
PRJ-04350,PAR-053537,CASE-053537,1.246,2,Normal
PRJ-02001,PAR-053538,CASE-053538,0.387,3,Normal
PRJ-03030,PAR-053539,CASE-053539,0.407,2,Strategic
PRJ-02027,PAR-053540,CASE-053540,1.281,3,Normal
PRJ-04875,PAR-053541,CASE-053541,0.662,2,Normal
PRJ-04663,PAR-053542,CASE-053542,1.045,2,Normal
PRJ-00577,PAR-053543,CASE-053543,1.043,2,Normal
PRJ-01543,PAR-053544,CASE-053544,0.085,4,Strategic
PRJ-00587,PAR-053545,CASE-053545,1.772,1,Normal
PRJ-01201,PAR-053546,CASE-053546,0.681,3,Strategic
PRJ-03949,PAR-053547,CASE-053547,0.387,3,High
PRJ-04773,PAR-053548,CASE-053548,0.188,3,Normal
PRJ-01849,PAR-053549,CASE-053549,0.308,3,High
PRJ-01385,PAR-053550,CASE-053550,0.79,3,High
PRJ-04523,PAR-053551,CASE-053551,0.503,2,Strategic
PRJ-03599,PAR-053552,CASE-053552,1.159,1,Normal
PRJ-03073,PAR-053553,CASE-053553,1.059,2,High
PRJ-03334,PAR-053554,CASE-053554,0.589,1,Normal
PRJ-02310,PAR-053555,CASE-053555,0.942,2,Normal
PRJ-02911,PAR-053556,CASE-053556,0.938,5,Normal
PRJ-02509,PAR-053557,CASE-053557,1.138,3,Normal
PRJ-04778,PAR-053558,CASE-053558,3.335,2,Normal
PRJ-03061,PAR-053559,CASE-053559,0.299,4,Normal
PRJ-03216,PAR-053560,CASE-053560,0.529,1,Strategic
PRJ-00199,PAR-053561,CASE-053561,2.088,3,Normal
PRJ-03012,PAR-053562,CASE-053562,0.412,3,Normal
PRJ-00545,PAR-053563,CASE-053563,0.803,3,Normal
PRJ-00683,PAR-053564,CASE-053564,0.394,2,Normal
PRJ-03375,PAR-053565,CASE-053565,2.001,2,Normal
PRJ-04126,PAR-053566,CASE-053566,0.389,2,Normal
PRJ-04750,PAR-053567,CASE-053567,0.193,1,Normal
PRJ-01097,PAR-053568,CASE-053568,1.054,1,Normal
PRJ-00174,PAR-053569,CASE-053569,0.581,2,High
PRJ-04544,PAR-053570,CASE-053570,0.949,4,High
PRJ-03968,PAR-053571,CASE-053571,0.403,2,Normal
PRJ-01677,PAR-053572,CASE-053572,6.636,1,Normal
PRJ-04342,PAR-053573,CASE-053573,0.275,1,Normal
PRJ-04231,PAR-053574,CASE-053574,1.283,2,Strategic
PRJ-02446,PAR-053575,CASE-053575,1.717,4,Normal
PRJ-00717,PAR-053576,CASE-053576,1.46,2,Normal
PRJ-01902,PAR-053577,CASE-053577,0.326,3,Normal
PRJ-04365,PAR-053578,CASE-053578,1.391,1,Strategic
PRJ-02172,PAR-053579,CASE-053579,2.006,1,High
PRJ-00856,PAR-053580,CASE-053580,1.493,1,Normal
PRJ-01036,PAR-053581,CASE-053581,0.156,3,High
PRJ-04261,PAR-053582,CASE-053582,0.888,2,Strategic
PRJ-02689,PAR-053583,CASE-053583,0.59,4,Normal
PRJ-03562,PAR-053584,CASE-053584,0.458,3,Strategic
PRJ-01643,PAR-053585,CASE-053585,1.45,2,Normal
PRJ-01330,PAR-053586,CASE-053586,0.752,3,High
PRJ-02839,PAR-053587,CASE-053587,0.361,2,High
PRJ-01281,PAR-053588,CASE-053588,0.202,2,Strategic
PRJ-03687,PAR-053589,CASE-053589,0.343,2,Normal
PRJ-02373,PAR-053590,CASE-053590,1.002,2,Strategic
PRJ-04743,PAR-053591,CASE-053591,1.571,2,Normal
PRJ-01197,PAR-053592,CASE-053592,1.454,4,High
PRJ-02616,PAR-053593,CASE-053593,1.221,2,Normal
PRJ-00147,PAR-053594,CASE-053594,1.592,3,High
PRJ-03787,PAR-053595,CASE-053595,1.064,2,High
PRJ-01590,PAR-053596,CASE-053596,1.689,3,Normal
PRJ-03966,PAR-053597,CASE-053597,0.75,4,Normal
PRJ-04203,PAR-053598,CASE-053598,1.935,1,High
PRJ-00794,PAR-053599,CASE-053599,1.194,1,Normal
PRJ-01847,PAR-053600,CASE-053600,2.316,3,Normal
PRJ-03212,PAR-053601,CASE-053601,0.374,2,High
PRJ-04468,PAR-053602,CASE-053602,1.604,3,High
PRJ-04345,PAR-053603,CASE-053603,2.243,2,Normal
PRJ-03902,PAR-053604,CASE-053604,0.596,2,High
PRJ-00425,PAR-053605,CASE-053605,1.607,2,Normal
PRJ-02572,PAR-053606,CASE-053606,1.485,3,Strategic
PRJ-03245,PAR-053607,CASE-053607,0.243,3,High
PRJ-03068,PAR-053608,CASE-053608,2.024,2,High
PRJ-04046,PAR-053609,CASE-053609,0.817,3,Normal
PRJ-00627,PAR-053610,CASE-053610,1.028,1,Strategic
PRJ-00069,PAR-053611,CASE-053611,1.571,3,Normal
PRJ-04982,PAR-053612,CASE-053612,0.983,3,Normal
PRJ-03190,PAR-053613,CASE-053613,0.547,1,High
PRJ-03635,PAR-053614,CASE-053614,2.016,1,Normal
PRJ-02892,PAR-053615,CASE-053615,0.562,2,High
PRJ-01490,PAR-053616,CASE-053616,1.696,3,Normal
PRJ-00660,PAR-053617,CASE-053617,0.434,2,High
PRJ-01943,PAR-053618,CASE-053618,0.343,1,Normal
PRJ-00532,PAR-053619,CASE-053619,1.087,3,Strategic
PRJ-01674,PAR-053620,CASE-053620,0.199,2,Normal
PRJ-04323,PAR-053621,CASE-053621,2.747,1,High
PRJ-02331,PAR-053622,CASE-053622,1.828,3,Normal
PRJ-01937,PAR-053623,CASE-053623,2.023,2,Normal
PRJ-00521,PAR-053624,CASE-053624,1.542,3,High
PRJ-04235,PAR-053625,CASE-053625,0.39,3,High
PRJ-03442,PAR-053626,CASE-053626,1.036,3,Normal
PRJ-03718,PAR-053627,CASE-053627,0.258,3,Normal
PRJ-02296,PAR-053628,CASE-053628,4.411,1,Normal
PRJ-03885,PAR-053629,CASE-053629,2.379,3,Normal
PRJ-00111,PAR-053630,CASE-053630,0.672,4,Strategic
PRJ-03655,PAR-053631,CASE-053631,0.252,4,Normal
PRJ-01701,PAR-053632,CASE-053632,0.682,2,Strategic
PRJ-00919,PAR-053633,CASE-053633,0.977,1,High
PRJ-01314,PAR-053634,CASE-053634,0.279,1,High
PRJ-01283,PAR-053635,CASE-053635,0.411,2,Strategic
PRJ-04564,PAR-053636,CASE-053636,0.762,1,Strategic
PRJ-02755,PAR-053637,CASE-053637,1.214,1,Normal
PRJ-01966,PAR-053638,CASE-053638,1.271,2,Normal
PRJ-01163,PAR-053639,CASE-053639,0.925,1,Normal
PRJ-03620,PAR-053640,CASE-053640,0.512,3,Normal
PRJ-03990,PAR-053641,CASE-053641,0.84,2,Normal
PRJ-01196,PAR-053642,CASE-053642,0.907,3,Normal
PRJ-03156,PAR-053643,CASE-053643,0.276,3,High
PRJ-04010,PAR-053644,CASE-053644,0.248,1,Normal
PRJ-03583,PAR-053645,CASE-053645,0.438,2,High
PRJ-03150,PAR-053646,CASE-053646,1.045,1,Normal
PRJ-01975,PAR-053647,CASE-053647,1.629,1,Normal
PRJ-00952,PAR-053648,CASE-053648,2.855,4,High
PRJ-01749,PAR-053649,CASE-053649,0.399,1,Normal
PRJ-04665,PAR-053650,CASE-053650,0.745,3,Normal
PRJ-04506,PAR-053651,CASE-053651,3.732,3,Normal
PRJ-03919,PAR-053652,CASE-053652,0.604,2,Normal
PRJ-00407,PAR-053653,CASE-053653,0.639,1,Normal
PRJ-02250,PAR-053654,CASE-053654,1.035,1,Strategic
PRJ-04429,PAR-053655,CASE-053655,0.319,1,Normal
PRJ-00359,PAR-053656,CASE-053656,2.342,2,Normal
PRJ-02098,PAR-053657,CASE-053657,0.521,1,Strategic
PRJ-03747,PAR-053658,CASE-053658,0.647,2,High
PRJ-03615,PAR-053659,CASE-053659,0.68,1,Normal
PRJ-00044,PAR-053660,CASE-053660,0.704,2,Normal
PRJ-02241,PAR-053661,CASE-053661,0.321,2,Normal
PRJ-00324,PAR-053662,CASE-053662,0.833,2,Normal
PRJ-03042,PAR-053663,CASE-053663,0.993,1,Normal
PRJ-03820,PAR-053664,CASE-053664,1.154,1,High
PRJ-01852,PAR-053665,CASE-053665,1.529,1,High
PRJ-00163,PAR-053666,CASE-053666,0.358,4,High
PRJ-04887,PAR-053667,CASE-053667,0.41,2,Normal
PRJ-04015,PAR-053668,CASE-053668,2.012,3,Normal
PRJ-01163,PAR-053669,CASE-053669,1.257,2,Normal
PRJ-04140,PAR-053670,CASE-053670,0.444,3,Normal
PRJ-03510,PAR-053671,CASE-053671,0.799,2,Normal
PRJ-00828,PAR-053672,CASE-053672,0.931,3,Strategic
PRJ-03679,PAR-053673,CASE-053673,4.785,3,High
PRJ-03378,PAR-053674,CASE-053674,0.561,2,Normal
PRJ-00668,PAR-053675,CASE-053675,1.018,3,Normal
PRJ-03746,PAR-053676,CASE-053676,1.626,3,Normal
PRJ-02579,PAR-053677,CASE-053677,0.49,1,Normal
PRJ-02200,PAR-053678,CASE-053678,1.269,4,High
PRJ-03316,PAR-053679,CASE-053679,1.427,3,High
PRJ-00868,PAR-053680,CASE-053680,0.521,2,Normal
PRJ-03008,PAR-053681,CASE-053681,0.312,4,Strategic
PRJ-02732,PAR-053682,CASE-053682,3.558,3,Normal
PRJ-00432,PAR-053683,CASE-053683,1.851,1,Normal
PRJ-04676,PAR-053684,CASE-053684,2.198,3,Normal
PRJ-02658,PAR-053685,CASE-053685,0.858,2,Normal
PRJ-02228,PAR-053686,CASE-053686,2.091,1,Normal
PRJ-04252,PAR-053687,CASE-053687,1.029,1,Normal
PRJ-00394,PAR-053688,CASE-053688,1.44,3,Strategic
PRJ-02491,PAR-053689,CASE-053689,0.623,4,Normal
PRJ-02026,PAR-053690,CASE-053690,0.295,4,Normal
PRJ-00361,PAR-053691,CASE-053691,2.032,2,Normal
PRJ-04121,PAR-053692,CASE-053692,2.311,2,Strategic
PRJ-00269,PAR-053693,CASE-053693,0.89,2,Normal
PRJ-02032,PAR-053694,CASE-053694,1.022,3,High
PRJ-04093,PAR-053695,CASE-053695,1.624,2,Normal
PRJ-00311,PAR-053696,CASE-053696,0.5,2,High
PRJ-02480,PAR-053697,CASE-053697,1.234,3,High
PRJ-03197,PAR-053698,CASE-053698,2.143,2,Normal
PRJ-02739,PAR-053699,CASE-053699,0.684,2,Normal
PRJ-01974,PAR-053700,CASE-053700,1.463,1,High
PRJ-03926,PAR-053701,CASE-053701,1.49,1,Normal
PRJ-01766,PAR-053702,CASE-053702,0.436,3,High
PRJ-00469,PAR-053703,CASE-053703,1.235,1,Normal
PRJ-03299,PAR-053704,CASE-053704,2.064,2,Normal
PRJ-03492,PAR-053705,CASE-053705,0.849,3,Normal
PRJ-02853,PAR-053706,CASE-053706,0.709,2,Normal
PRJ-02015,PAR-053707,CASE-053707,1.112,2,Normal
PRJ-01943,PAR-053708,CASE-053708,0.298,2,Normal
PRJ-01172,PAR-053709,CASE-053709,0.218,1,Normal
PRJ-02797,PAR-053710,CASE-053710,0.489,5,Normal
PRJ-00048,PAR-053711,CASE-053711,1.055,4,Normal
PRJ-01708,PAR-053712,CASE-053712,1.106,2,Normal
PRJ-03798,PAR-053713,CASE-053713,0.516,1,Normal
PRJ-02721,PAR-053714,CASE-053714,0.261,2,Normal
PRJ-03719,PAR-053715,CASE-053715,1.221,5,Normal
PRJ-01755,PAR-053716,CASE-053716,1.622,3,Normal
PRJ-04453,PAR-053717,CASE-053717,0.395,1,Normal
PRJ-02441,PAR-053718,CASE-053718,0.258,3,Normal
PRJ-03693,PAR-053719,CASE-053719,1.789,2,Normal
PRJ-01205,PAR-053720,CASE-053720,1.303,3,Normal
PRJ-00891,PAR-053721,CASE-053721,0.429,2,Normal
PRJ-02928,PAR-053722,CASE-053722,0.146,1,Normal
PRJ-01584,PAR-053723,CASE-053723,0.361,3,High
PRJ-00519,PAR-053724,CASE-053724,0.45,3,Normal
PRJ-01181,PAR-053725,CASE-053725,0.368,2,Normal
PRJ-02436,PAR-053726,CASE-053726,0.61,3,Normal
PRJ-04874,PAR-053727,CASE-053727,0.423,2,Normal
PRJ-00915,PAR-053728,CASE-053728,0.295,3,High
PRJ-01594,PAR-053729,CASE-053729,0.783,2,Normal
PRJ-02633,PAR-053730,CASE-053730,1.474,1,Normal
PRJ-03356,PAR-053731,CASE-053731,1.865,1,Strategic
PRJ-04736,PAR-053732,CASE-053732,3.107,1,Normal
PRJ-04323,PAR-053733,CASE-053733,0.206,2,Normal
PRJ-03010,PAR-053734,CASE-053734,1.535,2,Normal
PRJ-03972,PAR-053735,CASE-053735,3.612,4,Normal
PRJ-01496,PAR-053736,CASE-053736,0.536,1,High
PRJ-02555,PAR-053737,CASE-053737,0.297,3,Normal
PRJ-01152,PAR-053738,CASE-053738,4.314,1,Normal
PRJ-01622,PAR-053739,CASE-053739,0.491,1,Normal
PRJ-00342,PAR-053740,CASE-053740,0.761,3,Normal
PRJ-01754,PAR-053741,CASE-053741,0.37,2,Normal
PRJ-04786,PAR-053742,CASE-053742,0.546,2,Normal
PRJ-02116,PAR-053743,CASE-053743,0.698,5,Normal
PRJ-03710,PAR-053744,CASE-053744,1.406,2,High
PRJ-03178,PAR-053745,CASE-053745,0.869,1,Normal
PRJ-01386,PAR-053746,CASE-053746,5.107,3,Strategic
PRJ-00191,PAR-053747,CASE-053747,0.785,2,Strategic
PRJ-04852,PAR-053748,CASE-053748,1.685,2,High
PRJ-04811,PAR-053749,CASE-053749,0.518,3,Normal
PRJ-00308,PAR-053750,CASE-053750,1.534,3,Normal
PRJ-01623,PAR-053751,CASE-053751,0.637,1,Normal
PRJ-04950,PAR-053752,CASE-053752,4.693,3,Normal
PRJ-02052,PAR-053753,CASE-053753,0.67,1,Strategic
PRJ-00002,PAR-053754,CASE-053754,0.342,2,Strategic
PRJ-03319,PAR-053755,CASE-053755,1.099,1,Normal
PRJ-01936,PAR-053756,CASE-053756,0.41,4,High
PRJ-01550,PAR-053757,CASE-053757,0.973,4,Normal
PRJ-03687,PAR-053758,CASE-053758,0.894,2,Normal
PRJ-00158,PAR-053759,CASE-053759,0.552,3,High
PRJ-02601,PAR-053760,CASE-053760,0.594,3,Normal
PRJ-00092,PAR-053761,CASE-053761,1.472,1,Normal
PRJ-04347,PAR-053762,CASE-053762,1.297,2,High
PRJ-03396,PAR-053763,CASE-053763,1.074,1,Normal
PRJ-00332,PAR-053764,CASE-053764,1.654,4,Normal
PRJ-01207,PAR-053765,CASE-053765,1.095,2,Normal
