record_id,district,taluk,village,survey_no,subdivision,area,classification,record_status,mutation_status
38428,Coimbatore,Madukkarai,Thudiyalur,8959,7,0.901,Industrial,Verified,Updated
38429,Coimbatore,Coimbatore South,Pollachi,6192,6,0.443,Commercial,Verified,Updated
38430,Coimbatore,Mettupalayam,Perur,6008,3,0.559,Punjai,Pending,Updated
38431,Coimbatore,Kinathukadavu,Kinathukadavu,1574,4,0.907,Government,Under Review,Updated
38432,Coimbatore,Sulur,Perur,1310,4,3.059,Nanjai,Verified,Updated
38433,Coimbatore,Coimbatore South,Annur,6905,3,0.897,Residential,Pending,Updated
38434,Coimbatore,Coimbatore North,Saravanampatti,639,7,2.03,Nanjai,Pending,Updated
38435,Coimbatore,Pollachi,Annur,6771,7,3.708,Punjai,Under Review,Updated
38436,Coimbatore,Annur,Kinathukadavu,7216,4,0.347,Government,Pending,Not Required
38437,Coimbatore,Sulur,Karamadai,5325,7,3.353,Industrial,Pending,Pending
38438,Coimbatore,Coimbatore South,Pollachi,2572,7,1.738,Commercial,Verified,Updated
38439,Coimbatore,Madukkarai,Mettupalayam,7365,6,4.534,Commercial,Under Review,Updated
38440,Coimbatore,Kinathukadavu,Kinathukadavu,6972,6,0.44,Government,Verified,Updated
38441,Coimbatore,Annur,Karamadai,6565,4,0.11,Nanjai,Under Review,Updated
38442,Coimbatore,Kinathukadavu,Perur,6611,5,1.263,Industrial,Active,Not Required
38443,Coimbatore,Annur,Thudiyalur,553,7,1.71,Residential,Pending,Pending
38444,Coimbatore,Coimbatore South,Madukkarai,5021,3,0.788,Nanjai,Active,Updated
38445,Coimbatore,Mettupalayam,Thudiyalur,360,4,0.264,Government,Under Review,Updated
38446,Coimbatore,Kinathukadavu,Madukkarai,502,3,0.369,Government,Active,Updated
38447,Coimbatore,Madukkarai,Madukkarai,4923,5,0.736,Residential,Pending,Updated
38448,Coimbatore,Coimbatore North,Annur,2593,1,0.606,Nanjai,Verified,Updated
38449,Coimbatore,Pollachi,Saravanampatti,3136,4,1.53,Government,Verified,Disputed
38450,Coimbatore,Mettupalayam,Pollachi,2910,5,0.544,Government,Pending,Not Required
38451,Coimbatore,Coimbatore North,Kovilpalayam,805,1,1.242,Residential,Active,Updated
38452,Coimbatore,Madukkarai,Thudiyalur,2167,6,0.985,Government,Under Review,Updated
38453,Coimbatore,Mettupalayam,Saravanampatti,7327,1,1.08,Nanjai,Pending,Updated
38454,Coimbatore,Coimbatore South,Negamam,4668,4,0.459,Poramboke,Under Review,Updated
38455,Coimbatore,Kinathukadavu,Thudiyalur,794,4,0.347,Commercial,Under Review,Disputed
38456,Coimbatore,Sulur,Karamadai,4929,2,1.118,Nanjai,Under Review,Updated
38457,Coimbatore,Kinathukadavu,Thudiyalur,4119,1,0.523,Nanjai,Active,Updated
38458,Coimbatore,Annur,Karamadai,4935,6,0.214,Nanjai,Verified,Updated
38459,Coimbatore,Coimbatore South,Madukkarai,8246,6,0.986,Punjai,Verified,Updated
38460,Coimbatore,Coimbatore South,Kovilpalayam,2456,3,1.665,Government,Under Review,Pending
38461,Coimbatore,Kinathukadavu,Kovilpalayam,1419,1,0.993,Residential,Verified,Updated
38462,Coimbatore,Coimbatore North,Sulur,8476,4,1.78,Government,Verified,Updated
38463,Coimbatore,Pollachi,Mettupalayam,8794,2,0.999,Industrial,Verified,Updated
38464,Coimbatore,Kinathukadavu,Sulur,4681,3,0.746,Residential,Active,Not Required
38465,Coimbatore,Coimbatore South,Sulur,3152,3,1.03,Commercial,Pending,Updated
38466,Coimbatore,Pollachi,Karamadai,2404,4,0.964,Punjai,Under Review,Updated
38467,Coimbatore,Coimbatore North,Thudiyalur,3176,1,0.334,Residential,Verified,Not Required
38468,Coimbatore,Mettupalayam,Pollachi,7136,5,0.938,Commercial,Pending,Updated
38469,Coimbatore,Annur,Mettupalayam,2865,2,2.616,Punjai,Active,Disputed
38470,Coimbatore,Kinathukadavu,Kinathukadavu,2142,6,0.452,Punjai,Active,Pending
38471,Coimbatore,Coimbatore North,Madukkarai,2217,1,0.671,Residential,Active,Updated
38472,Coimbatore,Mettupalayam,Pollachi,8365,7,0.41,Poramboke,Pending,Updated
38473,Coimbatore,Coimbatore South,Mettupalayam,5238,5,3.488,Poramboke,Pending,Updated
38474,Coimbatore,Sulur,Kinathukadavu,3941,4,2.153,Government,Active,Pending
38475,Coimbatore,Coimbatore South,Mettupalayam,5736,1,1.454,Punjai,Under Review,Pending
38476,Coimbatore,Kinathukadavu,Kovilpalayam,30,3,1.087,Residential,Active,Not Required
38477,Coimbatore,Mettupalayam,Karamadai,3562,1,0.36,Nanjai,Verified,Updated
38478,Coimbatore,Coimbatore North,Karamadai,6227,1,1.453,Poramboke,Active,Pending
38479,Coimbatore,Mettupalayam,Thudiyalur,3664,7,1.805,Nanjai,Verified,Pending
38480,Coimbatore,Annur,Kinathukadavu,8926,1,0.707,Residential,Verified,Updated
38481,Coimbatore,Madukkarai,Kovilpalayam,5733,6,3.694,Government,Under Review,Updated
38482,Coimbatore,Sulur,Pollachi,1720,7,0.326,Government,Pending,Updated
38483,Coimbatore,Coimbatore South,Saravanampatti,6340,5,0.647,Nanjai,Under Review,Not Required
38484,Coimbatore,Mettupalayam,Negamam,4831,3,1.992,Nanjai,Under Review,Updated
38485,Coimbatore,Pollachi,Madukkarai,5850,7,3.261,Punjai,Verified,Updated
38486,Coimbatore,Sulur,Perur,8238,5,1.96,Punjai,Under Review,Disputed
38487,Coimbatore,Annur,Annur,8226,2,0.387,Nanjai,Under Review,Pending
38488,Coimbatore,Madukkarai,Kinathukadavu,2025,4,1.215,Industrial,Under Review,Updated
38489,Coimbatore,Pollachi,Mettupalayam,3701,5,0.328,Nanjai,Pending,Updated
38490,Coimbatore,Mettupalayam,Kovilpalayam,3563,4,1.159,Commercial,Under Review,Updated
38491,Coimbatore,Annur,Sulur,827,4,0.584,Punjai,Under Review,Updated
38492,Coimbatore,Coimbatore North,Kovilpalayam,8250,6,0.969,Nanjai,Under Review,Updated
38493,Coimbatore,Coimbatore South,Karamadai,5759,6,0.144,Nanjai,Verified,Updated
38494,Coimbatore,Annur,Perur,906,5,0.925,Punjai,Verified,Updated
38495,Coimbatore,Coimbatore North,Mettupalayam,1389,3,0.836,Punjai,Verified,Not Required
38496,Coimbatore,Sulur,Perur,4626,3,0.319,Punjai,Under Review,Pending
38497,Coimbatore,Sulur,Saravanampatti,7580,6,0.563,Residential,Verified,Updated
38498,Coimbatore,Pollachi,Madukkarai,5710,3,1.071,Nanjai,Active,Updated
38499,Coimbatore,Coimbatore North,Karamadai,7022,6,0.49,Poramboke,Verified,Updated
38500,Coimbatore,Coimbatore North,Sulur,9140,2,1.13,Residential,Active,Pending
38501,Coimbatore,Coimbatore North,Saravanampatti,2277,6,0.581,Nanjai,Pending,Updated
38502,Coimbatore,Coimbatore South,Karamadai,3585,5,1.258,Government,Under Review,Updated
38503,Coimbatore,Annur,Negamam,1621,7,0.209,Residential,Verified,Updated
38504,Coimbatore,Coimbatore South,Kovilpalayam,298,4,1.932,Residential,Verified,Not Required
38505,Coimbatore,Sulur,Kinathukadavu,135,5,0.658,Residential,Under Review,Not Required
38506,Coimbatore,Madukkarai,Madukkarai,3138,2,1.174,Poramboke,Pending,Updated
38507,Coimbatore,Mettupalayam,Pollachi,4799,2,0.652,Government,Pending,Not Required
38508,Coimbatore,Mettupalayam,Sulur,1466,5,2.626,Punjai,Pending,Updated
38509,Coimbatore,Coimbatore South,Annur,6492,1,1.363,Punjai,Active,Updated
38510,Coimbatore,Mettupalayam,Kovilpalayam,7888,3,1.003,Punjai,Active,Updated
38511,Coimbatore,Coimbatore North,Madukkarai,7809,3,0.324,Punjai,Under Review,Updated
38512,Coimbatore,Pollachi,Negamam,3732,2,1.61,Poramboke,Verified,Pending
38513,Coimbatore,Coimbatore South,Mettupalayam,6831,7,3.569,Nanjai,Active,Updated
38514,Coimbatore,Pollachi,Kinathukadavu,7812,2,0.866,Punjai,Verified,Updated
38515,Coimbatore,Sulur,Karamadai,4360,6,1.283,Commercial,Pending,Pending
38516,Coimbatore,Madukkarai,Negamam,4823,5,2.988,Government,Under Review,Disputed
38517,Coimbatore,Annur,Madukkarai,1566,7,0.722,Punjai,Verified,Pending
38518,Coimbatore,Pollachi,Mettupalayam,6284,7,0.595,Nanjai,Under Review,Pending
38519,Coimbatore,Coimbatore North,Negamam,1052,3,1.658,Poramboke,Pending,Updated
38520,Coimbatore,Madukkarai,Perur,2823,2,1.016,Poramboke,Under Review,Updated
38521,Coimbatore,Coimbatore North,Sulur,9464,6,0.549,Commercial,Active,Not Required
38522,Coimbatore,Pollachi,Perur,6304,1,0.408,Government,Under Review,Updated
38523,Coimbatore,Pollachi,Perur,8465,4,0.617,Punjai,Under Review,Updated
38524,Coimbatore,Sulur,Thudiyalur,2863,7,5.336,Commercial,Under Review,Not Required
38525,Coimbatore,Pollachi,Pollachi,7378,2,2.93,Residential,Verified,Not Required
38526,Coimbatore,Madukkarai,Kovilpalayam,9225,7,0.516,Industrial,Pending,Updated
38527,Coimbatore,Coimbatore North,Annur,44,2,1.465,Nanjai,Verified,Updated
38528,Coimbatore,Coimbatore North,Mettupalayam,3716,6,4.415,Nanjai,Under Review,Updated
38529,Coimbatore,Coimbatore North,Saravanampatti,4071,1,3.164,Nanjai,Active,Updated
38530,Coimbatore,Coimbatore South,Perur,7437,3,0.51,Commercial,Pending,Not Required
38531,Coimbatore,Coimbatore North,Saravanampatti,5583,3,0.651,Industrial,Active,Updated
38532,Coimbatore,Coimbatore South,Negamam,7325,2,1.154,Residential,Verified,Disputed
38533,Coimbatore,Pollachi,Karamadai,2741,6,0.511,Residential,Verified,Pending
38534,Coimbatore,Pollachi,Karamadai,1048,3,1.064,Poramboke,Verified,Updated
38535,Coimbatore,Annur,Annur,3567,6,1.361,Nanjai,Verified,Updated
38536,Coimbatore,Kinathukadavu,Madukkarai,6403,7,1.397,Residential,Active,Not Required
38537,Coimbatore,Sulur,Annur,1831,1,0.428,Industrial,Verified,Updated
38538,Coimbatore,Coimbatore South,Madukkarai,3919,4,1.069,Residential,Verified,Updated
38539,Coimbatore,Mettupalayam,Mettupalayam,200,1,0.553,Commercial,Active,Not Required
38540,Coimbatore,Kinathukadavu,Mettupalayam,6313,7,0.872,Poramboke,Active,Updated
38541,Coimbatore,Sulur,Pollachi,6245,6,0.838,Nanjai,Active,Not Required
38542,Coimbatore,Kinathukadavu,Negamam,1742,4,2.402,Poramboke,Active,Disputed
38543,Coimbatore,Kinathukadavu,Thudiyalur,8148,6,1.038,Residential,Verified,Pending
38544,Coimbatore,Mettupalayam,Mettupalayam,8278,1,0.872,Poramboke,Active,Updated
38545,Coimbatore,Madukkarai,Perur,8779,4,0.525,Residential,Under Review,Updated
38546,Coimbatore,Coimbatore South,Saravanampatti,5588,4,1.265,Poramboke,Active,Updated
38547,Coimbatore,Madukkarai,Thudiyalur,2073,2,1.332,Nanjai,Under Review,Not Required
38548,Coimbatore,Mettupalayam,Karamadai,5587,4,1.008,Nanjai,Active,Not Required
38549,Coimbatore,Kinathukadavu,Kinathukadavu,4648,3,0.779,Punjai,Verified,Updated
38550,Coimbatore,Mettupalayam,Mettupalayam,386,4,1.214,Punjai,Verified,Updated
38551,Coimbatore,Coimbatore South,Kinathukadavu,2193,1,1.306,Punjai,Active,Updated
38552,Coimbatore,Pollachi,Kinathukadavu,1916,7,0.506,Commercial,Active,Pending
38553,Coimbatore,Coimbatore North,Annur,3155,2,3.581,Industrial,Active,Updated
38554,Coimbatore,Pollachi,Kinathukadavu,5459,4,0.748,Nanjai,Pending,Updated
38555,Coimbatore,Sulur,Mettupalayam,6286,6,0.361,Residential,Active,Pending
38556,Coimbatore,Coimbatore South,Annur,4354,7,0.573,Nanjai,Pending,Updated
38557,Coimbatore,Mettupalayam,Thudiyalur,7373,7,1.546,Residential,Verified,Updated
38558,Coimbatore,Coimbatore North,Negamam,5008,5,0.689,Nanjai,Active,Updated
38559,Coimbatore,Sulur,Thudiyalur,8479,1,1.462,Government,Under Review,Not Required
38560,Coimbatore,Sulur,Saravanampatti,2434,3,0.843,Commercial,Verified,Updated
38561,Coimbatore,Kinathukadavu,Saravanampatti,5797,2,1.679,Industrial,Pending,Pending
38562,Coimbatore,Kinathukadavu,Thudiyalur,5395,3,1.665,Government,Verified,Updated
38563,Coimbatore,Madukkarai,Madukkarai,8304,5,1.134,Punjai,Active,Pending
38564,Coimbatore,Madukkarai,Perur,3745,6,3.325,Punjai,Verified,Updated
38565,Coimbatore,Kinathukadavu,Thudiyalur,3059,4,1.034,Nanjai,Active,Updated
38566,Coimbatore,Mettupalayam,Madukkarai,5588,2,0.436,Punjai,Pending,Pending
38567,Coimbatore,Coimbatore North,Saravanampatti,967,4,0.574,Punjai,Active,Updated
38568,Coimbatore,Coimbatore South,Sulur,8997,6,2.403,Commercial,Under Review,Updated
38569,Coimbatore,Mettupalayam,Sulur,5247,3,4.624,Punjai,Pending,Updated
38570,Coimbatore,Madukkarai,Sulur,3361,4,2.329,Residential,Verified,Not Required
38571,Coimbatore,Madukkarai,Kinathukadavu,3292,6,1.129,Punjai,Under Review,Disputed
38572,Coimbatore,Coimbatore South,Madukkarai,832,2,1.452,Punjai,Pending,Not Required
38573,Coimbatore,Madukkarai,Karamadai,4067,4,1.648,Poramboke,Pending,Not Required
38574,Coimbatore,Coimbatore South,Negamam,3968,5,0.285,Residential,Verified,Updated
38575,Coimbatore,Sulur,Annur,5936,3,1.994,Commercial,Verified,Not Required
38576,Coimbatore,Madukkarai,Annur,4553,5,2.218,Commercial,Active,Updated
38577,Coimbatore,Kinathukadavu,Annur,4517,4,0.408,Punjai,Under Review,Updated
38578,Coimbatore,Coimbatore South,Saravanampatti,7722,2,0.329,Poramboke,Verified,Updated
38579,Coimbatore,Pollachi,Perur,1422,4,1.62,Government,Active,Updated
38580,Coimbatore,Pollachi,Annur,6912,1,0.931,Industrial,Under Review,Updated
38581,Coimbatore,Annur,Karamadai,7208,7,1.625,Commercial,Pending,Updated
38582,Coimbatore,Annur,Perur,8324,6,0.448,Residential,Verified,Updated
38583,Coimbatore,Madukkarai,Kinathukadavu,4458,1,1.506,Government,Verified,Updated
38584,Coimbatore,Mettupalayam,Pollachi,2474,2,0.271,Industrial,Verified,Updated
38585,Coimbatore,Coimbatore North,Madukkarai,3016,1,0.783,Residential,Pending,Pending
38586,Coimbatore,Annur,Kinathukadavu,9346,5,2.35,Punjai,Under Review,Pending
38587,Coimbatore,Pollachi,Pollachi,3175,2,1.505,Poramboke,Verified,Updated
38588,Coimbatore,Coimbatore South,Thudiyalur,7415,6,0.298,Industrial,Active,Updated
38589,Coimbatore,Kinathukadavu,Saravanampatti,3321,1,0.555,Punjai,Pending,Disputed
38590,Coimbatore,Coimbatore South,Negamam,8653,1,0.367,Poramboke,Verified,Updated
38591,Coimbatore,Coimbatore North,Sulur,5196,7,0.454,Punjai,Verified,Updated
38592,Coimbatore,Madukkarai,Annur,5573,3,1.911,Punjai,Active,Updated
38593,Coimbatore,Pollachi,Negamam,7192,6,1.029,Punjai,Under Review,Pending
38594,Coimbatore,Kinathukadavu,Kinathukadavu,7778,3,0.949,Residential,Active,Updated
38595,Coimbatore,Pollachi,Negamam,1120,4,1.004,Punjai,Under Review,Updated
38596,Coimbatore,Mettupalayam,Annur,2153,3,0.87,Nanjai,Pending,Pending
38597,Coimbatore,Sulur,Annur,7818,3,0.657,Residential,Pending,Not Required
38598,Coimbatore,Coimbatore South,Mettupalayam,1854,5,2.102,Residential,Active,Pending
38599,Coimbatore,Annur,Kinathukadavu,3735,1,0.169,Punjai,Pending,Updated
38600,Coimbatore,Mettupalayam,Thudiyalur,754,4,0.907,Government,Active,Updated
38601,Coimbatore,Sulur,Karamadai,4451,5,0.858,Punjai,Under Review,Updated
38602,Coimbatore,Sulur,Mettupalayam,4415,4,0.912,Nanjai,Verified,Not Required
38603,Coimbatore,Coimbatore South,Annur,2562,6,0.525,Nanjai,Active,Updated
38604,Coimbatore,Coimbatore North,Thudiyalur,9106,6,1.772,Commercial,Verified,Updated
38605,Coimbatore,Sulur,Karamadai,1018,6,0.737,Commercial,Pending,Not Required
38606,Coimbatore,Madukkarai,Madukkarai,542,3,0.45,Industrial,Active,Not Required
38607,Coimbatore,Madukkarai,Sulur,6145,6,1.422,Government,Active,Updated
38608,Coimbatore,Mettupalayam,Madukkarai,1851,2,0.294,Punjai,Verified,Updated
38609,Coimbatore,Coimbatore South,Thudiyalur,3199,5,1.548,Residential,Pending,Not Required
38610,Coimbatore,Mettupalayam,Kinathukadavu,4420,1,1.874,Industrial,Active,Updated
38611,Coimbatore,Madukkarai,Annur,8260,3,1.328,Residential,Pending,Updated
38612,Coimbatore,Mettupalayam,Mettupalayam,7627,2,0.886,Nanjai,Active,Updated
38613,Coimbatore,Coimbatore North,Negamam,2604,4,2.244,Government,Verified,Not Required
38614,Coimbatore,Coimbatore South,Negamam,194,4,0.341,Punjai,Under Review,Disputed
38615,Coimbatore,Kinathukadavu,Sulur,9471,2,1.542,Poramboke,Pending,Updated
38616,Coimbatore,Madukkarai,Annur,1149,6,1.151,Residential,Under Review,Updated
38617,Coimbatore,Mettupalayam,Madukkarai,8692,7,0.487,Poramboke,Under Review,Updated
38618,Coimbatore,Coimbatore South,Sulur,5296,3,1.428,Residential,Verified,Updated
38619,Coimbatore,Pollachi,Pollachi,7869,5,3.297,Punjai,Active,Updated
38620,Coimbatore,Annur,Kovilpalayam,9225,7,0.732,Punjai,Pending,Updated
38621,Coimbatore,Mettupalayam,Perur,4252,2,0.529,Nanjai,Pending,Updated
38622,Coimbatore,Kinathukadavu,Thudiyalur,1530,6,0.88,Residential,Pending,Updated
38623,Coimbatore,Coimbatore South,Kovilpalayam,7805,3,0.472,Industrial,Pending,Not Required
38624,Coimbatore,Coimbatore North,Madukkarai,6897,1,1.584,Poramboke,Active,Updated
38625,Coimbatore,Mettupalayam,Madukkarai,7300,2,2.345,Residential,Active,Updated
38626,Coimbatore,Mettupalayam,Madukkarai,3173,4,1.584,Government,Under Review,Pending
38627,Coimbatore,Coimbatore North,Mettupalayam,8949,3,2.318,Punjai,Verified,Not Required
38628,Coimbatore,Coimbatore North,Mettupalayam,9006,1,1.091,Nanjai,Under Review,Updated
38629,Coimbatore,Madukkarai,Pollachi,5241,3,0.44,Poramboke,Verified,Updated
38630,Coimbatore,Pollachi,Madukkarai,8814,2,0.711,Punjai,Active,Updated
38631,Coimbatore,Sulur,Annur,5846,1,1.722,Punjai,Active,Updated
38632,Coimbatore,Pollachi,Saravanampatti,6360,3,1.139,Punjai,Under Review,Updated
38633,Coimbatore,Mettupalayam,Annur,1178,4,0.4,Industrial,Under Review,Updated
38634,Coimbatore,Coimbatore North,Thudiyalur,5832,6,1.437,Punjai,Under Review,Updated
38635,Coimbatore,Mettupalayam,Saravanampatti,6000,3,1.252,Residential,Verified,Updated
38636,Coimbatore,Madukkarai,Negamam,1200,3,1.261,Nanjai,Pending,Updated
38637,Coimbatore,Madukkarai,Mettupalayam,3109,4,1.282,Punjai,Under Review,Pending
38638,Coimbatore,Kinathukadavu,Annur,8092,6,0.787,Punjai,Pending,Updated
38639,Coimbatore,Coimbatore South,Negamam,9434,3,1.386,Residential,Verified,Pending
38640,Coimbatore,Madukkarai,Pollachi,1585,7,0.689,Residential,Pending,Updated
38641,Coimbatore,Kinathukadavu,Thudiyalur,3511,4,0.28,Industrial,Pending,Updated
38642,Coimbatore,Coimbatore North,Perur,1451,7,0.335,Residential,Pending,Updated
38643,Coimbatore,Annur,Kinathukadavu,4503,4,0.647,Punjai,Pending,Updated
38644,Coimbatore,Coimbatore North,Kinathukadavu,4711,5,0.735,Residential,Pending,Disputed
38645,Coimbatore,Kinathukadavu,Thudiyalur,9001,3,2.801,Industrial,Under Review,Updated
38646,Coimbatore,Sulur,Thudiyalur,1819,5,0.914,Poramboke,Pending,Updated
38647,Coimbatore,Pollachi,Kinathukadavu,3396,4,0.352,Punjai,Verified,Updated
38648,Coimbatore,Sulur,Mettupalayam,7644,2,0.449,Punjai,Verified,Updated
38649,Coimbatore,Coimbatore North,Madukkarai,2974,1,0.682,Poramboke,Under Review,Updated
38650,Coimbatore,Sulur,Saravanampatti,1914,4,1.407,Commercial,Verified,Updated
38651,Coimbatore,Kinathukadavu,Kinathukadavu,8212,7,1.371,Government,Pending,Updated
38652,Coimbatore,Mettupalayam,Kovilpalayam,656,7,0.25,Government,Pending,Pending
38653,Coimbatore,Madukkarai,Kovilpalayam,5561,3,3.334,Commercial,Pending,Updated
38654,Coimbatore,Coimbatore South,Negamam,1507,5,1.307,Residential,Active,Not Required
38655,Coimbatore,Sulur,Kinathukadavu,5489,7,0.643,Commercial,Active,Updated
38656,Coimbatore,Pollachi,Kovilpalayam,1283,3,0.763,Residential,Pending,Updated
38657,Coimbatore,Coimbatore South,Mettupalayam,8881,6,0.75,Nanjai,Pending,Disputed
38658,Coimbatore,Kinathukadavu,Mettupalayam,5162,1,1.485,Punjai,Active,Updated
38659,Coimbatore,Pollachi,Perur,2074,6,0.6,Government,Active,Updated
38660,Coimbatore,Madukkarai,Saravanampatti,7649,5,0.622,Nanjai,Active,Pending
38661,Coimbatore,Coimbatore North,Thudiyalur,8180,3,0.947,Residential,Under Review,Updated
38662,Coimbatore,Mettupalayam,Saravanampatti,6148,6,0.82,Poramboke,Under Review,Updated
38663,Coimbatore,Coimbatore South,Sulur,3814,7,0.351,Industrial,Under Review,Updated
38664,Coimbatore,Madukkarai,Thudiyalur,4968,2,1.051,Residential,Under Review,Updated
38665,Coimbatore,Annur,Negamam,439,7,3.974,Punjai,Pending,Disputed
38666,Coimbatore,Coimbatore South,Mettupalayam,4082,5,0.665,Industrial,Active,Updated
38667,Coimbatore,Sulur,Sulur,9231,3,1.343,Residential,Pending,Updated
38668,Coimbatore,Sulur,Mettupalayam,7976,2,1.702,Residential,Under Review,Disputed
38669,Coimbatore,Mettupalayam,Pollachi,5872,6,2.314,Government,Under Review,Updated
38670,Coimbatore,Coimbatore North,Sulur,4741,5,0.646,Residential,Active,Updated
38671,Coimbatore,Annur,Annur,1970,2,0.587,Nanjai,Active,Pending
38672,Coimbatore,Coimbatore North,Mettupalayam,6056,3,1.82,Punjai,Verified,Updated
38673,Coimbatore,Pollachi,Kovilpalayam,7721,7,0.935,Residential,Active,Not Required
38674,Coimbatore,Pollachi,Negamam,7831,4,1.321,Punjai,Under Review,Updated
38675,Coimbatore,Coimbatore North,Saravanampatti,5509,3,0.867,Commercial,Active,Updated
38676,Coimbatore,Annur,Sulur,6798,1,1.874,Nanjai,Verified,Updated
38677,Coimbatore,Pollachi,Sulur,3869,3,0.917,Industrial,Pending,Not Required
38678,Coimbatore,Kinathukadavu,Pollachi,5760,6,0.706,Poramboke,Under Review,Updated
38679,Coimbatore,Coimbatore South,Annur,4084,1,3.13,Industrial,Under Review,Not Required
38680,Coimbatore,Kinathukadavu,Kovilpalayam,5705,6,2.098,Nanjai,Under Review,Not Required
38681,Coimbatore,Coimbatore North,Madukkarai,8219,1,0.693,Residential,Under Review,Updated
38682,Coimbatore,Pollachi,Kovilpalayam,5542,4,1.004,Residential,Pending,Pending
38683,Coimbatore,Sulur,Madukkarai,2019,2,1.295,Residential,Pending,Not Required
38684,Coimbatore,Madukkarai,Karamadai,121,3,0.199,Government,Verified,Updated
38685,Coimbatore,Mettupalayam,Mettupalayam,1223,7,1.24,Residential,Active,Updated
