mutation_id,record_id,mutation_date,mutation_type,mutation_status
MUT-041757,41757,2025-03-06,Transfer,Not Required
MUT-041758,41758,2020-05-09,Transfer,Updated
MUT-041759,41759,2020-04-09,Inheritance,Updated
MUT-041760,41760,2024-03-23,Sale,Updated
MUT-041761,41761,2022-01-21,Sale,Pending
MUT-041762,41762,2024-06-29,Transfer,Updated
MUT-041763,41763,2024-05-31,Sale,Updated
MUT-041764,41764,2025-10-08,Partition,Updated
MUT-041765,41765,2019-12-20,Correction,Pending
MUT-041766,41766,2026-04-13,Inheritance,Updated
MUT-041767,41767,2020-10-16,Inheritance,Pending
MUT-041768,41768,2025-01-04,Correction,Updated
MUT-041769,41769,2021-02-11,Sale,Updated
MUT-041770,41770,2026-02-23,Inheritance,Updated
MUT-041771,41771,2026-01-05,Partition,Updated
MUT-041772,41772,2019-02-23,Inheritance,Pending
MUT-041773,41773,2025-03-23,Transfer,Updated
MUT-041774,41774,2025-01-23,Sale,Updated
MUT-041775,41775,2022-01-24,Partition,Updated
MUT-041776,41776,2023-06-16,Correction,Pending
MUT-041777,41777,2020-10-30,Inheritance,Updated
MUT-041778,41778,2022-03-17,Partition,Updated
MUT-041779,41779,2026-04-05,Correction,Pending
MUT-041780,41780,2020-06-15,Transfer,Updated
MUT-041781,41781,2021-08-15,Inheritance,Pending
MUT-041782,41782,2019-08-03,Transfer,Updated
MUT-041783,41783,2019-05-06,Transfer,Pending
MUT-041784,41784,2024-03-27,Transfer,Updated
MUT-041785,41785,2025-05-02,Inheritance,Updated
MUT-041786,41786,2020-12-22,Correction,Pending
MUT-041787,41787,2025-09-02,Correction,Pending
MUT-041788,41788,2022-02-03,Partition,Updated
MUT-041789,41789,2021-11-03,Sale,Updated
MUT-041790,41790,2021-03-19,Sale,Updated
MUT-041791,41791,2019-03-01,Transfer,Disputed
MUT-041792,41792,2026-02-10,Transfer,Updated
MUT-041793,41793,2020-09-08,Transfer,Updated
MUT-041794,41794,2024-04-07,Inheritance,Updated
MUT-041795,41795,2020-02-22,Sale,Pending
MUT-041796,41796,2019-03-18,Partition,Updated
MUT-041797,41797,2021-11-26,Transfer,Updated
MUT-041798,41798,2025-04-13,Correction,Updated
MUT-041799,41799,2026-03-30,Correction,Updated
MUT-041800,41800,2024-09-06,Sale,Not Required
MUT-041801,41801,2024-02-12,Sale,Pending
MUT-041802,41802,2023-07-31,Partition,Disputed
MUT-041803,41803,2022-08-25,Transfer,Disputed
MUT-041804,41804,2025-01-15,Sale,Updated
MUT-041805,41805,2019-08-09,Correction,Updated
MUT-041806,41806,2019-05-15,Sale,Not Required
MUT-041807,41807,2020-01-27,Inheritance,Updated
MUT-041808,41808,2024-01-28,Inheritance,Disputed
MUT-041809,41809,2025-11-18,Inheritance,Not Required
MUT-041810,41810,2025-01-25,Sale,Updated
MUT-041811,41811,2025-05-01,Inheritance,Updated
MUT-041812,41812,2022-09-19,Inheritance,Pending
MUT-041813,41813,2020-05-03,Inheritance,Updated
MUT-041814,41814,2022-07-14,Inheritance,Updated
MUT-041815,41815,2023-01-19,Transfer,Updated
MUT-041816,41816,2021-07-20,Sale,Updated
MUT-041817,41817,2019-04-10,Inheritance,Not Required
MUT-041818,41818,2026-07-23,Partition,Not Required
MUT-041819,41819,2024-02-12,Partition,Updated
MUT-041820,41820,2026-02-28,Sale,Disputed
MUT-041821,41821,2026-02-21,Inheritance,Pending
MUT-041822,41822,2024-05-20,Partition,Pending
MUT-041823,41823,2025-05-13,Partition,Updated
MUT-041824,41824,2024-08-04,Partition,Updated
MUT-041825,41825,2021-04-27,Partition,Updated
MUT-041826,41826,2021-01-29,Sale,Not Required
MUT-041827,41827,2020-12-23,Partition,Updated
MUT-041828,41828,2025-01-04,Partition,Updated
MUT-041829,41829,2024-02-07,Transfer,Disputed
MUT-041830,41830,2022-05-02,Transfer,Updated
MUT-041831,41831,2020-01-08,Inheritance,Updated
MUT-041832,41832,2021-05-30,Partition,Not Required
MUT-041833,41833,2026-02-03,Transfer,Disputed
MUT-041834,41834,2025-03-30,Transfer,Updated
MUT-041835,41835,2020-02-14,Transfer,Updated
MUT-041836,41836,2021-12-03,Inheritance,Pending
MUT-041837,41837,2019-05-30,Inheritance,Updated
MUT-041838,41838,2024-12-17,Inheritance,Not Required
MUT-041839,41839,2021-09-12,Transfer,Updated
MUT-041840,41840,2022-04-04,Inheritance,Updated
MUT-041841,41841,2022-11-07,Correction,Disputed
MUT-041842,41842,2019-02-16,Transfer,Not Required
MUT-041843,41843,2019-06-19,Inheritance,Not Required
MUT-041844,41844,2019-05-13,Sale,Updated
MUT-041845,41845,2025-08-12,Transfer,Updated
MUT-041846,41846,2022-02-17,Inheritance,Updated
MUT-041847,41847,2022-06-07,Partition,Updated
MUT-041848,41848,2022-12-09,Transfer,Pending
MUT-041849,41849,2024-10-09,Inheritance,Updated
MUT-041850,41850,2024-10-26,Inheritance,Not Required
MUT-041851,41851,2022-03-03,Correction,Not Required
MUT-041852,41852,2019-01-05,Sale,Not Required
MUT-041853,41853,2025-02-11,Inheritance,Not Required
MUT-041854,41854,2021-01-12,Partition,Updated
MUT-041855,41855,2023-01-19,Inheritance,Pending
MUT-041856,41856,2025-10-30,Correction,Updated
MUT-041857,41857,2020-01-04,Sale,Updated
MUT-041858,41858,2026-01-30,Correction,Updated
MUT-041859,41859,2019-04-26,Inheritance,Updated
MUT-041860,41860,2019-09-14,Correction,Pending
MUT-041861,41861,2022-05-21,Transfer,Updated
MUT-041862,41862,2019-02-09,Sale,Not Required
MUT-041863,41863,2020-03-28,Inheritance,Updated
MUT-041864,41864,2024-11-27,Correction,Updated
MUT-041865,41865,2024-12-19,Sale,Updated
MUT-041866,41866,2022-10-27,Inheritance,Updated
MUT-041867,41867,2025-04-26,Partition,Updated
MUT-041868,41868,2025-04-28,Transfer,Updated
MUT-041869,41869,2024-09-16,Partition,Updated
MUT-041870,41870,2022-01-05,Sale,Pending
MUT-041871,41871,2022-05-17,Transfer,Not Required
MUT-041872,41872,2019-06-16,Correction,Updated
MUT-041873,41873,2021-09-13,Sale,Updated
MUT-041874,41874,2020-02-01,Inheritance,Updated
MUT-041875,41875,2024-05-13,Correction,Updated
MUT-041876,41876,2026-07-16,Sale,Updated
MUT-041877,41877,2024-05-16,Partition,Pending
MUT-041878,41878,2024-09-09,Partition,Pending
MUT-041879,41879,2026-04-22,Correction,Updated
MUT-041880,41880,2022-10-29,Sale,Updated
MUT-041881,41881,2020-04-28,Inheritance,Not Required
MUT-041882,41882,2025-03-01,Transfer,Not Required
MUT-041883,41883,2021-05-07,Sale,Not Required
MUT-041884,41884,2020-11-04,Correction,Updated
MUT-041885,41885,2022-07-25,Partition,Updated
MUT-041886,41886,2020-08-14,Transfer,Updated
MUT-041887,41887,2020-02-07,Inheritance,Updated
MUT-041888,41888,2019-03-13,Transfer,Updated
MUT-041889,41889,2021-06-27,Transfer,Updated
MUT-041890,41890,2024-06-14,Correction,Updated
MUT-041891,41891,2021-01-01,Transfer,Updated
MUT-041892,41892,2025-05-19,Partition,Updated
MUT-041893,41893,2019-09-03,Inheritance,Not Required
MUT-041894,41894,2025-03-16,Transfer,Updated
MUT-041895,41895,2021-02-08,Transfer,Pending
MUT-041896,41896,2021-02-05,Correction,Updated
MUT-041897,41897,2023-10-15,Sale,Updated
MUT-041898,41898,2019-04-27,Correction,Updated
MUT-041899,41899,2026-06-17,Partition,Updated
MUT-041900,41900,2025-03-23,Transfer,Updated
MUT-041901,41901,2020-08-10,Sale,Pending
MUT-041902,41902,2024-09-17,Partition,Updated
MUT-041903,41903,2026-06-01,Correction,Pending
MUT-041904,41904,2020-02-27,Sale,Updated
MUT-041905,41905,2019-11-25,Sale,Updated
MUT-041906,41906,2022-09-10,Inheritance,Updated
MUT-041907,41907,2023-08-22,Sale,Disputed
MUT-041908,41908,2023-08-04,Partition,Updated
MUT-041909,41909,2022-12-01,Sale,Pending
MUT-041910,41910,2021-01-15,Correction,Updated
MUT-041911,41911,2022-09-24,Inheritance,Updated
MUT-041912,41912,2022-01-23,Transfer,Updated
MUT-041913,41913,2024-02-26,Correction,Pending
MUT-041914,41914,2022-07-02,Correction,Updated
MUT-041915,41915,2019-06-06,Sale,Updated
MUT-041916,41916,2020-05-26,Sale,Updated
MUT-041917,41917,2025-11-05,Inheritance,Updated
MUT-041918,41918,2020-04-29,Transfer,Updated
MUT-041919,41919,2023-03-14,Correction,Updated
MUT-041920,41920,2021-01-11,Transfer,Updated
MUT-041921,41921,2020-05-05,Partition,Updated
MUT-041922,41922,2021-03-12,Transfer,Updated
MUT-041923,41923,2025-08-23,Inheritance,Disputed
MUT-041924,41924,2026-04-19,Correction,Updated
MUT-041925,41925,2021-11-26,Inheritance,Not Required
MUT-041926,41926,2025-08-20,Sale,Updated
MUT-041927,41927,2022-08-09,Correction,Pending
MUT-041928,41928,2023-01-18,Inheritance,Updated
MUT-041929,41929,2025-01-22,Sale,Not Required
MUT-041930,41930,2019-08-07,Sale,Updated
MUT-041931,41931,2024-09-13,Inheritance,Pending
MUT-041932,41932,2025-01-30,Correction,Updated
MUT-041933,41933,2021-09-12,Sale,Pending
MUT-041934,41934,2024-05-30,Partition,Not Required
MUT-041935,41935,2025-07-07,Transfer,Updated
MUT-041936,41936,2022-12-18,Inheritance,Updated
MUT-041937,41937,2022-06-29,Correction,Pending
MUT-041938,41938,2022-04-13,Correction,Not Required
MUT-041939,41939,2021-06-01,Sale,Disputed
MUT-041940,41940,2023-08-07,Correction,Updated
MUT-041941,41941,2021-04-15,Sale,Updated
MUT-041942,41942,2019-05-20,Partition,Disputed
MUT-041943,41943,2025-10-05,Partition,Updated
MUT-041944,41944,2019-07-14,Correction,Not Required
MUT-041945,41945,2024-10-18,Transfer,Updated
MUT-041946,41946,2022-09-15,Inheritance,Not Required
MUT-041947,41947,2020-04-02,Partition,Updated
MUT-041948,41948,2026-05-17,Sale,Not Required
MUT-041949,41949,2023-08-28,Sale,Updated
MUT-041950,41950,2019-05-22,Partition,Pending
MUT-041951,41951,2024-11-28,Inheritance,Updated
MUT-041952,41952,2025-03-11,Inheritance,Updated
MUT-041953,41953,2022-03-16,Transfer,Updated
MUT-041954,41954,2025-04-18,Transfer,Updated
MUT-041955,41955,2020-07-07,Transfer,Updated
MUT-041956,41956,2022-11-01,Partition,Updated
MUT-041957,41957,2025-11-27,Sale,Updated
MUT-041958,41958,2020-08-15,Sale,Not Required
MUT-041959,41959,2024-09-30,Correction,Updated
MUT-041960,41960,2026-06-17,Sale,Updated
MUT-041961,41961,2019-11-08,Transfer,Not Required
MUT-041962,41962,2023-11-11,Partition,Not Required
MUT-041963,41963,2024-09-09,Inheritance,Updated
MUT-041964,41964,2020-10-27,Transfer,Updated
MUT-041965,41965,2020-11-07,Sale,Not Required
MUT-041966,41966,2025-10-16,Inheritance,Updated
MUT-041967,41967,2020-11-08,Sale,Pending
MUT-041968,41968,2025-08-16,Inheritance,Pending
MUT-041969,41969,2019-05-25,Partition,Updated
MUT-041970,41970,2019-02-11,Correction,Disputed
MUT-041971,41971,2022-03-31,Transfer,Disputed
MUT-041972,41972,2024-09-21,Sale,Updated
MUT-041973,41973,2019-01-09,Partition,Updated
MUT-041974,41974,2025-07-12,Inheritance,Updated
MUT-041975,41975,2025-11-20,Sale,Updated
MUT-041976,41976,2021-02-16,Partition,Updated
MUT-041977,41977,2020-03-09,Partition,Updated
MUT-041978,41978,2024-09-02,Inheritance,Disputed
MUT-041979,41979,2023-05-06,Inheritance,Updated
MUT-041980,41980,2024-12-10,Inheritance,Updated
MUT-041981,41981,2021-05-24,Sale,Disputed
MUT-041982,41982,2019-05-07,Sale,Not Required
MUT-041983,41983,2024-04-16,Sale,Updated
MUT-041984,41984,2024-11-26,Inheritance,Updated
MUT-041985,41985,2021-10-02,Sale,Updated
MUT-041986,41986,2024-10-16,Transfer,Not Required
MUT-041987,41987,2025-08-07,Sale,Updated
MUT-041988,41988,2025-11-17,Correction,Updated
MUT-041989,41989,2023-11-11,Sale,Not Required
MUT-041990,41990,2024-08-24,Correction,Updated
MUT-041991,41991,2020-11-20,Inheritance,Updated
MUT-041992,41992,2023-12-01,Partition,Updated
MUT-041993,41993,2026-04-28,Correction,Updated
MUT-041994,41994,2025-02-12,Partition,Updated
MUT-041995,41995,2021-09-12,Sale,Updated
MUT-041996,41996,2022-02-28,Inheritance,Updated
MUT-041997,41997,2021-11-27,Transfer,Updated
MUT-041998,41998,2022-02-09,Sale,Disputed
MUT-041999,41999,2023-06-27,Partition,Updated
MUT-042000,42000,2025-06-12,Partition,Disputed
MUT-042001,42001,2021-11-03,Transfer,Updated
MUT-042002,42002,2024-03-27,Transfer,Not Required
MUT-042003,42003,2024-02-19,Inheritance,Not Required
MUT-042004,42004,2026-02-14,Transfer,Updated
MUT-042005,42005,2025-10-12,Transfer,Pending
MUT-042006,42006,2025-09-24,Inheritance,Not Required
MUT-042007,42007,2019-12-14,Partition,Updated
MUT-042008,42008,2022-04-23,Transfer,Updated
MUT-042009,42009,2024-04-18,Transfer,Updated
MUT-042010,42010,2021-05-24,Inheritance,Updated
MUT-042011,42011,2019-08-20,Sale,Not Required
MUT-042012,42012,2019-12-03,Correction,Updated
MUT-042013,42013,2020-08-07,Correction,Not Required
MUT-042014,42014,2025-03-10,Transfer,Updated
MUT-042015,42015,2026-06-10,Partition,Updated
MUT-042016,42016,2025-05-25,Sale,Not Required
MUT-042017,42017,2024-12-28,Correction,Updated
MUT-042018,42018,2020-11-22,Correction,Updated
MUT-042019,42019,2025-01-13,Partition,Updated
MUT-042020,42020,2023-04-08,Inheritance,Updated
MUT-042021,42021,2020-02-27,Correction,Not Required
MUT-042022,42022,2020-02-04,Sale,Updated
MUT-042023,42023,2025-10-16,Inheritance,Updated
MUT-042024,42024,2025-04-06,Inheritance,Updated
MUT-042025,42025,2024-10-22,Correction,Updated
MUT-042026,42026,2020-01-15,Correction,Updated
MUT-042027,42027,2026-03-15,Inheritance,Updated
MUT-042028,42028,2022-02-09,Transfer,Updated
MUT-042029,42029,2026-06-20,Partition,Updated
MUT-042030,42030,2023-09-14,Partition,Updated
MUT-042031,42031,2023-01-17,Inheritance,Updated
MUT-042032,42032,2021-01-30,Partition,Not Required
MUT-042033,42033,2021-11-10,Inheritance,Disputed
MUT-042034,42034,2020-08-08,Transfer,Updated
MUT-042035,42035,2023-05-24,Inheritance,Updated
MUT-042036,42036,2021-07-16,Correction,Updated
MUT-042037,42037,2026-01-21,Partition,Updated
MUT-042038,42038,2023-08-25,Correction,Updated
MUT-042039,42039,2022-03-10,Transfer,Updated
MUT-042040,42040,2025-08-13,Sale,Not Required
MUT-042041,42041,2020-11-23,Sale,Not Required
MUT-042042,42042,2026-02-10,Inheritance,Updated
MUT-042043,42043,2019-06-11,Transfer,Updated
MUT-042044,42044,2019-07-25,Transfer,Updated
MUT-042045,42045,2025-06-04,Transfer,Updated
MUT-042046,42046,2021-12-13,Sale,Updated
MUT-042047,42047,2024-01-23,Partition,Updated
MUT-042048,42048,2021-10-28,Transfer,Updated
MUT-042049,42049,2020-10-17,Sale,Updated
MUT-042050,42050,2021-06-12,Inheritance,Disputed
MUT-042051,42051,2021-04-02,Partition,Not Required
MUT-042052,42052,2026-01-31,Partition,Updated
MUT-042053,42053,2021-06-22,Partition,Updated
MUT-042054,42054,2021-12-06,Sale,Pending
MUT-042055,42055,2022-02-18,Correction,Disputed
MUT-042056,42056,2023-01-01,Inheritance,Updated
MUT-042057,42057,2025-03-11,Inheritance,Updated
MUT-042058,42058,2019-12-15,Partition,Not Required
MUT-042059,42059,2021-09-20,Transfer,Updated
MUT-042060,42060,2022-03-25,Correction,Updated
MUT-042061,42061,2020-10-03,Correction,Updated
MUT-042062,42062,2023-07-20,Sale,Pending
MUT-042063,42063,2019-09-17,Correction,Updated
MUT-042064,42064,2024-11-04,Transfer,Updated
MUT-042065,42065,2019-11-03,Transfer,Pending
MUT-042066,42066,2026-04-03,Transfer,Updated
MUT-042067,42067,2026-08-28,Partition,Pending
MUT-042068,42068,2022-11-06,Correction,Updated
MUT-042069,42069,2024-07-21,Correction,Not Required
MUT-042070,42070,2023-03-08,Transfer,Updated
MUT-042071,42071,2021-09-01,Partition,Not Required
MUT-042072,42072,2021-04-26,Partition,Updated
MUT-042073,42073,2023-11-03,Partition,Updated
MUT-042074,42074,2025-04-14,Correction,Updated
MUT-042075,42075,2019-05-09,Correction,Updated
MUT-042076,42076,2019-01-24,Correction,Not Required
MUT-042077,42077,2020-02-22,Inheritance,Updated
MUT-042078,42078,2019-09-20,Transfer,Not Required
MUT-042079,42079,2021-01-18,Transfer,Not Required
MUT-042080,42080,2024-12-22,Inheritance,Updated
MUT-042081,42081,2024-01-28,Partition,Updated
MUT-042082,42082,2020-09-22,Correction,Not Required
MUT-042083,42083,2026-07-04,Correction,Disputed
MUT-042084,42084,2019-09-18,Correction,Updated
MUT-042085,42085,2026-08-23,Transfer,Not Required
MUT-042086,42086,2021-01-19,Inheritance,Updated
MUT-042087,42087,2022-10-05,Inheritance,Updated
MUT-042088,42088,2025-09-16,Transfer,Pending
MUT-042089,42089,2025-01-01,Transfer,Updated
MUT-042090,42090,2026-07-16,Sale,Updated
MUT-042091,42091,2023-07-12,Inheritance,Updated
MUT-042092,42092,2021-09-26,Transfer,Updated
MUT-042093,42093,2021-06-26,Transfer,Pending
MUT-042094,42094,2020-06-27,Transfer,Pending
MUT-042095,42095,2024-06-02,Inheritance,Updated
MUT-042096,42096,2022-04-14,Partition,Updated
MUT-042097,42097,2023-07-13,Transfer,Updated
MUT-042098,42098,2020-03-17,Correction,Updated
MUT-042099,42099,2021-02-22,Partition,Updated
MUT-042100,42100,2024-04-26,Transfer,Updated
MUT-042101,42101,2023-11-11,Sale,Pending
MUT-042102,42102,2026-07-25,Sale,Updated
MUT-042103,42103,2024-06-09,Correction,Updated
MUT-042104,42104,2022-08-26,Correction,Pending
MUT-042105,42105,2020-09-16,Transfer,Updated
MUT-042106,42106,2025-03-22,Inheritance,Updated
MUT-042107,42107,2025-12-02,Partition,Updated
MUT-042108,42108,2022-06-09,Inheritance,Updated
MUT-042109,42109,2023-03-20,Inheritance,Updated
MUT-042110,42110,2024-02-08,Correction,Updated
MUT-042111,42111,2021-06-15,Partition,Updated
MUT-042112,42112,2019-06-08,Correction,Updated
MUT-042113,42113,2021-12-19,Sale,Updated
MUT-042114,42114,2022-07-10,Inheritance,Updated
MUT-042115,42115,2024-04-14,Transfer,Updated
MUT-042116,42116,2022-11-01,Correction,Updated
MUT-042117,42117,2019-06-07,Sale,Updated
MUT-042118,42118,2026-08-21,Inheritance,Pending
MUT-042119,42119,2025-10-10,Transfer,Updated
MUT-042120,42120,2023-12-16,Sale,Updated
MUT-042121,42121,2024-11-19,Correction,Updated
MUT-042122,42122,2020-05-01,Transfer,Updated
MUT-042123,42123,2023-02-27,Inheritance,Updated
MUT-042124,42124,2024-09-04,Transfer,Updated
MUT-042125,42125,2019-06-19,Transfer,Updated
MUT-042126,42126,2019-04-22,Correction,Updated
MUT-042127,42127,2020-09-25,Partition,Updated
MUT-042128,42128,2025-07-14,Inheritance,Updated
MUT-042129,42129,2025-10-27,Transfer,Updated
MUT-042130,42130,2019-10-19,Sale,Updated
MUT-042131,42131,2021-10-09,Transfer,Pending
MUT-042132,42132,2022-05-27,Transfer,Updated
MUT-042133,42133,2020-03-11,Partition,Updated
MUT-042134,42134,2026-06-10,Transfer,Updated
MUT-042135,42135,2025-07-11,Correction,Updated
MUT-042136,42136,2023-12-16,Partition,Updated
MUT-042137,42137,2023-08-07,Inheritance,Updated
MUT-042138,42138,2021-03-22,Partition,Updated
MUT-042139,42139,2024-03-25,Inheritance,Pending
MUT-042140,42140,2022-05-10,Sale,Disputed
MUT-042141,42141,2019-04-18,Correction,Updated
MUT-042142,42142,2020-03-09,Partition,Updated
MUT-042143,42143,2024-05-28,Inheritance,Updated
MUT-042144,42144,2019-05-03,Partition,Pending
MUT-042145,42145,2019-10-04,Transfer,Updated
MUT-042146,42146,2021-01-17,Correction,Updated
MUT-042147,42147,2021-12-23,Partition,Updated
MUT-042148,42148,2019-08-02,Transfer,Pending
MUT-042149,42149,2025-12-10,Inheritance,Updated
MUT-042150,42150,2020-07-11,Partition,Updated
MUT-042151,42151,2023-02-05,Transfer,Updated
MUT-042152,42152,2026-04-05,Correction,Pending
MUT-042153,42153,2024-06-28,Transfer,Updated
MUT-042154,42154,2020-05-19,Inheritance,Pending
MUT-042155,42155,2023-10-21,Correction,Updated
MUT-042156,42156,2022-02-27,Transfer,Updated
MUT-042157,42157,2023-08-09,Transfer,Not Required
MUT-042158,42158,2024-12-07,Correction,Updated
MUT-042159,42159,2023-12-01,Inheritance,Not Required
MUT-042160,42160,2021-02-11,Partition,Updated
MUT-042161,42161,2025-01-16,Partition,Updated
MUT-042162,42162,2025-05-22,Inheritance,Updated
MUT-042163,42163,2023-11-13,Inheritance,Pending
MUT-042164,42164,2025-10-12,Partition,Pending
MUT-042165,42165,2020-04-06,Partition,Updated
MUT-042166,42166,2024-01-17,Inheritance,Updated
MUT-042167,42167,2025-08-19,Transfer,Not Required
MUT-042168,42168,2021-06-08,Inheritance,Updated
MUT-042169,42169,2020-11-26,Inheritance,Not Required
MUT-042170,42170,2026-08-30,Correction,Not Required
MUT-042171,42171,2019-01-16,Sale,Updated
MUT-042172,42172,2026-01-01,Sale,Updated
MUT-042173,42173,2025-08-12,Correction,Updated
MUT-042174,42174,2020-04-09,Sale,Updated
MUT-042175,42175,2026-03-16,Correction,Pending
MUT-042176,42176,2021-03-28,Correction,Updated
MUT-042177,42177,2024-09-18,Sale,Updated
MUT-042178,42178,2023-01-28,Sale,Updated
MUT-042179,42179,2022-07-22,Inheritance,Disputed
MUT-042180,42180,2021-10-12,Sale,Pending
MUT-042181,42181,2021-04-13,Inheritance,Updated
MUT-042182,42182,2019-09-19,Partition,Updated
MUT-042183,42183,2024-03-31,Inheritance,Updated
MUT-042184,42184,2019-07-22,Correction,Updated
MUT-042185,42185,2023-04-19,Inheritance,Updated
MUT-042186,42186,2026-05-10,Partition,Updated
MUT-042187,42187,2022-09-07,Sale,Updated
MUT-042188,42188,2021-03-22,Inheritance,Updated
MUT-042189,42189,2020-01-22,Transfer,Updated
