rr_id,case_id,affected_families,rehabilitation_required,rehabilitation_status,resettlement_delay_days
RR-060313,CASE-060313,5,0,Completed,0
RR-060314,CASE-060314,7,1,Pending,284
RR-060315,CASE-060315,4,0,Completed,0
RR-060316,CASE-060316,10,0,Completed,0
RR-060317,CASE-060317,4,0,Completed,0
RR-060318,CASE-060318,3,0,Completed,0
RR-060319,CASE-060319,4,0,Completed,0
RR-060320,CASE-060320,5,0,Completed,0
RR-060321,CASE-060321,6,0,Completed,0
RR-060322,CASE-060322,5,0,Completed,0
RR-060323,CASE-060323,2,0,Completed,0
RR-060324,CASE-060324,5,0,Completed,0
RR-060325,CASE-060325,5,0,Completed,0
RR-060326,CASE-060326,6,0,Completed,0
RR-060327,CASE-060327,4,0,Completed,0
RR-060328,CASE-060328,4,0,Completed,0
RR-060329,CASE-060329,10,0,Completed,0
RR-060330,CASE-060330,7,0,Completed,0
RR-060331,CASE-060331,5,0,Completed,0
RR-060332,CASE-060332,4,0,Completed,0
RR-060333,CASE-060333,4,0,Completed,0
RR-060334,CASE-060334,1,0,Completed,0
RR-060335,CASE-060335,7,0,Completed,0
RR-060336,CASE-060336,6,1,Partial,80
RR-060337,CASE-060337,3,0,Completed,0
RR-060338,CASE-060338,8,0,Completed,0
RR-060339,CASE-060339,7,0,Completed,0
RR-060340,CASE-060340,6,0,Completed,0
RR-060341,CASE-060341,3,0,Completed,0
RR-060342,CASE-060342,3,0,Completed,0
RR-060343,CASE-060343,2,0,Completed,0
RR-060344,CASE-060344,2,0,Completed,0
RR-060345,CASE-060345,2,0,Completed,0
RR-060346,CASE-060346,4,0,Completed,0
RR-060347,CASE-060347,4,0,Completed,0
RR-060348,CASE-060348,4,1,Pending,320
RR-060349,CASE-060349,6,0,Completed,0
RR-060350,CASE-060350,4,0,Completed,0
RR-060351,CASE-060351,7,0,Completed,0
RR-060352,CASE-060352,7,1,Pending,389
RR-060353,CASE-060353,5,0,Completed,0
RR-060354,CASE-060354,9,0,Completed,0
RR-060355,CASE-060355,4,0,Completed,0
RR-060356,CASE-060356,5,1,Partial,359
RR-060357,CASE-060357,5,0,Completed,0
RR-060358,CASE-060358,5,0,Completed,0
RR-060359,CASE-060359,7,0,Completed,0
RR-060360,CASE-060360,6,0,Completed,0
RR-060361,CASE-060361,7,0,Completed,0
RR-060362,CASE-060362,4,0,Completed,0
RR-060363,CASE-060363,5,0,Completed,0
RR-060364,CASE-060364,3,0,Completed,0
RR-060365,CASE-060365,2,1,Partial,362
RR-060366,CASE-060366,6,0,Completed,0
RR-060367,CASE-060367,6,0,Completed,0
RR-060368,CASE-060368,5,0,Completed,0
RR-060369,CASE-060369,4,0,Completed,0
RR-060370,CASE-060370,4,0,Completed,0
RR-060371,CASE-060371,3,0,Completed,0
RR-060372,CASE-060372,1,0,Completed,0
RR-060373,CASE-060373,5,0,Completed,0
RR-060374,CASE-060374,5,0,Completed,0
RR-060375,CASE-060375,3,0,Completed,0
RR-060376,CASE-060376,4,0,Completed,0
RR-060377,CASE-060377,7,0,Completed,0
RR-060378,CASE-060378,3,1,Under Review,188
RR-060379,CASE-060379,4,0,Completed,0
RR-060380,CASE-060380,3,0,Completed,0
RR-060381,CASE-060381,3,0,Completed,0
RR-060382,CASE-060382,9,1,Pending,111
RR-060383,CASE-060383,6,0,Completed,0
RR-060384,CASE-060384,11,1,Under Review,255
RR-060385,CASE-060385,2,0,Completed,0
RR-060386,CASE-060386,4,0,Completed,0
RR-060387,CASE-060387,5,0,Completed,0
RR-060388,CASE-060388,3,0,Completed,0
RR-060389,CASE-060389,7,1,Under Review,37
RR-060390,CASE-060390,4,0,Completed,0
RR-060391,CASE-060391,5,0,Completed,0
RR-060392,CASE-060392,4,0,Completed,0
RR-060393,CASE-060393,9,0,Completed,0
RR-060394,CASE-060394,4,0,Completed,0
RR-060395,CASE-060395,5,0,Completed,0
RR-060396,CASE-060396,3,0,Completed,0
RR-060397,CASE-060397,5,0,Completed,0
RR-060398,CASE-060398,3,0,Completed,0
RR-060399,CASE-060399,6,0,Completed,0
RR-060400,CASE-060400,6,0,Completed,0
RR-060401,CASE-060401,3,0,Completed,0
RR-060402,CASE-060402,4,0,Completed,0
RR-060403,CASE-060403,6,0,Completed,0
RR-060404,CASE-060404,4,0,Completed,0
RR-060405,CASE-060405,5,0,Completed,0
RR-060406,CASE-060406,3,0,Completed,0
RR-060407,CASE-060407,1,0,Completed,0
RR-060408,CASE-060408,6,0,Completed,0
RR-060409,CASE-060409,4,0,Completed,0
RR-060410,CASE-060410,6,0,Completed,0
RR-060411,CASE-060411,7,1,Under Review,140
RR-060412,CASE-060412,6,0,Completed,0
RR-060413,CASE-060413,6,0,Completed,0
RR-060414,CASE-060414,2,0,Completed,0
RR-060415,CASE-060415,8,0,Completed,0
RR-060416,CASE-060416,3,0,Completed,0
RR-060417,CASE-060417,3,0,Completed,0
RR-060418,CASE-060418,5,0,Completed,0
RR-060419,CASE-060419,5,0,Completed,0
RR-060420,CASE-060420,6,0,Completed,0
RR-060421,CASE-060421,7,1,Pending,52
RR-060422,CASE-060422,5,0,Completed,0
RR-060423,CASE-060423,7,1,Under Review,268
RR-060424,CASE-060424,10,0,Completed,0
RR-060425,CASE-060425,4,0,Completed,0
RR-060426,CASE-060426,4,1,Pending,168
RR-060427,CASE-060427,5,0,Completed,0
RR-060428,CASE-060428,6,1,Pending,320
RR-060429,CASE-060429,8,0,Completed,0
RR-060430,CASE-060430,7,0,Completed,0
RR-060431,CASE-060431,5,0,Completed,0
RR-060432,CASE-060432,2,0,Completed,0
RR-060433,CASE-060433,7,0,Completed,0
RR-060434,CASE-060434,6,0,Completed,0
RR-060435,CASE-060435,3,0,Completed,0
RR-060436,CASE-060436,3,0,Completed,0
RR-060437,CASE-060437,3,0,Completed,0
RR-060438,CASE-060438,4,0,Completed,0
RR-060439,CASE-060439,5,0,Completed,0
RR-060440,CASE-060440,4,0,Completed,0
RR-060441,CASE-060441,6,0,Completed,0
RR-060442,CASE-060442,4,1,Partial,85
RR-060443,CASE-060443,8,0,Completed,0
RR-060444,CASE-060444,4,0,Completed,0
RR-060445,CASE-060445,7,0,Completed,0
RR-060446,CASE-060446,5,1,Under Review,243
RR-060447,CASE-060447,3,0,Completed,0
RR-060448,CASE-060448,5,1,Under Review,91
RR-060449,CASE-060449,8,0,Completed,0
RR-060450,CASE-060450,7,0,Completed,0
RR-060451,CASE-060451,4,0,Completed,0
RR-060452,CASE-060452,4,0,Completed,0
RR-060453,CASE-060453,8,0,Completed,0
RR-060454,CASE-060454,4,1,Pending,442
RR-060455,CASE-060455,5,0,Completed,0
RR-060456,CASE-060456,4,0,Completed,0
RR-060457,CASE-060457,8,1,Under Review,321
RR-060458,CASE-060458,4,0,Completed,0
RR-060459,CASE-060459,8,0,Completed,0
RR-060460,CASE-060460,10,1,Partial,349
RR-060461,CASE-060461,5,0,Completed,0
RR-060462,CASE-060462,9,1,Under Review,371
RR-060463,CASE-060463,6,0,Completed,0
RR-060464,CASE-060464,4,0,Completed,0
RR-060465,CASE-060465,5,0,Completed,0
RR-060466,CASE-060466,4,0,Completed,0
RR-060467,CASE-060467,3,0,Completed,0
RR-060468,CASE-060468,6,0,Completed,0
RR-060469,CASE-060469,6,0,Completed,0
RR-060470,CASE-060470,5,0,Completed,0
RR-060471,CASE-060471,4,0,Completed,0
RR-060472,CASE-060472,6,0,Completed,0
RR-060473,CASE-060473,3,0,Completed,0
RR-060474,CASE-060474,6,1,Partial,324
RR-060475,CASE-060475,6,0,Completed,0
RR-060476,CASE-060476,5,1,Under Review,50
RR-060477,CASE-060477,4,0,Completed,0
RR-060478,CASE-060478,3,0,Completed,0
RR-060479,CASE-060479,3,0,Completed,0
RR-060480,CASE-060480,3,0,Completed,0
RR-060481,CASE-060481,4,0,Completed,0
RR-060482,CASE-060482,4,0,Completed,0
RR-060483,CASE-060483,5,0,Completed,0
RR-060484,CASE-060484,6,0,Completed,0
RR-060485,CASE-060485,6,0,Completed,0
RR-060486,CASE-060486,2,0,Completed,0
RR-060487,CASE-060487,1,0,Completed,0
RR-060488,CASE-060488,5,0,Completed,0
RR-060489,CASE-060489,7,0,Completed,0
RR-060490,CASE-060490,5,0,Completed,0
RR-060491,CASE-060491,4,0,Completed,0
RR-060492,CASE-060492,3,0,Completed,0
RR-060493,CASE-060493,4,0,Completed,0
RR-060494,CASE-060494,6,0,Completed,0
RR-060495,CASE-060495,5,0,Completed,0
RR-060496,CASE-060496,7,0,Completed,0
RR-060497,CASE-060497,5,0,Completed,0
RR-060498,CASE-060498,7,0,Completed,0
RR-060499,CASE-060499,6,1,Pending,307
RR-060500,CASE-060500,3,1,Under Review,310
RR-060501,CASE-060501,4,0,Completed,0
RR-060502,CASE-060502,4,1,Under Review,355
RR-060503,CASE-060503,5,0,Completed,0
RR-060504,CASE-060504,6,0,Completed,0
RR-060505,CASE-060505,2,0,Completed,0
RR-060506,CASE-060506,2,0,Completed,0
RR-060507,CASE-060507,5,0,Completed,0
RR-060508,CASE-060508,4,0,Completed,0
RR-060509,CASE-060509,4,0,Completed,0
RR-060510,CASE-060510,2,0,Completed,0
RR-060511,CASE-060511,4,0,Completed,0
RR-060512,CASE-060512,6,0,Completed,0
RR-060513,CASE-060513,5,0,Completed,0
RR-060514,CASE-060514,6,0,Completed,0
RR-060515,CASE-060515,5,0,Completed,0
RR-060516,CASE-060516,6,0,Completed,0
RR-060517,CASE-060517,5,0,Completed,0
RR-060518,CASE-060518,5,0,Completed,0
RR-060519,CASE-060519,6,0,Completed,0
RR-060520,CASE-060520,8,1,Under Review,279
RR-060521,CASE-060521,5,0,Completed,0
RR-060522,CASE-060522,4,0,Completed,0
RR-060523,CASE-060523,4,0,Completed,0
RR-060524,CASE-060524,10,1,Partial,196
RR-060525,CASE-060525,6,1,Pending,42
RR-060526,CASE-060526,6,1,Partial,87
RR-060527,CASE-060527,3,0,Completed,0
RR-060528,CASE-060528,5,0,Completed,0
RR-060529,CASE-060529,4,0,Completed,0
RR-060530,CASE-060530,3,0,Completed,0
RR-060531,CASE-060531,6,0,Completed,0
RR-060532,CASE-060532,7,0,Completed,0
RR-060533,CASE-060533,3,0,Completed,0
RR-060534,CASE-060534,3,1,Partial,239
RR-060535,CASE-060535,5,0,Completed,0
RR-060536,CASE-060536,8,0,Completed,0
RR-060537,CASE-060537,7,1,Partial,75
RR-060538,CASE-060538,8,1,Pending,274
RR-060539,CASE-060539,8,0,Completed,0
RR-060540,CASE-060540,6,0,Completed,0
RR-060541,CASE-060541,4,0,Completed,0
RR-060542,CASE-060542,2,1,Partial,392
RR-060543,CASE-060543,3,0,Completed,0
RR-060544,CASE-060544,2,0,Completed,0
RR-060545,CASE-060545,2,0,Completed,0
RR-060546,CASE-060546,4,0,Completed,0
RR-060547,CASE-060547,5,0,Completed,0
RR-060548,CASE-060548,8,1,Partial,182
RR-060549,CASE-060549,1,0,Completed,0
RR-060550,CASE-060550,6,0,Completed,0
RR-060551,CASE-060551,7,0,Completed,0
RR-060552,CASE-060552,5,0,Completed,0
RR-060553,CASE-060553,5,0,Completed,0
RR-060554,CASE-060554,4,0,Completed,0
RR-060555,CASE-060555,4,0,Completed,0
RR-060556,CASE-060556,7,0,Completed,0
RR-060557,CASE-060557,2,0,Completed,0
RR-060558,CASE-060558,4,1,Partial,208
RR-060559,CASE-060559,6,1,Partial,230
RR-060560,CASE-060560,5,0,Completed,0
RR-060561,CASE-060561,2,0,Completed,0
RR-060562,CASE-060562,4,0,Completed,0
RR-060563,CASE-060563,3,0,Completed,0
RR-060564,CASE-060564,3,0,Completed,0
RR-060565,CASE-060565,5,0,Completed,0
RR-060566,CASE-060566,5,0,Completed,0
RR-060567,CASE-060567,6,1,Under Review,143
RR-060568,CASE-060568,6,0,Completed,0
RR-060569,CASE-060569,5,0,Completed,0
RR-060570,CASE-060570,3,0,Completed,0
RR-060571,CASE-060571,6,0,Completed,0
RR-060572,CASE-060572,5,1,Under Review,26
RR-060573,CASE-060573,7,0,Completed,0
RR-060574,CASE-060574,5,0,Completed,0
RR-060575,CASE-060575,4,0,Completed,0
RR-060576,CASE-060576,8,1,Pending,439
RR-060577,CASE-060577,4,0,Completed,0
RR-060578,CASE-060578,4,0,Completed,0
RR-060579,CASE-060579,5,0,Completed,0
RR-060580,CASE-060580,8,1,Under Review,422
RR-060581,CASE-060581,4,0,Completed,0
RR-060582,CASE-060582,5,0,Completed,0
RR-060583,CASE-060583,5,0,Completed,0
RR-060584,CASE-060584,6,0,Completed,0
RR-060585,CASE-060585,6,0,Completed,0
RR-060586,CASE-060586,2,0,Completed,0
RR-060587,CASE-060587,7,0,Completed,0
RR-060588,CASE-060588,5,1,Under Review,281
RR-060589,CASE-060589,5,0,Completed,0
RR-060590,CASE-060590,5,0,Completed,0
RR-060591,CASE-060591,7,1,Pending,210
RR-060592,CASE-060592,6,1,Pending,357
RR-060593,CASE-060593,4,0,Completed,0
RR-060594,CASE-060594,4,1,Pending,137
RR-060595,CASE-060595,3,0,Completed,0
RR-060596,CASE-060596,5,0,Completed,0
RR-060597,CASE-060597,5,0,Completed,0
RR-060598,CASE-060598,4,0,Completed,0
RR-060599,CASE-060599,5,0,Completed,0
RR-060600,CASE-060600,5,1,Partial,143
RR-060601,CASE-060601,8,1,Partial,214
RR-060602,CASE-060602,2,0,Completed,0
RR-060603,CASE-060603,3,0,Completed,0
RR-060604,CASE-060604,5,1,Under Review,432
RR-060605,CASE-060605,7,0,Completed,0
RR-060606,CASE-060606,7,0,Completed,0
RR-060607,CASE-060607,6,0,Completed,0
RR-060608,CASE-060608,8,0,Completed,0
RR-060609,CASE-060609,3,0,Completed,0
RR-060610,CASE-060610,1,0,Completed,0
RR-060611,CASE-060611,6,0,Completed,0
RR-060612,CASE-060612,6,0,Completed,0
RR-060613,CASE-060613,9,0,Completed,0
RR-060614,CASE-060614,3,1,Partial,348
RR-060615,CASE-060615,6,0,Completed,0
RR-060616,CASE-060616,6,0,Completed,0
RR-060617,CASE-060617,3,0,Completed,0
RR-060618,CASE-060618,6,0,Completed,0
RR-060619,CASE-060619,6,0,Completed,0
RR-060620,CASE-060620,6,0,Completed,0
RR-060621,CASE-060621,5,0,Completed,0
RR-060622,CASE-060622,3,1,Under Review,177
RR-060623,CASE-060623,4,0,Completed,0
RR-060624,CASE-060624,6,0,Completed,0
RR-060625,CASE-060625,4,0,Completed,0
RR-060626,CASE-060626,4,0,Completed,0
RR-060627,CASE-060627,4,1,Pending,188
RR-060628,CASE-060628,8,0,Completed,0
RR-060629,CASE-060629,3,0,Completed,0
RR-060630,CASE-060630,2,0,Completed,0
RR-060631,CASE-060631,5,0,Completed,0
RR-060632,CASE-060632,5,0,Completed,0
RR-060633,CASE-060633,4,0,Completed,0
RR-060634,CASE-060634,9,0,Completed,0
RR-060635,CASE-060635,4,0,Completed,0
RR-060636,CASE-060636,4,0,Completed,0
RR-060637,CASE-060637,7,0,Completed,0
RR-060638,CASE-060638,2,1,Under Review,228
RR-060639,CASE-060639,8,1,Pending,390
RR-060640,CASE-060640,6,0,Completed,0
RR-060641,CASE-060641,4,0,Completed,0
RR-060642,CASE-060642,3,0,Completed,0
RR-060643,CASE-060643,2,0,Completed,0
RR-060644,CASE-060644,6,0,Completed,0
RR-060645,CASE-060645,6,0,Completed,0
RR-060646,CASE-060646,1,0,Completed,0
RR-060647,CASE-060647,4,0,Completed,0
RR-060648,CASE-060648,7,0,Completed,0
RR-060649,CASE-060649,5,0,Completed,0
RR-060650,CASE-060650,5,0,Completed,0
RR-060651,CASE-060651,5,0,Completed,0
RR-060652,CASE-060652,4,0,Completed,0
RR-060653,CASE-060653,2,0,Completed,0
RR-060654,CASE-060654,9,0,Completed,0
RR-060655,CASE-060655,7,1,Pending,358
RR-060656,CASE-060656,6,0,Completed,0
RR-060657,CASE-060657,7,0,Completed,0
RR-060658,CASE-060658,5,0,Completed,0
RR-060659,CASE-060659,8,1,Partial,417
RR-060660,CASE-060660,4,0,Completed,0
RR-060661,CASE-060661,2,0,Completed,0
RR-060662,CASE-060662,3,0,Completed,0
RR-060663,CASE-060663,3,0,Completed,0
RR-060664,CASE-060664,5,0,Completed,0
RR-060665,CASE-060665,5,0,Completed,0
RR-060666,CASE-060666,3,0,Completed,0
RR-060667,CASE-060667,4,0,Completed,0
RR-060668,CASE-060668,5,0,Completed,0
RR-060669,CASE-060669,7,1,Under Review,378
RR-060670,CASE-060670,1,0,Completed,0
RR-060671,CASE-060671,4,0,Completed,0
RR-060672,CASE-060672,4,0,Completed,0
RR-060673,CASE-060673,3,1,Pending,285
RR-060674,CASE-060674,6,1,Under Review,296
RR-060675,CASE-060675,3,0,Completed,0
RR-060676,CASE-060676,6,0,Completed,0
RR-060677,CASE-060677,8,0,Completed,0
RR-060678,CASE-060678,2,0,Completed,0
RR-060679,CASE-060679,4,0,Completed,0
RR-060680,CASE-060680,3,0,Completed,0
RR-060681,CASE-060681,2,0,Completed,0
RR-060682,CASE-060682,7,1,Pending,222
RR-060683,CASE-060683,4,0,Completed,0
RR-060684,CASE-060684,5,0,Completed,0
RR-060685,CASE-060685,2,0,Completed,0
RR-060686,CASE-060686,7,0,Completed,0
RR-060687,CASE-060687,1,0,Completed,0
RR-060688,CASE-060688,3,0,Completed,0
RR-060689,CASE-060689,3,0,Completed,0
RR-060690,CASE-060690,2,0,Completed,0
RR-060691,CASE-060691,3,0,Completed,0
RR-060692,CASE-060692,5,0,Completed,0
RR-060693,CASE-060693,2,0,Completed,0
RR-060694,CASE-060694,5,0,Completed,0
RR-060695,CASE-060695,4,0,Completed,0
RR-060696,CASE-060696,4,0,Completed,0
RR-060697,CASE-060697,2,0,Completed,0
RR-060698,CASE-060698,2,0,Completed,0
RR-060699,CASE-060699,5,0,Completed,0
RR-060700,CASE-060700,3,0,Completed,0
RR-060701,CASE-060701,7,0,Completed,0
RR-060702,CASE-060702,5,0,Completed,0
RR-060703,CASE-060703,2,0,Completed,0
RR-060704,CASE-060704,4,0,Completed,0
RR-060705,CASE-060705,3,0,Completed,0
RR-060706,CASE-060706,5,0,Completed,0
RR-060707,CASE-060707,5,0,Completed,0
RR-060708,CASE-060708,3,0,Completed,0
RR-060709,CASE-060709,6,0,Completed,0
RR-060710,CASE-060710,7,0,Completed,0
RR-060711,CASE-060711,5,0,Completed,0
RR-060712,CASE-060712,6,0,Completed,0
RR-060713,CASE-060713,7,0,Completed,0
RR-060714,CASE-060714,3,0,Completed,0
RR-060715,CASE-060715,3,0,Completed,0
RR-060716,CASE-060716,3,1,Pending,54
RR-060717,CASE-060717,4,0,Completed,0
RR-060718,CASE-060718,4,0,Completed,0
RR-060719,CASE-060719,5,0,Completed,0
RR-060720,CASE-060720,3,0,Completed,0
RR-060721,CASE-060721,2,0,Completed,0
RR-060722,CASE-060722,5,0,Completed,0
RR-060723,CASE-060723,7,0,Completed,0
RR-060724,CASE-060724,10,0,Completed,0
RR-060725,CASE-060725,4,0,Completed,0
RR-060726,CASE-060726,5,0,Completed,0
RR-060727,CASE-060727,7,0,Completed,0
RR-060728,CASE-060728,6,0,Completed,0
RR-060729,CASE-060729,5,0,Completed,0
RR-060730,CASE-060730,5,0,Completed,0
RR-060731,CASE-060731,3,1,Partial,38
RR-060732,CASE-060732,7,1,Pending,246
RR-060733,CASE-060733,5,0,Completed,0
RR-060734,CASE-060734,3,0,Completed,0
RR-060735,CASE-060735,5,0,Completed,0
RR-060736,CASE-060736,6,0,Completed,0
RR-060737,CASE-060737,5,0,Completed,0
RR-060738,CASE-060738,10,0,Completed,0
RR-060739,CASE-060739,9,0,Completed,0
RR-060740,CASE-060740,6,0,Completed,0
RR-060741,CASE-060741,3,0,Completed,0
RR-060742,CASE-060742,2,0,Completed,0
RR-060743,CASE-060743,3,0,Completed,0
RR-060744,CASE-060744,6,0,Completed,0
RR-060745,CASE-060745,4,0,Completed,0
RR-060746,CASE-060746,4,0,Completed,0
RR-060747,CASE-060747,7,0,Completed,0
RR-060748,CASE-060748,4,0,Completed,0
RR-060749,CASE-060749,3,0,Completed,0
RR-060750,CASE-060750,4,0,Completed,0
RR-060751,CASE-060751,7,1,Partial,309
RR-060752,CASE-060752,6,0,Completed,0
RR-060753,CASE-060753,2,0,Completed,0
RR-060754,CASE-060754,8,0,Completed,0
RR-060755,CASE-060755,4,1,Pending,332
RR-060756,CASE-060756,4,0,Completed,0
RR-060757,CASE-060757,4,0,Completed,0
RR-060758,CASE-060758,3,0,Completed,0
RR-060759,CASE-060759,2,0,Completed,0
RR-060760,CASE-060760,3,0,Completed,0
RR-060761,CASE-060761,3,0,Completed,0
RR-060762,CASE-060762,4,0,Completed,0
RR-060763,CASE-060763,2,0,Completed,0
RR-060764,CASE-060764,5,0,Completed,0
RR-060765,CASE-060765,4,1,Under Review,156
RR-060766,CASE-060766,3,0,Completed,0
RR-060767,CASE-060767,3,0,Completed,0
RR-060768,CASE-060768,2,0,Completed,0
RR-060769,CASE-060769,4,0,Completed,0
RR-060770,CASE-060770,3,0,Completed,0
RR-060771,CASE-060771,5,0,Completed,0
RR-060772,CASE-060772,4,0,Completed,0
RR-060773,CASE-060773,5,0,Completed,0
RR-060774,CASE-060774,2,0,Completed,0
RR-060775,CASE-060775,5,0,Completed,0
RR-060776,CASE-060776,6,0,Completed,0
RR-060777,CASE-060777,3,0,Completed,0
RR-060778,CASE-060778,2,0,Completed,0
RR-060779,CASE-060779,6,0,Completed,0
RR-060780,CASE-060780,2,0,Completed,0
RR-060781,CASE-060781,2,0,Completed,0
RR-060782,CASE-060782,4,1,Partial,121
RR-060783,CASE-060783,2,0,Completed,0
RR-060784,CASE-060784,9,0,Completed,0
RR-060785,CASE-060785,5,0,Completed,0
RR-060786,CASE-060786,4,0,Completed,0
RR-060787,CASE-060787,3,0,Completed,0
RR-060788,CASE-060788,10,0,Completed,0
RR-060789,CASE-060789,4,0,Completed,0
RR-060790,CASE-060790,6,0,Completed,0
RR-060791,CASE-060791,4,1,Pending,166
RR-060792,CASE-060792,8,0,Completed,0
RR-060793,CASE-060793,4,0,Completed,0
RR-060794,CASE-060794,5,0,Completed,0
RR-060795,CASE-060795,4,0,Completed,0
RR-060796,CASE-060796,4,0,Completed,0
RR-060797,CASE-060797,4,0,Completed,0
RR-060798,CASE-060798,9,0,Completed,0
RR-060799,CASE-060799,4,0,Completed,0
RR-060800,CASE-060800,7,0,Completed,0
RR-060801,CASE-060801,5,0,Completed,0
RR-060802,CASE-060802,5,0,Completed,0
RR-060803,CASE-060803,5,0,Completed,0
RR-060804,CASE-060804,9,1,Pending,419
RR-060805,CASE-060805,2,0,Completed,0
RR-060806,CASE-060806,7,0,Completed,0
RR-060807,CASE-060807,6,0,Completed,0
RR-060808,CASE-060808,9,1,Pending,76
RR-060809,CASE-060809,8,0,Completed,0
RR-060810,CASE-060810,9,0,Completed,0
RR-060811,CASE-060811,5,0,Completed,0
RR-060812,CASE-060812,8,0,Completed,0
RR-060813,CASE-060813,6,0,Completed,0
RR-060814,CASE-060814,3,1,Under Review,14
RR-060815,CASE-060815,1,0,Completed,0
RR-060816,CASE-060816,8,0,Completed,0
RR-060817,CASE-060817,3,0,Completed,0
RR-060818,CASE-060818,4,1,Pending,360
RR-060819,CASE-060819,3,0,Completed,0
RR-060820,CASE-060820,3,0,Completed,0
RR-060821,CASE-060821,1,0,Completed,0
RR-060822,CASE-060822,4,0,Completed,0
RR-060823,CASE-060823,5,0,Completed,0
RR-060824,CASE-060824,5,0,Completed,0
RR-060825,CASE-060825,5,0,Completed,0
RR-060826,CASE-060826,5,0,Completed,0
RR-060827,CASE-060827,4,0,Completed,0
RR-060828,CASE-060828,5,0,Completed,0
RR-060829,CASE-060829,5,0,Completed,0
RR-060830,CASE-060830,6,0,Completed,0
RR-060831,CASE-060831,3,0,Completed,0
RR-060832,CASE-060832,7,0,Completed,0
RR-060833,CASE-060833,6,0,Completed,0
RR-060834,CASE-060834,7,1,Partial,256
RR-060835,CASE-060835,4,0,Completed,0
RR-060836,CASE-060836,5,0,Completed,0
RR-060837,CASE-060837,4,0,Completed,0
RR-060838,CASE-060838,8,0,Completed,0
RR-060839,CASE-060839,2,0,Completed,0
RR-060840,CASE-060840,4,0,Completed,0
RR-060841,CASE-060841,4,1,Pending,178
RR-060842,CASE-060842,4,0,Completed,0
RR-060843,CASE-060843,4,0,Completed,0
RR-060844,CASE-060844,7,0,Completed,0
RR-060845,CASE-060845,4,1,Pending,160
RR-060846,CASE-060846,8,0,Completed,0
RR-060847,CASE-060847,4,0,Completed,0
RR-060848,CASE-060848,6,0,Completed,0
RR-060849,CASE-060849,6,0,Completed,0
RR-060850,CASE-060850,1,0,Completed,0
RR-060851,CASE-060851,8,1,Partial,346
RR-060852,CASE-060852,9,0,Completed,0
RR-060853,CASE-060853,4,0,Completed,0
RR-060854,CASE-060854,5,1,Under Review,277
RR-060855,CASE-060855,8,0,Completed,0
RR-060856,CASE-060856,2,0,Completed,0
RR-060857,CASE-060857,6,0,Completed,0
RR-060858,CASE-060858,4,0,Completed,0
RR-060859,CASE-060859,5,0,Completed,0
RR-060860,CASE-060860,10,0,Completed,0
RR-060861,CASE-060861,5,0,Completed,0
RR-060862,CASE-060862,8,0,Completed,0
RR-060863,CASE-060863,4,0,Completed,0
RR-060864,CASE-060864,3,0,Completed,0
RR-060865,CASE-060865,7,0,Completed,0
RR-060866,CASE-060866,5,0,Completed,0
RR-060867,CASE-060867,6,0,Completed,0
RR-060868,CASE-060868,3,0,Completed,0
RR-060869,CASE-060869,4,0,Completed,0
RR-060870,CASE-060870,11,0,Completed,0
RR-060871,CASE-060871,4,0,Completed,0
RR-060872,CASE-060872,7,1,Under Review,434
RR-060873,CASE-060873,4,0,Completed,0
RR-060874,CASE-060874,3,0,Completed,0
RR-060875,CASE-060875,5,0,Completed,0
RR-060876,CASE-060876,6,0,Completed,0
RR-060877,CASE-060877,7,0,Completed,0
RR-060878,CASE-060878,4,0,Completed,0
RR-060879,CASE-060879,11,0,Completed,0
RR-060880,CASE-060880,2,0,Completed,0
RR-060881,CASE-060881,10,0,Completed,0
RR-060882,CASE-060882,7,1,Under Review,363
RR-060883,CASE-060883,3,0,Completed,0
RR-060884,CASE-060884,6,0,Completed,0
