compensation_id,case_id,project_id,assessed_amount,amount_paid,payment_status,payment_delay_days
COMP-048889,CASE-048889,PRJ-03110,671317.06,730660.42,Paid,29
COMP-048890,CASE-048890,PRJ-03718,1158031.58,1121466.02,Pending,246
COMP-048891,CASE-048891,PRJ-01834,256996.17,194661.32,Paid,12
COMP-048892,CASE-048892,PRJ-02397,266482.9,663427.29,Paid,4
COMP-048893,CASE-048893,PRJ-02806,303994.78,316399.6,Pending,480
COMP-048894,CASE-048894,PRJ-01165,170227.23,153933.01,Paid,29
COMP-048895,CASE-048895,PRJ-02573,372496.49,98672.96,Pending,349
COMP-048896,CASE-048896,PRJ-00447,1395150.96,3921608.63,Paid,5
COMP-048897,CASE-048897,PRJ-00387,174854.89,208902.33,Paid,24
COMP-048898,CASE-048898,PRJ-04253,1986550.59,1814441.47,Paid,18
COMP-048899,CASE-048899,PRJ-01409,1253644.89,2124203.15,Paid,5
COMP-048900,CASE-048900,PRJ-04909,361950.27,758494.84,Paid,25
COMP-048901,CASE-048901,PRJ-03076,718549.35,1113781.6,Pending,339
COMP-048902,CASE-048902,PRJ-01992,661627.69,539313.03,Paid,5
COMP-048903,CASE-048903,PRJ-03290,490699.29,1536698.41,Paid,13
COMP-048904,CASE-048904,PRJ-01399,6790723.16,3487689.02,Paid,1
COMP-048905,CASE-048905,PRJ-04744,276806.62,211525.85,Pending,408
COMP-048906,CASE-048906,PRJ-00526,984480.18,562713.3,Pending,189
COMP-048907,CASE-048907,PRJ-03652,150956.95,294228.67,Paid,24
COMP-048908,CASE-048908,PRJ-04899,981678.27,2008560.83,Paid,11
COMP-048909,CASE-048909,PRJ-01445,265209.61,282342.14,Paid,24
COMP-048910,CASE-048910,PRJ-01308,1967056.19,969791.09,Paid,4
COMP-048911,CASE-048911,PRJ-04366,417082.6,543930.43,Paid,27
COMP-048912,CASE-048912,PRJ-02410,798294.98,381204.79,Pending,278
COMP-048913,CASE-048913,PRJ-00712,2965675.64,1185233.27,Paid,22
COMP-048914,CASE-048914,PRJ-03598,1700215.3,422811.87,Paid,29
COMP-048915,CASE-048915,PRJ-04117,920475.1,429205.37,Paid,1
COMP-048916,CASE-048916,PRJ-04898,437610.0,1452821.31,Paid,27
COMP-048917,CASE-048917,PRJ-03756,1192347.94,1134111.72,Paid,13
COMP-048918,CASE-048918,PRJ-00831,506268.23,870083.21,Paid,11
COMP-048919,CASE-048919,PRJ-00677,249037.41,169210.25,Paid,9
COMP-048920,CASE-048920,PRJ-03998,3310706.82,4282748.57,Paid,19
COMP-048921,CASE-048921,PRJ-00354,773616.71,769942.22,Paid,29
COMP-048922,CASE-048922,PRJ-04540,819149.38,293214.9,Paid,22
COMP-048923,CASE-048923,PRJ-02648,565122.19,337617.23,Pending,363
COMP-048924,CASE-048924,PRJ-01005,554107.78,523269.19,Paid,19
COMP-048925,CASE-048925,PRJ-02580,1094385.48,824854.55,Paid,16
COMP-048926,CASE-048926,PRJ-02130,2261974.99,1425727.25,Paid,26
COMP-048927,CASE-048927,PRJ-01255,3262393.18,2226111.59,Paid,20
COMP-048928,CASE-048928,PRJ-02321,1604576.1,1752994.63,Paid,18
COMP-048929,CASE-048929,PRJ-02348,1241490.57,1289190.94,Paid,13
COMP-048930,CASE-048930,PRJ-00514,627896.63,994864.85,Paid,13
COMP-048931,CASE-048931,PRJ-00484,1674668.74,2436229.09,Paid,15
COMP-048932,CASE-048932,PRJ-01404,1026066.08,2025114.79,Paid,10
COMP-048933,CASE-048933,PRJ-01696,586993.65,640886.01,Paid,26
COMP-048934,CASE-048934,PRJ-02168,4198152.41,714417.74,Pending,108
COMP-048935,CASE-048935,PRJ-00624,2782433.97,1299233.49,Paid,6
COMP-048936,CASE-048936,PRJ-02616,550395.01,363626.49,Pending,378
COMP-048937,CASE-048937,PRJ-02685,619308.54,1705807.15,Paid,4
COMP-048938,CASE-048938,PRJ-01738,573070.13,133253.08,Paid,16
COMP-048939,CASE-048939,PRJ-01936,3883298.19,1994301.8,Paid,4
COMP-048940,CASE-048940,PRJ-03947,289947.78,387830.01,Paid,6
COMP-048941,CASE-048941,PRJ-04096,756469.78,2664969.46,Paid,7
COMP-048942,CASE-048942,PRJ-02864,717607.99,723895.81,Paid,27
COMP-048943,CASE-048943,PRJ-00329,453900.95,389628.29,Paid,14
COMP-048944,CASE-048944,PRJ-02547,563250.86,687517.65,Paid,5
COMP-048945,CASE-048945,PRJ-04363,320536.97,694111.95,Pending,328
COMP-048946,CASE-048946,PRJ-00382,325926.04,265639.44,Paid,7
COMP-048947,CASE-048947,PRJ-01369,363221.0,539261.92,Paid,27
COMP-048948,CASE-048948,PRJ-01121,109675.67,28073.72,Pending,277
COMP-048949,CASE-048949,PRJ-04906,1474319.09,2085651.31,Paid,2
COMP-048950,CASE-048950,PRJ-03848,1290135.4,2477233.7,Paid,5
COMP-048951,CASE-048951,PRJ-02174,1503755.7,561321.31,Paid,11
COMP-048952,CASE-048952,PRJ-04982,306646.21,331059.8,Paid,6
COMP-048953,CASE-048953,PRJ-01318,1344648.4,1487725.67,Paid,19
COMP-048954,CASE-048954,PRJ-00811,388726.05,285908.91,Paid,13
COMP-048955,CASE-048955,PRJ-01938,1858266.22,2719525.06,Paid,22
COMP-048956,CASE-048956,PRJ-04609,3465453.89,12414402.02,Paid,26
COMP-048957,CASE-048957,PRJ-03476,1560253.01,1270016.46,Pending,330
COMP-048958,CASE-048958,PRJ-00260,967035.34,621666.28,Paid,27
COMP-048959,CASE-048959,PRJ-02088,282496.07,379603.21,Paid,15
COMP-048960,CASE-048960,PRJ-04517,933076.2,814158.72,Paid,11
COMP-048961,CASE-048961,PRJ-04503,1560575.29,963844.75,Paid,6
COMP-048962,CASE-048962,PRJ-01882,800514.24,220884.15,Paid,23
COMP-048963,CASE-048963,PRJ-00138,5035890.03,1792512.59,Paid,26
COMP-048964,CASE-048964,PRJ-02075,2916035.72,3022536.09,Paid,9
COMP-048965,CASE-048965,PRJ-01460,4284817.93,5325141.79,Paid,28
COMP-048966,CASE-048966,PRJ-02936,1237837.52,3695181.16,Paid,0
COMP-048967,CASE-048967,PRJ-04402,630357.68,382177.85,Paid,14
COMP-048968,CASE-048968,PRJ-04837,5253339.41,7857080.34,Paid,10
COMP-048969,CASE-048969,PRJ-00534,1473656.33,1658842.37,Paid,25
COMP-048970,CASE-048970,PRJ-03976,1470130.73,2673328.65,Paid,15
COMP-048971,CASE-048971,PRJ-00534,2985138.81,2449972.21,Paid,1
COMP-048972,CASE-048972,PRJ-02087,1533697.71,935696.05,Paid,12
COMP-048973,CASE-048973,PRJ-03344,774913.49,1054457.43,Paid,24
COMP-048974,CASE-048974,PRJ-01377,484435.48,441488.97,Paid,7
COMP-048975,CASE-048975,PRJ-01875,936080.26,1073561.37,Paid,27
COMP-048976,CASE-048976,PRJ-01921,954477.05,1917705.48,Paid,4
COMP-048977,CASE-048977,PRJ-04634,1247606.86,1003823.59,Paid,24
COMP-048978,CASE-048978,PRJ-00658,2829450.03,988486.46,Paid,8
COMP-048979,CASE-048979,PRJ-04255,558590.85,1092781.75,Paid,19
COMP-048980,CASE-048980,PRJ-01448,439039.25,523296.77,Paid,23
COMP-048981,CASE-048981,PRJ-02600,2660369.37,4741335.1,Paid,0
COMP-048982,CASE-048982,PRJ-03966,1369421.81,3719789.19,Pending,446
COMP-048983,CASE-048983,PRJ-02025,2271159.07,2237462.13,Paid,10
COMP-048984,CASE-048984,PRJ-00489,952414.04,963299.06,Paid,1
COMP-048985,CASE-048985,PRJ-04376,181634.73,197111.58,Pending,109
COMP-048986,CASE-048986,PRJ-00308,812474.15,991614.62,Paid,6
COMP-048987,CASE-048987,PRJ-03021,648778.66,207516.6,Paid,6
COMP-048988,CASE-048988,PRJ-04435,781601.16,694076.04,Paid,8
COMP-048989,CASE-048989,PRJ-03887,1337457.61,384057.73,Paid,8
COMP-048990,CASE-048990,PRJ-04243,734315.01,368612.87,Pending,152
COMP-048991,CASE-048991,PRJ-04250,596835.36,787887.17,Paid,8
COMP-048992,CASE-048992,PRJ-02441,560747.58,321579.17,Paid,26
COMP-048993,CASE-048993,PRJ-04797,638069.3,723090.99,Paid,10
COMP-048994,CASE-048994,PRJ-01813,1036620.76,1111731.5,Paid,23
COMP-048995,CASE-048995,PRJ-01835,1892599.99,2895136.75,Paid,22
COMP-048996,CASE-048996,PRJ-03132,828351.14,323297.97,Pending,47
COMP-048997,CASE-048997,PRJ-03118,465508.83,207858.69,Pending,364
COMP-048998,CASE-048998,PRJ-01323,1968470.47,846940.19,Paid,3
COMP-048999,CASE-048999,PRJ-03043,917291.88,933003.84,Paid,3
COMP-049000,CASE-049000,PRJ-01398,732763.76,1529581.67,Paid,14
COMP-049001,CASE-049001,PRJ-01324,4017244.36,4735646.64,Paid,5
COMP-049002,CASE-049002,PRJ-04369,123752.5,223728.22,Paid,13
COMP-049003,CASE-049003,PRJ-02149,1441426.97,1111741.16,Paid,28
COMP-049004,CASE-049004,PRJ-04169,2615277.0,2658216.56,Pending,256
COMP-049005,CASE-049005,PRJ-03688,329802.11,492878.92,Paid,2
COMP-049006,CASE-049006,PRJ-02323,1012658.12,866383.44,Paid,27
COMP-049007,CASE-049007,PRJ-03895,947263.57,681639.64,Paid,26
COMP-049008,CASE-049008,PRJ-02692,2751747.18,2159438.01,Paid,2
COMP-049009,CASE-049009,PRJ-01683,960488.9,755880.22,Paid,1
COMP-049010,CASE-049010,PRJ-02379,328143.62,560099.2,Paid,2
COMP-049011,CASE-049011,PRJ-04853,1418174.67,913524.42,Paid,8
COMP-049012,CASE-049012,PRJ-00498,1170039.56,1003762.24,Paid,21
COMP-049013,CASE-049013,PRJ-00101,1127669.02,2323103.3,Paid,14
COMP-049014,CASE-049014,PRJ-01886,1244793.95,1128034.99,Paid,27
COMP-049015,CASE-049015,PRJ-02471,1615906.78,3063157.74,Paid,22
COMP-049016,CASE-049016,PRJ-04899,247744.73,243005.28,Paid,9
COMP-049017,CASE-049017,PRJ-02181,2001584.32,1385521.18,Paid,13
COMP-049018,CASE-049018,PRJ-03174,371635.9,336398.71,Paid,12
COMP-049019,CASE-049019,PRJ-04176,733821.88,599566.64,Paid,17
COMP-049020,CASE-049020,PRJ-03987,1132564.38,735659.31,Paid,6
COMP-049021,CASE-049021,PRJ-01110,1303537.86,883686.28,Pending,233
COMP-049022,CASE-049022,PRJ-01699,1686628.32,1176594.08,Paid,26
COMP-049023,CASE-049023,PRJ-02948,841448.9,547386.12,Paid,9
COMP-049024,CASE-049024,PRJ-03742,1092099.76,1366271.98,Paid,27
COMP-049025,CASE-049025,PRJ-03034,439970.79,404113.15,Pending,223
COMP-049026,CASE-049026,PRJ-03818,634184.81,126968.39,Pending,419
COMP-049027,CASE-049027,PRJ-02592,751211.45,585348.12,Paid,9
COMP-049028,CASE-049028,PRJ-03300,479171.13,1156444.42,Paid,23
COMP-049029,CASE-049029,PRJ-03970,971585.7,1045224.17,Pending,470
COMP-049030,CASE-049030,PRJ-04692,442682.84,343993.82,Paid,20
COMP-049031,CASE-049031,PRJ-02269,624785.23,943291.92,Paid,27
COMP-049032,CASE-049032,PRJ-02847,619225.43,799096.32,Pending,338
COMP-049033,CASE-049033,PRJ-00715,694348.0,1369263.9,Pending,177
COMP-049034,CASE-049034,PRJ-02608,309284.69,128772.18,Paid,20
COMP-049035,CASE-049035,PRJ-03127,712554.69,1054652.51,Paid,1
COMP-049036,CASE-049036,PRJ-04226,1209931.6,1742898.41,Pending,441
COMP-049037,CASE-049037,PRJ-02622,291350.19,238191.24,Paid,16
COMP-049038,CASE-049038,PRJ-02208,505095.42,970688.99,Paid,7
COMP-049039,CASE-049039,PRJ-04569,170110.39,148033.9,Paid,22
COMP-049040,CASE-049040,PRJ-02237,908830.5,1614005.99,Paid,23
COMP-049041,CASE-049041,PRJ-04365,1572494.84,2991643.96,Paid,10
COMP-049042,CASE-049042,PRJ-04795,5832692.25,3841939.7,Paid,22
COMP-049043,CASE-049043,PRJ-00743,2531038.6,3150940.92,Paid,14
COMP-049044,CASE-049044,PRJ-04807,388142.77,543770.5,Paid,25
COMP-049045,CASE-049045,PRJ-02593,1279985.49,623210.63,Paid,19
COMP-049046,CASE-049046,PRJ-04746,1305171.74,1041214.46,Paid,11
COMP-049047,CASE-049047,PRJ-00232,1798836.44,1715172.11,Paid,26
COMP-049048,CASE-049048,PRJ-04934,1219136.92,2217788.94,Paid,26
COMP-049049,CASE-049049,PRJ-01546,2502792.78,3740865.17,Paid,22
COMP-049050,CASE-049050,PRJ-02099,323648.05,329117.14,Paid,15
COMP-049051,CASE-049051,PRJ-00508,746513.34,901778.0,Paid,27
COMP-049052,CASE-049052,PRJ-04018,2228439.58,1521514.47,Paid,21
COMP-049053,CASE-049053,PRJ-01539,1433289.81,1174407.23,Paid,23
COMP-049054,CASE-049054,PRJ-03755,230069.18,211289.98,Paid,1
COMP-049055,CASE-049055,PRJ-04217,589821.23,572984.41,Paid,21
COMP-049056,CASE-049056,PRJ-04562,992633.12,1299839.63,Paid,27
COMP-049057,CASE-049057,PRJ-02010,844677.46,823477.69,Paid,16
COMP-049058,CASE-049058,PRJ-04752,1663529.26,2429572.52,Paid,27
COMP-049059,CASE-049059,PRJ-04363,810405.19,1701904.64,Paid,26
COMP-049060,CASE-049060,PRJ-04891,310122.56,777040.27,Paid,27
COMP-049061,CASE-049061,PRJ-04336,1762341.19,1618191.51,Paid,18
COMP-049062,CASE-049062,PRJ-02312,3810921.23,1678162.85,Pending,48
COMP-049063,CASE-049063,PRJ-01239,1026459.06,748844.85,Paid,5
COMP-049064,CASE-049064,PRJ-00599,385620.01,353600.94,Paid,21
COMP-049065,CASE-049065,PRJ-00399,295340.91,114881.24,Pending,208
COMP-049066,CASE-049066,PRJ-03792,781713.46,943896.49,Paid,0
COMP-049067,CASE-049067,PRJ-00144,1451590.91,419463.61,Paid,8
COMP-049068,CASE-049068,PRJ-03051,1808230.28,1040585.34,Pending,200
COMP-049069,CASE-049069,PRJ-02343,1087241.15,4124059.32,Paid,27
COMP-049070,CASE-049070,PRJ-03940,568378.3,1313352.22,Paid,21
COMP-049071,CASE-049071,PRJ-01701,3493052.93,981237.86,Pending,388
COMP-049072,CASE-049072,PRJ-00916,569011.75,620003.4,Paid,11
COMP-049073,CASE-049073,PRJ-04174,177108.06,725937.35,Paid,3
COMP-049074,CASE-049074,PRJ-03476,274201.42,343864.49,Paid,23
COMP-049075,CASE-049075,PRJ-02783,1644589.99,3345609.17,Paid,18
COMP-049076,CASE-049076,PRJ-03902,980289.6,1819834.6,Paid,11
COMP-049077,CASE-049077,PRJ-01104,4907940.29,5695342.64,Paid,6
COMP-049078,CASE-049078,PRJ-00592,5702994.62,1663302.27,Pending,289
COMP-049079,CASE-049079,PRJ-01950,883941.08,719730.03,Paid,11
COMP-049080,CASE-049080,PRJ-01238,2475835.27,1745676.86,Pending,17
COMP-049081,CASE-049081,PRJ-01739,1098549.92,1000811.73,Paid,0
COMP-049082,CASE-049082,PRJ-02615,348674.88,677741.86,Paid,11
COMP-049083,CASE-049083,PRJ-01169,629224.7,1239648.64,Paid,21
COMP-049084,CASE-049084,PRJ-00083,706901.15,2331258.72,Paid,7
COMP-049085,CASE-049085,PRJ-01441,6775439.03,4454079.94,Paid,12
COMP-049086,CASE-049086,PRJ-02530,923743.44,747229.79,Paid,19
COMP-049087,CASE-049087,PRJ-01814,2370703.38,164875.96,Pending,53
COMP-049088,CASE-049088,PRJ-04362,669216.56,1248869.22,Paid,9
COMP-049089,CASE-049089,PRJ-04281,1664011.86,717766.48,Pending,404
COMP-049090,CASE-049090,PRJ-04822,715102.15,1173244.82,Paid,27
COMP-049091,CASE-049091,PRJ-01699,1171793.93,1188242.22,Paid,26
COMP-049092,CASE-049092,PRJ-02473,269630.57,934799.9,Paid,4
COMP-049093,CASE-049093,PRJ-02953,1442615.25,995222.81,Paid,9
COMP-049094,CASE-049094,PRJ-01020,1108795.32,301166.33,Paid,10
COMP-049095,CASE-049095,PRJ-01188,885567.7,642349.72,Paid,10
COMP-049096,CASE-049096,PRJ-02736,1898971.07,2005974.1,Paid,8
COMP-049097,CASE-049097,PRJ-02574,5003918.08,2879312.14,Paid,5
COMP-049098,CASE-049098,PRJ-03262,1189379.21,383543.07,Pending,274
COMP-049099,CASE-049099,PRJ-02189,926812.65,1192176.4,Paid,25
COMP-049100,CASE-049100,PRJ-00407,1176165.61,944401.2,Paid,26
COMP-049101,CASE-049101,PRJ-01242,465452.62,273582.34,Paid,15
COMP-049102,CASE-049102,PRJ-04683,1827742.24,1637919.46,Paid,5
COMP-049103,CASE-049103,PRJ-01027,291809.26,239059.37,Pending,451
COMP-049104,CASE-049104,PRJ-03373,1203375.2,785679.52,Paid,23
COMP-049105,CASE-049105,PRJ-02603,1067984.02,536608.88,Paid,15
COMP-049106,CASE-049106,PRJ-01892,922334.05,475865.28,Paid,5
COMP-049107,CASE-049107,PRJ-01749,758352.26,713139.59,Paid,9
COMP-049108,CASE-049108,PRJ-04756,352489.57,153242.52,Paid,13
COMP-049109,CASE-049109,PRJ-04826,3171676.97,2204108.55,Paid,25
COMP-049110,CASE-049110,PRJ-01097,2999807.55,2609732.95,Pending,24
COMP-049111,CASE-049111,PRJ-01843,312921.89,513564.49,Paid,8
COMP-049112,CASE-049112,PRJ-01676,1370865.81,521713.64,Pending,460
COMP-049113,CASE-049113,PRJ-02150,1393648.4,2125103.12,Paid,2
COMP-049114,CASE-049114,PRJ-04334,1234562.88,436802.15,Paid,29
COMP-049115,CASE-049115,PRJ-03044,2263756.55,2078437.35,Paid,6
COMP-049116,CASE-049116,PRJ-01677,396128.55,324979.1,Paid,4
COMP-049117,CASE-049117,PRJ-04554,464705.62,415344.77,Paid,27
COMP-049118,CASE-049118,PRJ-03993,441047.6,625877.57,Paid,14
COMP-049119,CASE-049119,PRJ-04487,2408271.09,1445940.7,Paid,16
COMP-049120,CASE-049120,PRJ-02001,1845151.36,1527631.35,Paid,18
COMP-049121,CASE-049121,PRJ-04745,358473.28,253439.91,Pending,249
COMP-049122,CASE-049122,PRJ-03952,845472.51,586210.14,Paid,8
COMP-049123,CASE-049123,PRJ-01452,377698.75,306219.72,Paid,20
COMP-049124,CASE-049124,PRJ-04521,3442833.82,4587274.0,Paid,1
COMP-049125,CASE-049125,PRJ-03265,490120.32,447714.51,Paid,5
COMP-049126,CASE-049126,PRJ-03026,515874.29,480459.57,Paid,5
COMP-049127,CASE-049127,PRJ-01657,743362.52,880708.95,Paid,22
COMP-049128,CASE-049128,PRJ-04876,2239088.51,762586.71,Paid,25
COMP-049129,CASE-049129,PRJ-04012,413280.67,176837.09,Pending,330
COMP-049130,CASE-049130,PRJ-02265,3739701.79,2396312.11,Pending,179
COMP-049131,CASE-049131,PRJ-01976,1114427.71,480156.5,Pending,466
COMP-049132,CASE-049132,PRJ-02643,553361.55,244234.74,Paid,5
COMP-049133,CASE-049133,PRJ-02243,739028.86,1532463.71,Pending,396
COMP-049134,CASE-049134,PRJ-02011,2509185.29,1611544.95,Pending,30
COMP-049135,CASE-049135,PRJ-02386,1231813.65,475982.88,Pending,345
COMP-049136,CASE-049136,PRJ-02272,3630027.28,1566958.89,Paid,8
COMP-049137,CASE-049137,PRJ-00410,10703070.86,12524160.43,Paid,6
COMP-049138,CASE-049138,PRJ-00765,286401.94,602965.37,Paid,24
COMP-049139,CASE-049139,PRJ-00785,778012.53,738245.18,Pending,382
COMP-049140,CASE-049140,PRJ-04222,261459.98,288669.67,Paid,11
COMP-049141,CASE-049141,PRJ-02622,956622.14,222382.74,Pending,16
COMP-049142,CASE-049142,PRJ-03935,1930251.75,797036.48,Paid,28
COMP-049143,CASE-049143,PRJ-02174,3542033.88,2695965.81,Paid,23
COMP-049144,CASE-049144,PRJ-04169,680899.79,1535700.73,Paid,6
COMP-049145,CASE-049145,PRJ-01994,2165147.22,2454499.84,Paid,5
COMP-049146,CASE-049146,PRJ-03010,6196137.17,1605559.07,Paid,21
COMP-049147,CASE-049147,PRJ-01022,1446694.77,3169259.09,Paid,25
COMP-049148,CASE-049148,PRJ-00718,457149.38,1136369.78,Paid,14
COMP-049149,CASE-049149,PRJ-01820,885974.03,673346.01,Paid,25
COMP-049150,CASE-049150,PRJ-00045,511208.53,168882.45,Pending,261
COMP-049151,CASE-049151,PRJ-02813,6127943.78,4877794.12,Paid,9
COMP-049152,CASE-049152,PRJ-04550,3428328.92,2148018.53,Paid,9
COMP-049153,CASE-049153,PRJ-01928,2777064.3,2358232.5,Paid,2
COMP-049154,CASE-049154,PRJ-04259,636857.68,481386.38,Paid,20
COMP-049155,CASE-049155,PRJ-03171,1681615.1,814434.67,Paid,8
COMP-049156,CASE-049156,PRJ-00028,1604691.87,2119598.05,Paid,7
COMP-049157,CASE-049157,PRJ-00674,600670.13,293524.82,Pending,375
COMP-049158,CASE-049158,PRJ-02115,1147255.77,396339.55,Pending,183
COMP-049159,CASE-049159,PRJ-02853,2197592.29,847844.25,Paid,2
COMP-049160,CASE-049160,PRJ-04929,488340.49,805209.16,Pending,385
COMP-049161,CASE-049161,PRJ-00789,1374972.65,1490744.12,Paid,14
COMP-049162,CASE-049162,PRJ-03989,389165.41,532168.79,Paid,29
COMP-049163,CASE-049163,PRJ-02770,276927.41,548650.94,Paid,11
COMP-049164,CASE-049164,PRJ-02084,258949.51,940459.53,Paid,9
COMP-049165,CASE-049165,PRJ-02731,1159463.22,922102.21,Paid,10
COMP-049166,CASE-049166,PRJ-01998,728007.23,485599.08,Paid,0
COMP-049167,CASE-049167,PRJ-04007,2231801.33,2695287.88,Paid,27
COMP-049168,CASE-049168,PRJ-03299,490015.81,757397.22,Paid,25
COMP-049169,CASE-049169,PRJ-02149,1424251.78,1022874.38,Paid,1
COMP-049170,CASE-049170,PRJ-00099,1271557.43,673973.39,Paid,11
COMP-049171,CASE-049171,PRJ-04906,487794.78,701104.52,Paid,29
COMP-049172,CASE-049172,PRJ-03931,164981.67,267481.03,Paid,27
COMP-049173,CASE-049173,PRJ-00779,911538.24,652429.4,Paid,25
COMP-049174,CASE-049174,PRJ-00824,2090018.71,1850617.24,Paid,21
COMP-049175,CASE-049175,PRJ-01365,1937477.82,1664368.44,Paid,25
COMP-049176,CASE-049176,PRJ-00059,840216.33,1038756.44,Paid,27
COMP-049177,CASE-049177,PRJ-00367,823631.85,1548441.79,Paid,26
COMP-049178,CASE-049178,PRJ-01488,485558.52,1133125.59,Paid,11
COMP-049179,CASE-049179,PRJ-00174,1112946.16,796814.95,Paid,11
COMP-049180,CASE-049180,PRJ-02257,573186.89,353271.95,Paid,12
COMP-049181,CASE-049181,PRJ-00365,371884.74,282813.4,Paid,0
COMP-049182,CASE-049182,PRJ-00933,455061.39,795391.84,Paid,18
COMP-049183,CASE-049183,PRJ-04846,1229590.68,2873404.0,Paid,8
COMP-049184,CASE-049184,PRJ-02262,471823.75,299767.65,Paid,17
COMP-049185,CASE-049185,PRJ-01943,1115674.38,2643950.27,Paid,25
COMP-049186,CASE-049186,PRJ-01462,1633359.35,1639356.75,Paid,26
COMP-049187,CASE-049187,PRJ-01808,235410.77,199273.79,Paid,4
COMP-049188,CASE-049188,PRJ-00553,245052.96,584131.46,Paid,15
COMP-049189,CASE-049189,PRJ-02173,535065.46,244349.13,Paid,21
COMP-049190,CASE-049190,PRJ-04682,2973311.88,4307455.02,Paid,2
COMP-049191,CASE-049191,PRJ-00631,542028.74,419562.99,Pending,359
COMP-049192,CASE-049192,PRJ-04019,3603819.1,3580491.94,Paid,16
COMP-049193,CASE-049193,PRJ-03490,284211.68,594148.54,Paid,7
COMP-049194,CASE-049194,PRJ-03316,1120216.83,1912655.22,Paid,18
COMP-049195,CASE-049195,PRJ-02325,2097935.2,2264368.56,Paid,29
COMP-049196,CASE-049196,PRJ-01640,4413468.08,1648222.3,Paid,10
COMP-049197,CASE-049197,PRJ-00989,464473.44,227907.39,Paid,1
COMP-049198,CASE-049198,PRJ-02442,1424795.06,3140275.18,Paid,18
COMP-049199,CASE-049199,PRJ-00316,404502.81,431114.15,Paid,19
COMP-049200,CASE-049200,PRJ-02032,1802257.93,1004644.24,Paid,11
COMP-049201,CASE-049201,PRJ-03086,481459.69,1400921.92,Paid,9
COMP-049202,CASE-049202,PRJ-04575,3639558.93,4559183.59,Paid,8
COMP-049203,CASE-049203,PRJ-02024,1965729.59,3815893.71,Paid,1
COMP-049204,CASE-049204,PRJ-00642,421462.36,297696.21,Pending,19
COMP-049205,CASE-049205,PRJ-04195,7559803.41,4051889.25,Pending,383
COMP-049206,CASE-049206,PRJ-03935,2893185.18,2258961.14,Paid,0
COMP-049207,CASE-049207,PRJ-02670,1942821.9,2232820.56,Paid,7
COMP-049208,CASE-049208,PRJ-02871,2015194.11,1918866.97,Paid,1
COMP-049209,CASE-049209,PRJ-00443,1797213.55,630303.58,Paid,0
COMP-049210,CASE-049210,PRJ-01581,506446.36,116266.34,Pending,340
COMP-049211,CASE-049211,PRJ-02204,4238051.48,5750982.33,Paid,23
COMP-049212,CASE-049212,PRJ-03030,538401.2,481012.61,Paid,4
COMP-049213,CASE-049213,PRJ-02530,848622.07,1122984.82,Paid,27
COMP-049214,CASE-049214,PRJ-03992,1451968.31,649494.04,Paid,25
COMP-049215,CASE-049215,PRJ-01948,2772048.29,3802725.11,Paid,22
COMP-049216,CASE-049216,PRJ-01294,1814219.23,1519968.91,Paid,15
COMP-049217,CASE-049217,PRJ-02700,4539361.42,1674764.09,Paid,11
COMP-049218,CASE-049218,PRJ-02402,806488.97,500059.22,Paid,17
COMP-049219,CASE-049219,PRJ-01864,489674.36,1302239.49,Paid,23
COMP-049220,CASE-049220,PRJ-04886,698757.77,162500.78,Pending,376
COMP-049221,CASE-049221,PRJ-01239,1092598.89,417504.4,Paid,2
COMP-049222,CASE-049222,PRJ-01648,1831875.73,1690005.5,Paid,28
COMP-049223,CASE-049223,PRJ-04183,1076588.36,960870.48,Paid,13
COMP-049224,CASE-049224,PRJ-03695,4309528.79,6884698.96,Paid,5
COMP-049225,CASE-049225,PRJ-03984,301319.55,711544.85,Paid,16
COMP-049226,CASE-049226,PRJ-00799,349979.71,337445.36,Paid,12
COMP-049227,CASE-049227,PRJ-02191,4706541.8,5491539.25,Paid,5
COMP-049228,CASE-049228,PRJ-00264,3621934.1,1725696.28,Paid,4
COMP-049229,CASE-049229,PRJ-01160,552329.48,228950.98,Paid,15
COMP-049230,CASE-049230,PRJ-04376,1458267.63,2010417.83,Pending,427
COMP-049231,CASE-049231,PRJ-01922,408445.04,267677.48,Paid,27
COMP-049232,CASE-049232,PRJ-01568,1311291.13,1686191.17,Paid,5
COMP-049233,CASE-049233,PRJ-00200,1887618.48,1481719.71,Paid,9
COMP-049234,CASE-049234,PRJ-02907,672355.57,508781.47,Paid,28
COMP-049235,CASE-049235,PRJ-00220,719304.76,733366.24,Paid,0
COMP-049236,CASE-049236,PRJ-00962,1879771.41,2358276.78,Paid,22
COMP-049237,CASE-049237,PRJ-02999,1826230.19,1563606.52,Paid,0
COMP-049238,CASE-049238,PRJ-01112,1446675.1,268479.52,Pending,211
COMP-049239,CASE-049239,PRJ-03322,682575.37,176000.12,Pending,18
COMP-049240,CASE-049240,PRJ-01696,645569.82,1267279.88,Paid,22
COMP-049241,CASE-049241,PRJ-04275,9629424.93,6025123.18,Pending,497
COMP-049242,CASE-049242,PRJ-04456,1408184.21,701260.71,Paid,25
COMP-049243,CASE-049243,PRJ-00182,3689767.52,3570093.16,Paid,13
COMP-049244,CASE-049244,PRJ-03489,1611507.53,1313370.43,Paid,16
